Time, v, b, c, g, gy, y, o, r, cl, nir, Value, Average Value, Delta, Average Delta
26331.000000, 1.831055, 3.509521, 4.882813, 18.157959, 33.416748, 38.757324, 33.111572, 16.479492, 21.820068, 1.831055, 0.497696, 0.561794, -0.000066, 0.002600, 0.000000
26512.000000, 1.831055, 3.509521, 4.882813, 18.768311, 33.721924, 40.435791, 33.416748, 16.937256, 21.972656, 1.831055, 0.506849, 0.559458, -0.009153, 0.002337, 0.000000
26696.000000, 1.831055, 3.509521, 4.882813, 18.615723, 34.332275, 40.740967, 33.874512, 17.089844, 22.430420, 1.831055, 0.504505, 0.557003, 0.002345, 0.002455, 0.000000
26878.000000, 1.831055, 3.509521, 4.882813, 18.310547, 33.264160, 39.062500, 33.111572, 16.326904, 21.972656, 1.831055, 0.493088, 0.554613, 0.011417, 0.002390, 0.000000
27059.000000, 1.831055, 3.509521, 4.730225, 18.005371, 32.958984, 39.215088, 32.806396, 16.479492, 22.277832, 1.831055, 0.502326, 0.552684, -0.009238, 0.001929, 0.000000
27241.000000, 1.831055, 3.509521, 4.730225, 17.852783, 33.111572, 38.757324, 32.958984, 16.326904, 21.972656, 1.831055, 0.495370, 0.550594, 0.006955, 0.002090, 0.000000
27423.000000, 1.678467, 3.509521, 4.730225, 18.157959, 32.806396, 39.062500, 32.958984, 16.479492, 22.277832, 2.136230, 0.500000, 0.548421, -0.004630, 0.002173, 0.000000
27606.000000, 1.831055, 3.509521, 4.730225, 17.700195, 32.958984, 39.062500, 32.806396, 16.479492, 21.972656, 1.831055, 0.502326, 0.547008, -0.002326, 0.001413, 0.000000
27789.000000, 1.831055, 3.509521, 4.730225, 18.157959, 33.569336, 40.435791, 33.569336, 16.937256, 21.820068, 1.831055, 0.504545, 0.544880, -0.002220, 0.002128, 0.000000
27972.000000, 1.831055, 3.509521, 4.882813, 18.615723, 34.332275, 40.588379, 34.484863, 16.937256, 21.820068, 1.831055, 0.491150, 0.543076, 0.013395, 0.001804, 0.000000
28153.000000, 1.831055, 3.509521, 4.882813, 18.463135, 34.179688, 40.588379, 34.179688, 16.937256, 22.125244, 1.831055, 0.495536, 0.541274, -0.004385, 0.001802, 0.000000
28335.000000, 1.831055, 3.509521, 4.730225, 18.157959, 33.264160, 39.825439, 33.721924, 16.784668, 22.125244, 1.831055, 0.497738, 0.539413, -0.002202, 0.001861, 0.000000
28515.000000, 1.831055, 3.509521, 4.577637, 17.852783, 32.958984, 39.367676, 33.264160, 16.632080, 21.972656, 1.831055, 0.500000, 0.537503, -0.002262, 0.001909, 0.000000
28699.000000, 1.831055, 3.356934, 4.730225, 17.700195, 33.111572, 39.825439, 33.416748, 16.632080, 22.277832, 1.831055, 0.497717, 0.536016, 0.002283, 0.001488, 0.000000
28880.000000, 1.831055, 3.509521, 4.730225, 17.852783, 33.416748, 40.283203, 33.569336, 16.784668, 22.277832, 1.831055, 0.500000, 0.534200, -0.002283, 0.001816, 0.000000
29063.000000, 1.831055, 3.509521, 4.730225, 18.005371, 33.416748, 40.588379, 33.874512, 16.937256, 22.125244, 1.831055, 0.500000, 0.532783, 0.000000, 0.001417, 0.000000
29243.000000, 1.831055, 3.509521, 4.730225, 18.157959, 33.416748, 40.740967, 34.027100, 17.089844, 22.277832, 1.831055, 0.502242, 0.531359, -0.002242, 0.001424, 0.000000
29425.000000, 1.831055, 3.509521, 4.730225, 18.310547, 33.569336, 41.046143, 34.179688, 17.089844, 22.125244, 1.831055, 0.500000, 0.529821, 0.002242, 0.001538, 0.000000
29606.000000, 1.831055, 3.509521, 4.730225, 18.157959, 33.721924, 40.893555, 34.332275, 17.089844, 21.972656, 1.831055, 0.497778, 0.528440, 0.002222, 0.001380, 0.000000
29786.000000, 1.831055, 3.509521, 4.730225, 18.005371, 33.874512, 41.198730, 34.637451, 17.089844, 22.277832, 1.831055, 0.493392, 0.526800, 0.004386, 0.001640, 0.000000
29968.000000, 1.831055, 3.509521, 4.730225, 18.157959, 33.874512, 41.198730, 34.790039, 17.089844, 22.430420, 1.831055, 0.491228, 0.525127, 0.002164, 0.001673, 0.000000
30150.000000, 1.831055, 3.509521, 4.730225, 18.157959, 34.179688, 41.198730, 34.942627, 17.089844, 22.277832, 1.831055, 0.489083, 0.523715, 0.002145, 0.001412, 0.000000
30331.000000, 1.831055, 3.509521, 4.730225, 18.005371, 34.179688, 41.351318, 34.942627, 17.089844, 22.430420, 1.831055, 0.489083, 0.522342, 0.000000, 0.001373, 0.000000
30512.000000, 1.831055, 3.509521, 4.730225, 18.157959, 34.179688, 41.351318, 34.790039, 17.089844, 22.583008, 1.831055, 0.491228, 0.520745, -0.002145, 0.001598, 0.000000
30695.000000, 1.831055, 3.509521, 4.730225, 18.157959, 33.874512, 41.503906, 34.484863, 17.089844, 22.735596, 1.831055, 0.495575, 0.519497, -0.004347, 0.001248, 0.000000
30879.000000, 1.831055, 3.509521, 4.730225, 18.005371, 33.874512, 41.656494, 34.332275, 17.089844, 22.735596, 1.831055, 0.497778, 0.518180, -0.002203, 0.001316, 0.000000
31061.000000, 1.831055, 3.509521, 4.730225, 18.005371, 34.027100, 41.656494, 34.942627, 17.089844, 22.888184, 1.831055, 0.489083, 0.516873, 0.008695, 0.001308, 0.000000
31243.000000, 1.831055, 3.509521, 4.730225, 18.005371, 34.484863, 41.351318, 35.400391, 17.089844, 22.888184, 1.831055, 0.482759, 0.515652, 0.006324, 0.001221, 0.000000
31423.000000, 1.831055, 3.509521, 4.882813, 18.157959, 34.637451, 41.656494, 35.552979, 17.089844, 22.888184, 1.831055, 0.480687, 0.514410, 0.002072, 0.001242, 0.000000
31604.000000, 1.831055, 3.509521, 4.730225, 18.157959, 34.637451, 41.961670, 35.552979, 17.242432, 22.735596, 1.831055, 0.484979, 0.513234, -0.004292, 0.001176, 0.000000
31786.000000, 1.831055, 3.509521, 4.730225, 18.157959, 34.484863, 41.961670, 35.400391, 17.242432, 22.735596, 1.831055, 0.487069, 0.512240, -0.002090, 0.000995, 0.000000
31968.000000, 1.831055, 3.509521, 4.882813, 18.157959, 34.332275, 41.656494, 35.400391, 17.089844, 22.735596, 1.831055, 0.482759, 0.511110, 0.004310, 0.001130, 0.000000
32150.000000, 1.831055, 3.509521, 4.730225, 18.157959, 34.484863, 41.809082, 35.552979, 17.089844, 22.735596, 2.136230, 0.480687, 0.509890, 0.002072, 0.001220, 0.000000
32333.000000, 1.831055, 3.509521, 4.730225, 18.157959, 34.484863, 41.961670, 35.400391, 17.242432, 22.735596, 1.831055, 0.487069, 0.508846, -0.006382, 0.001044, 0.000000
32516.000000, 1.831055, 3.509521, 4.730225, 18.157959, 34.484863, 42.266846, 35.552979, 17.242432, 22.735596, 2.136230, 0.484979, 0.507876, 0.002090, 0.000970, 0.000000
32697.000000, 1.831055, 3.509521, 4.730225, 18.157959, 34.484863, 42.266846, 35.552979, 17.395020, 22.735596, 1.831055, 0.489270, 0.506958, -0.004292, 0.000918, 0.000000
32881.000000, 1.831055, 3.509521, 4.730225, 18.310547, 34.484863, 42.419434, 35.705566, 17.395020, 22.735596, 1.831055, 0.487179, 0.506000, 0.002091, 0.000958, 0.000000
33061.000000, 1.831055, 3.509521, 4.730225, 18.310547, 34.484863, 42.572021, 35.705566, 17.395020, 22.583008, 1.831055, 0.487179, 0.505134, 0.000000, 0.000866, 0.000000
33243.000000, 1.831055, 3.509521, 4.730225, 18.310547, 34.637451, 42.572021, 36.010742, 17.395020, 22.735596, 1.831055, 0.483051, 0.504333, 0.004129, 0.000801, 0.000000
33425.000000, 1.831055, 3.509521, 4.730225, 18.310547, 34.942627, 42.724609, 36.010742, 17.547607, 22.735596, 1.831055, 0.487288, 0.503476, -0.004237, 0.000857, 0.000000
33607.000000, 1.831055, 3.509521, 4.882813, 18.463135, 34.942627, 42.877197, 36.163330, 17.547607, 22.888184, 1.831055, 0.485232, 0.502632, 0.002056, 0.000844, 0.000000
33787.000000, 1.831055, 3.662109, 4.882813, 18.463135, 34.942627, 43.029785, 36.163330, 17.547607, 22.735596, 1.831055, 0.485232, 0.501832, 0.000000, 0.000800, 0.000000
33969.000000, 1.831055, 3.509521, 4.882813, 18.463135, 34.790039, 43.029785, 36.163330, 17.547607, 22.735596, 1.831055, 0.485232, 0.501043, 0.000000, 0.000788, 0.000000
34150.000000, 1.831055, 3.662109, 4.730225, 18.463135, 34.790039, 43.182373, 36.163330, 17.547607, 22.888184, 1.831055, 0.485232, 0.500420, 0.000000, 0.000624, 0.000000
34332.000000, 1.831055, 3.509521, 4.730225, 18.463135, 34.942627, 43.029785, 36.010742, 17.700195, 22.888184, 1.831055, 0.491525, 0.499760, -0.006293, 0.000659, 0.000000
34513.000000, 1.831055, 3.509521, 4.882813, 18.463135, 34.942627, 43.182373, 36.163330, 17.547607, 22.888184, 1.831055, 0.485232, 0.499209, 0.006293, 0.000551, 0.000000
34694.000000, 1.831055, 3.509521, 4.730225, 18.310547, 34.790039, 43.029785, 36.163330, 17.547607, 22.735596, 1.831055, 0.485232, 0.498703, 0.000000, 0.000506, 0.000000
34876.000000, 1.831055, 3.509521, 4.730225, 18.310547, 34.790039, 42.877197, 36.163330, 17.395020, 23.040771, 1.831055, 0.481013, 0.497776, 0.004219, 0.000927, 0.000000
35057.000000, 1.831055, 3.509521, 4.730225, 18.310547, 34.637451, 42.572021, 36.010742, 17.395020, 22.888184, 1.831055, 0.483051, 0.497208, -0.002038, 0.000568, 0.000000
35240.000000, 1.831055, 3.509521, 4.730225, 18.310547, 34.637451, 42.877197, 35.705566, 17.547607, 23.345947, 2.136230, 0.491453, 0.496924, -0.008402, 0.000284, 0.000000
35423.000000, 1.831055, 3.509521, 4.730225, 18.157959, 34.637451, 42.877197, 35.705566, 17.395020, 23.193359, 2.136230, 0.487179, 0.496342, 0.004274, 0.000582, 0.000000
35603.000000, 1.831055, 3.509521, 4.730225, 18.157959, 34.484863, 42.724609, 35.705566, 17.395020, 23.040771, 1.831055, 0.487179, 0.495914, 0.000000, 0.000428, 0.000000
35786.000000, 1.831055, 3.509521, 4.730225, 18.157959, 34.332275, 42.877197, 35.705566, 17.395020, 23.040771, 1.831055, 0.487179, 0.495600, 0.000000, 0.000314, 0.000000
35967.000000, 1.831055, 3.509521, 4.730225, 18.157959, 34.484863, 42.877197, 35.858154, 17.395020, 23.040771, 1.831055, 0.485106, 0.495295, 0.002073, 0.000305, 0.000000
36148.000000, 1.831055, 3.509521, 4.730225, 18.157959, 34.637451, 43.029785, 36.010742, 17.547607, 23.345947, 1.831055, 0.487288, 0.494953, -0.002182, 0.000342, 0.000000
36327.000000, 1.831055, 3.509521, 4.882813, 18.310547, 34.790039, 43.029785, 36.163330, 17.547607, 23.193359, 1.983643, 0.485232, 0.494363, 0.002056, 0.000590, 0.000000
36509.000000, 1.831055, 3.509521, 4.730225, 18.157959, 34.942627, 43.029785, 36.315918, 17.547607, 23.345947, 2.136230, 0.483193, 0.493770, 0.002039, 0.000593, 0.000000
36689.000000, 1.831055, 3.509521, 4.730225, 18.157959, 34.942627, 43.029785, 36.315918, 17.547607, 23.498535, 2.136230, 0.483193, 0.493241, 0.000000, 0.000529, 0.000000
36871.000000, 1.831055, 3.509521, 4.882813, 18.310547, 34.942627, 42.724609, 36.468506, 17.395020, 23.498535, 2.136230, 0.476987, 0.492629, 0.006206, 0.000612, 0.000000
37052.000000, 1.831055, 3.509521, 4.730225, 18.310547, 34.942627, 42.877197, 36.163330, 17.547607, 23.345947, 2.136230, 0.485232, 0.492251, -0.008245, 0.000378, 0.000000
37235.000000, 1.831055, 3.509521, 4.882813, 18.310547, 34.942627, 43.029785, 36.315918, 17.547607, 23.498535, 2.136230, 0.483193, 0.491665, 0.002039, 0.000587, 0.000000
37416.000000, 1.831055, 3.509521, 4.730225, 18.310547, 34.942627, 43.029785, 36.315918, 17.547607, 23.498535, 2.136230, 0.483193, 0.491149, 0.000000, 0.000516, 0.000000
37596.000000, 1.831055, 3.509521, 4.730225, 18.310547, 34.790039, 42.877197, 36.163330, 17.395020, 23.193359, 2.136230, 0.481013, 0.490632, 0.002181, 0.000516, 0.000000
37778.000000, 1.831055, 3.509521, 4.730225, 18.157959, 34.790039, 42.877197, 36.315918, 17.395020, 23.345947, 2.136230, 0.478992, 0.490161, 0.002021, 0.000471, 0.000000
37961.000000, 1.831055, 3.509521, 4.730225, 18.157959, 34.942627, 42.877197, 36.315918, 17.395020, 23.345947, 2.136230, 0.478992, 0.489874, 0.000000, 0.000287, 0.000000
38141.000000, 1.831055, 3.509521, 4.882813, 18.157959, 34.942627, 43.029785, 36.315918, 17.395020, 23.345947, 2.136230, 0.478992, 0.489587, 0.000000, 0.000288, 0.000000
38323.000000, 1.831055, 3.509521, 4.882813, 18.157959, 34.942627, 43.029785, 36.315918, 17.547607, 23.345947, 2.136230, 0.483193, 0.489223, -0.004202, 0.000364, 0.000000
38503.000000, 1.831055, 3.509521, 4.882813, 18.157959, 35.095215, 43.182373, 36.468506, 17.547607, 23.498535, 2.136230, 0.481172, 0.488864, 0.002022, 0.000359, 0.000000
38684.000000, 1.831055, 3.509521, 4.882813, 18.310547, 35.095215, 43.182373, 36.468506, 17.547607, 23.345947, 2.136230, 0.481172, 0.488680, 0.000000, 0.000183, 0.000000
38866.000000, 1.831055, 3.509521, 4.882813, 18.310547, 35.095215, 43.182373, 36.621094, 17.547607, 23.345947, 2.136230, 0.479167, 0.488324, 0.002005, 0.000356, 0.000000
39047.000000, 1.983643, 3.662109, 4.882813, 18.463135, 35.095215, 43.182373, 36.468506, 17.547607, 23.193359, 2.136230, 0.481172, 0.488106, -0.002005, 0.000218, 0.000000
39228.000000, 1.831055, 3.814697, 4.882813, 18.310547, 35.095215, 43.182373, 36.468506, 17.547607, 23.193359, 2.136230, 0.481172, 0.487816, 0.000000, 0.000290, 0.000000
39411.000000, 1.831055, 3.662109, 4.882813, 18.310547, 35.095215, 43.182373, 36.468506, 17.547607, 23.498535, 2.136230, 0.481172, 0.487491, 0.000000, 0.000325, 0.000000
39593.000000, 1.831055, 3.662109, 4.882813, 18.310547, 34.942627, 43.029785, 36.315918, 17.547607, 23.193359, 2.136230, 0.483193, 0.487162, -0.002022, 0.000328, 0.000000
39774.000000, 1.831055, 3.662109, 4.882813, 18.157959, 34.942627, 42.877197, 36.163330, 17.395020, 23.193359, 2.136230, 0.481013, 0.487006, 0.002181, 0.000156, 0.000000
39956.000000, 1.831055, 3.662109, 4.730225, 18.157959, 34.790039, 42.877197, 36.163330, 17.395020, 23.193359, 2.136230, 0.481013, 0.486783, 0.000000, 0.000223, 0.000000
40138.000000, 1.831055, 3.662109, 4.730225, 18.157959, 34.942627, 42.877197, 36.163330, 17.395020, 23.193359, 2.136230, 0.481013, 0.486525, 0.000000, 0.000257, 0.000000
40320.000000, 1.831055, 3.662109, 4.882813, 18.157959, 34.942627, 42.724609, 36.163330, 17.395020, 23.345947, 1.831055, 0.481013, 0.486233, 0.000000, 0.000292, 0.000000
40502.000000, 1.831055, 3.662109, 4.730225, 18.157959, 34.790039, 42.724609, 36.163330, 17.395020, 23.193359, 2.136230, 0.481013, 0.485976, 0.000000, 0.000257, 0.000000
40683.000000, 1.983643, 3.662109, 4.882813, 18.157959, 35.095215, 43.182373, 36.315918, 17.547607, 23.803711, 2.136230, 0.483193, 0.485718, -0.002181, 0.000259, 0.000000
40867.000000, 1.831055, 3.662109, 4.730225, 18.005371, 35.247803, 43.640137, 36.773682, 17.852783, 24.414063, 2.136230, 0.485477, 0.485494, -0.002284, 0.000223, 0.000000
41050.000000, 1.831055, 3.662109, 4.730225, 18.005371, 35.095215, 43.182373, 36.315918, 17.547607, 24.108887, 2.136230, 0.483193, 0.485201, 0.002284, 0.000293, 0.000000
41230.000000, 1.831055, 3.662109, 4.882813, 18.005371, 34.332275, 42.266846, 35.552979, 17.242432, 21.514893, 1.831055, 0.484979, 0.484970, -0.001785, 0.000231, 0.000000
41412.000000, 1.831055, 3.662109, 4.882813, 18.310547, 34.484863, 42.419434, 35.705566, 17.242432, 21.820068, 2.136230, 0.482906, 0.484741, 0.002073, 0.000229, 0.000000
41592.000000, 1.831055, 3.662109, 4.882813, 18.463135, 35.400391, 43.640137, 36.773682, 17.852783, 23.956299, 2.136230, 0.485477, 0.484620, -0.002571, 0.000122, 0.000000
41775.000000, 1.831055, 3.662109, 4.882813, 18.615723, 35.247803, 43.487549, 36.468506, 17.700195, 23.498535, 2.136230, 0.485356, 0.484529, 0.000122, 0.000090, 0.000000
41955.000000, 1.831055, 3.662109, 4.730225, 18.310547, 35.400391, 43.640137, 36.621094, 17.852783, 24.108887, 2.136230, 0.487500, 0.484505, -0.002144, 0.000024, 0.000000
42138.000000, 1.831055, 3.662109, 4.882813, 18.310547, 34.942627, 43.182373, 36.315918, 17.547607, 22.735596, 1.983643, 0.483193, 0.484414, 0.004307, 0.000091, 0.000000
42319.000000, 1.831055, 3.662109, 4.882813, 18.463135, 34.637451, 43.029785, 36.010742, 17.547607, 22.277832, 1.831055, 0.487288, 0.484354, -0.004095, 0.000061, 0.000000
42502.000000, 1.831055, 3.662109, 4.882813, 18.463135, 35.247803, 43.334961, 36.621094, 17.547607, 23.040771, 2.136230, 0.479167, 0.484101, 0.008121, 0.000252, 0.000000
42684.000000, 1.983643, 3.662109, 4.882813, 18.310547, 35.552979, 43.487549, 36.621094, 17.700195, 23.498535, 2.136230, 0.483333, 0.483879, -0.004167, 0.000222, 0.000000
42867.000000, 1.983643, 3.662109, 4.882813, 18.310547, 35.400391, 43.334961, 36.468506, 17.547607, 23.193359, 2.136230, 0.481172, 0.483757, 0.002162, 0.000122, 0.000000
43048.000000, 1.831055, 3.662109, 4.882813, 18.310547, 35.095215, 43.334961, 36.315918, 17.547607, 22.735596, 2.136230, 0.483193, 0.483764, -0.002022, -0.000007, 0.000000
43230.000000, 1.831055, 3.662109, 4.882813, 18.615723, 35.400391, 43.640137, 36.468506, 17.700195, 23.345947, 2.136230, 0.485356, 0.483836, -0.002162, -0.000072, 0.000000
43413.000000, 1.983643, 3.662109, 4.882813, 18.463135, 35.400391, 43.640137, 36.468506, 17.700195, 23.498535, 2.136230, 0.485356, 0.483842, 0.000000, -0.000006, 0.000000
43596.000000, 1.831055, 3.662109, 4.882813, 18.463135, 35.095215, 43.487549, 36.468506, 17.700195, 22.888184, 1.831055, 0.485356, 0.483815, 0.000000, 0.000026, 0.000000
43777.000000, 1.831055, 3.814697, 4.882813, 18.463135, 35.095215, 43.334961, 36.468506, 17.547607, 22.735596, 1.831055, 0.481172, 0.483791, 0.004184, 0.000024, 0.000000
43957.000000, 1.831055, 3.662109, 4.882813, 18.463135, 35.247803, 43.334961, 36.315918, 17.547607, 23.193359, 2.136230, 0.483193, 0.483829, -0.002022, -0.000039, 0.000000
44138.000000, 1.831055, 3.662109, 4.882813, 18.310547, 35.247803, 43.334961, 36.315918, 17.547607, 23.345947, 1.831055, 0.483193, 0.483770, 0.000000, 0.000060, 0.000000
44321.000000, 1.831055, 3.662109, 4.882813, 18.310547, 34.942627, 43.029785, 36.163330, 17.395020, 23.193359, 1.831055, 0.481013, 0.483709, 0.002181, 0.000061, 0.000000
44503.000000, 1.831055, 3.662109, 4.882813, 18.310547, 34.790039, 42.877197, 36.163330, 17.395020, 23.040771, 2.136230, 0.481013, 0.483582, 0.000000, 0.000127, 0.000000
44684.000000, 1.831055, 3.662109, 4.882813, 18.310547, 34.790039, 43.029785, 36.010742, 17.395020, 23.040771, 1.831055, 0.483051, 0.483518, -0.002038, 0.000064, 0.000000
44868.000000, 1.831055, 3.662109, 4.882813, 18.310547, 35.095215, 43.182373, 36.010742, 17.395020, 23.193359, 2.136230, 0.483051, 0.483455, 0.000000, 0.000064, 0.000000
45050.000000, 1.831055, 3.662109, 4.882813, 18.310547, 35.095215, 43.029785, 36.163330, 17.547607, 23.040771, 1.831055, 0.485232, 0.483488, -0.002181, -0.000034, 0.000000
45233.000000, 1.831055, 3.814697, 4.882813, 18.310547, 34.942627, 43.029785, 36.163330, 17.395020, 22.735596, 1.831055, 0.481013, 0.483392, 0.004219, 0.000097, 0.000000
45415.000000, 1.831055, 3.814697, 5.035400, 18.310547, 34.942627, 43.182373, 36.163330, 17.547607, 22.888184, 1.831055, 0.485232, 0.483392, -0.004219, 0.000000, 0.000000
45597.000000, 1.983643, 3.814697, 4.882813, 18.463135, 35.095215, 43.182373, 36.315918, 17.547607, 23.040771, 1.831055, 0.483193, 0.483360, 0.002039, 0.000031, 0.000000
45777.000000, 1.983643, 3.814697, 4.882813, 18.310547, 35.247803, 43.487549, 36.315918, 17.547607, 23.193359, 1.831055, 0.483193, 0.483329, 0.000000, 0.000031, 0.000000
45956.000000, 1.831055, 3.814697, 4.882813, 18.463135, 35.095215, 43.334961, 36.163330, 17.547607, 22.888184, 1.831055, 0.485232, 0.483329, -0.002039, 0.000000, 0.000000
46139.000000, 1.831055, 3.814697, 5.035400, 18.463135, 35.247803, 43.334961, 36.315918, 17.547607, 23.040771, 1.831055, 0.483193, 0.483201, 0.002039, 0.000128, 0.000000
46320.000000, 1.983643, 3.814697, 4.882813, 18.463135, 35.247803, 43.334961, 36.315918, 17.547607, 23.193359, 1.831055, 0.483193, 0.483169, 0.000000, 0.000031, 0.000000
46500.000000, 1.831055, 3.814697, 5.035400, 18.463135, 35.400391, 43.334961, 36.315918, 17.547607, 23.193359, 2.136230, 0.483193, 0.483138, 0.000000, 0.000031, 0.000000
46682.000000, 1.983643, 3.814697, 4.882813, 18.463135, 35.247803, 43.334961, 36.315918, 17.547607, 22.888184, 1.831055, 0.483193, 0.483172, 0.000000, -0.000034, 0.000000
46863.000000, 1.831055, 3.814697, 4.882813, 18.463135, 35.247803, 43.334961, 36.315918, 17.547607, 22.888184, 1.983643, 0.483193, 0.483174, 0.000000, -0.000002, 0.000000
47047.000000, 1.831055, 3.814697, 4.882813, 18.463135, 35.247803, 43.334961, 36.468506, 17.547607, 23.193359, 2.136230, 0.481172, 0.483016, 0.002022, 0.000158, 0.000000
47226.000000, 1.983643, 3.814697, 4.882813, 18.463135, 35.400391, 43.334961, 36.468506, 17.547607, 23.193359, 2.136230, 0.481172, 0.482923, 0.000000, 0.000092, 0.000000
47406.000000, 1.983643, 3.814697, 4.882813, 18.615723, 35.400391, 43.487549, 36.468506, 17.395020, 23.040771, 1.831055, 0.476987, 0.482766, 0.004184, 0.000157, 0.000000
47587.000000, 1.983643, 3.814697, 4.882813, 18.615723, 35.400391, 43.487549, 36.468506, 17.547607, 23.193359, 2.136230, 0.481172, 0.482674, -0.004184, 0.000092, 0.000000
47771.000000, 1.831055, 3.814697, 4.882813, 18.615723, 35.400391, 43.487549, 36.468506, 17.547607, 23.345947, 2.136230, 0.481172, 0.482613, 0.000000, 0.000061, 0.000000
47951.000000, 1.983643, 3.814697, 4.882813, 18.615723, 35.400391, 43.487549, 36.468506, 17.547607, 23.345947, 1.831055, 0.481172, 0.482519, 0.000000, 0.000094, 0.000000
48130.000000, 1.983643, 3.814697, 4.882813, 18.615723, 35.400391, 43.487549, 36.468506, 17.547607, 23.193359, 2.136230, 0.481172, 0.482457, 0.000000, 0.000062, 0.000000
48312.000000, 1.983643, 3.814697, 5.035400, 18.615723, 35.400391, 43.640137, 36.315918, 17.547607, 23.345947, 2.136230, 0.483193, 0.482457, -0.002022, 0.000000, 0.000000
48496.000000, 1.983643, 3.814697, 5.035400, 18.615723, 35.400391, 43.640137, 36.468506, 17.547607, 23.193359, 2.136230, 0.481172, 0.482426, 0.002022, 0.000031, 0.000000
48676.000000, 1.983643, 3.814697, 5.035400, 18.615723, 35.247803, 43.334961, 36.315918, 17.547607, 22.735596, 1.831055, 0.483193, 0.482521, -0.002022, -0.000095, 0.000000
48860.000000, 1.983643, 3.814697, 4.882813, 18.615723, 35.552979, 43.640137, 36.468506, 17.547607, 23.345947, 2.136230, 0.481172, 0.482459, 0.002022, 0.000062, 0.000000
49041.000000, 1.831055, 3.814697, 4.882813, 18.615723, 35.400391, 43.640137, 36.468506, 17.547607, 23.193359, 2.136230, 0.481172, 0.482428, 0.000000, 0.000031, 0.000000
49224.000000, 1.983643, 3.814697, 4.882813, 18.615723, 35.247803, 43.487549, 36.163330, 17.395020, 22.735596, 2.136230, 0.481013, 0.482394, 0.000159, 0.000034, 0.000000
49403.000000, 1.983643, 3.814697, 4.882813, 18.615723, 35.247803, 43.334961, 36.163330, 17.395020, 22.583008, 1.831055, 0.481013, 0.482394, 0.000000, 0.000000, 0.000000
49584.000000, 1.983643, 3.814697, 4.882813, 18.615723, 35.400391, 43.487549, 36.315918, 17.547607, 22.888184, 1.831055, 0.483193, 0.482459, -0.002181, -0.000065, 0.000000
49768.000000, 1.983643, 3.814697, 4.882813, 18.615723, 35.400391, 43.487549, 36.315918, 17.395020, 23.040771, 1.831055, 0.478992, 0.482459, 0.004202, 0.000000, 0.000000
49949.000000, 1.983643, 3.814697, 5.035400, 18.615723, 35.400391, 43.487549, 36.315918, 17.395020, 22.888184, 1.831055, 0.478992, 0.482459, 0.000000, 0.000000, 0.000000
50204.000000, 1.983643, 3.967285, 5.035400, 18.768311, 35.552979, 43.640137, 36.315918, 17.547607, 23.193359, 1.831055, 0.483193, 0.482459, -0.004202, 0.000000, 0.000000
50386.000000, 1.983643, 3.967285, 5.035400, 18.615723, 35.552979, 43.640137, 36.315918, 17.547607, 22.888184, 1.831055, 0.483193, 0.482490, 0.000000, -0.000031, 0.000000
