Time, v, b, c, g, gy, y, o, r, cl, nir, Value, Average Value, Delta, Average Delta
26225.000000, 1.678467, 3.662109, 4.730225, 17.700195, 31.890869, 37.078857, 30.670166, 15.716553, 19.683838, 1.831055, 0.512438, 0.562996, 0.002562, 0.002055, 0.000000
26406.000000, 1.678467, 3.662109, 4.577637, 17.395020, 31.433105, 36.468506, 30.517578, 15.563965, 19.836426, 1.831055, 0.510000, 0.560798, 0.002438, 0.002198, 0.000000
26587.000000, 1.678467, 3.509521, 4.577637, 16.937256, 31.585693, 36.163330, 30.364990, 15.258789, 19.836426, 1.831055, 0.502513, 0.558945, 0.007487, 0.001853, 0.000000
26769.000000, 1.678467, 3.509521, 4.730225, 16.937256, 31.585693, 36.315918, 30.364990, 15.411377, 19.989014, 1.831055, 0.507538, 0.556872, -0.005025, 0.002073, 0.000000
26951.000000, 1.678467, 3.509521, 4.577637, 17.089844, 31.585693, 36.468506, 30.670166, 15.563965, 20.141602, 1.831055, 0.507463, 0.555449, 0.000075, 0.001424, 0.000000
FIRST DELTA HIT
27151.000000, 1.678467, 3.509521, 4.577637, 17.089844, 31.585693, 36.315918, 30.822754, 15.563965, 19.836426, 1.831055, 0.504951, 0.554034, 0.002512, 0.001415, 0.000000
RXN DONE
Calculated Distance: 27.27
TIMETORUN: 48209.75
27394.000000, 1.678467, 3.509521, 4.577637, 16.937256, 31.433105, 36.315918, 30.517578, 15.411377, 19.531250, 1.831055, 0.505000, 0.552572, -0.000049, 0.001462, 0.000000
27576.000000, 1.678467, 3.509521, 4.577637, 16.937256, 31.585693, 36.773682, 30.670166, 15.563965, 19.683838, 1.831055, 0.507463, 0.550958, -0.002463, 0.001614, 0.000000
27759.000000, 1.678467, 3.509521, 4.577637, 16.937256, 31.738281, 37.231445, 30.975342, 15.716553, 19.531250, 1.831055, 0.507389, 0.549389, 0.000073, 0.001569, 0.000000
27941.000000, 1.678467, 3.509521, 4.577637, 17.089844, 32.196045, 37.536621, 31.433105, 15.716553, 19.531250, 1.831055, 0.500000, 0.547557, 0.007389, 0.001832, 0.000000
28122.000000, 1.678467, 3.509521, 4.577637, 17.242432, 32.348633, 37.841797, 31.890869, 15.869141, 19.683838, 1.831055, 0.497608, 0.545718, 0.002392, 0.001840, 0.000000
28304.000000, 1.678467, 3.662109, 4.577637, 17.547607, 32.501221, 38.146973, 32.196045, 16.021729, 19.683838, 1.831055, 0.497630, 0.543906, -0.000023, 0.001812, 0.000000
28483.000000, 1.831055, 3.662109, 4.577637, 17.547607, 32.806396, 38.452148, 32.348633, 16.174316, 19.836426, 1.831055, 0.500000, 0.542184, -0.002370, 0.001722, 0.000000
28665.000000, 1.831055, 3.662109, 4.577637, 17.547607, 32.806396, 38.604736, 32.501221, 16.174316, 19.683838, 1.831055, 0.497653, 0.540407, 0.002347, 0.001777, 0.000000
28845.000000, 1.678467, 3.662109, 4.577637, 17.547607, 32.958984, 38.757324, 32.653809, 16.174316, 19.836426, 1.831055, 0.495327, 0.538683, 0.002325, 0.001724, 0.000000
29028.000000, 1.831055, 3.662109, 4.730225, 17.547607, 32.958984, 38.909912, 32.806396, 16.326904, 19.836426, 1.831055, 0.497674, 0.537177, -0.002347, 0.001506, 0.000000
29210.000000, 1.831055, 3.662109, 4.730225, 17.547607, 33.111572, 38.909912, 32.958984, 16.326904, 19.989014, 1.831055, 0.495370, 0.535522, 0.002304, 0.001655, 0.000000
29390.000000, 1.831055, 3.662109, 4.730225, 17.547607, 33.111572, 39.062500, 33.111572, 16.174316, 20.141602, 1.831055, 0.488479, 0.533806, 0.006891, 0.001716, 0.000000
29572.000000, 1.831055, 3.662109, 4.577637, 17.547607, 33.111572, 39.215088, 33.111572, 16.326904, 20.141602, 1.831055, 0.493088, 0.532161, -0.004608, 0.001645, 0.000000
29756.000000, 1.831055, 3.662109, 4.730225, 17.547607, 33.264160, 39.367676, 33.264160, 16.326904, 20.446777, 1.831055, 0.490826, 0.530482, 0.002262, 0.001680, 0.000000
29937.000000, 1.831055, 3.509521, 4.577637, 17.547607, 33.111572, 39.367676, 33.264160, 16.326904, 20.294189, 1.831055, 0.490826, 0.528760, 0.000000, 0.001722, 0.000000
30118.000000, 1.831055, 3.509521, 4.577637, 17.547607, 33.111572, 38.757324, 33.111572, 16.174316, 20.446777, 1.831055, 0.488479, 0.527231, 0.002346, 0.001529, 0.000000
30296.000000, 1.831055, 3.509521, 4.577637, 17.242432, 32.958984, 39.215088, 33.111572, 16.326904, 20.446777, 1.831055, 0.493088, 0.525774, -0.004608, 0.001458, 0.000000
30480.000000, 1.831055, 3.509521, 4.577637, 17.242432, 32.501221, 38.909912, 32.806396, 16.174316, 20.446777, 1.831055, 0.493023, 0.524191, 0.000064, 0.001583, 0.000000
30662.000000, 1.831055, 3.509521, 4.730225, 16.937256, 32.653809, 38.604736, 32.653809, 16.021729, 20.446777, 1.831055, 0.490654, 0.522977, 0.002369, 0.001214, 0.000000
30844.000000, 1.831055, 3.509521, 4.577637, 16.784668, 32.348633, 38.299561, 32.348633, 15.869141, 20.446777, 1.831055, 0.490566, 0.521921, 0.000088, 0.001056, 0.000000
31024.000000, 1.831055, 3.509521, 4.425049, 16.632080, 32.043457, 38.146973, 32.348633, 15.869141, 20.446777, 1.831055, 0.490566, 0.520720, 0.000000, 0.001201, 0.000000
31203.000000, 1.678467, 3.356934, 4.425049, 16.784668, 32.196045, 38.299561, 32.501221, 15.869141, 20.446777, 1.831055, 0.488263, 0.519299, 0.002303, 0.001421, 0.000000
31385.000000, 1.678467, 3.509521, 4.577637, 16.784668, 32.348633, 38.452148, 32.653809, 16.021729, 20.599365, 1.831055, 0.490654, 0.517931, -0.002391, 0.001369, 0.000000
31568.000000, 1.831055, 3.509521, 4.577637, 16.784668, 32.501221, 38.604736, 32.806396, 16.021729, 20.599365, 1.831055, 0.488372, 0.516568, 0.002282, 0.001362, 0.000000
31749.000000, 1.678467, 3.509521, 4.577637, 16.784668, 32.501221, 38.757324, 32.806396, 16.021729, 20.599365, 1.831055, 0.488372, 0.515345, 0.000000, 0.001224, 0.000000
31932.000000, 1.831055, 3.509521, 4.577637, 16.784668, 32.501221, 38.909912, 32.958984, 16.021729, 20.751953, 1.831055, 0.486111, 0.514193, 0.002261, 0.001152, 0.000000
32114.000000, 1.831055, 3.509521, 4.577637, 16.937256, 32.653809, 39.062500, 33.111572, 16.174316, 20.751953, 1.831055, 0.488479, 0.513119, -0.002368, 0.001074, 0.000000
32295.000000, 1.831055, 3.509521, 4.577637, 16.937256, 32.806396, 39.215088, 33.264160, 16.174316, 20.751953, 1.831055, 0.486239, 0.511753, 0.002241, 0.001366, 0.000000
32477.000000, 1.831055, 3.509521, 4.730225, 16.937256, 32.806396, 39.215088, 33.264160, 16.174316, 20.904541, 1.831055, 0.486239, 0.510497, 0.000000, 0.001256, 0.000000
32659.000000, 1.831055, 3.509521, 4.577637, 16.937256, 32.806396, 39.367676, 33.416748, 16.174316, 20.751953, 1.831055, 0.484018, 0.509667, 0.002220, 0.000831, 0.000000
32840.000000, 1.831055, 3.509521, 4.577637, 16.937256, 32.958984, 39.520264, 33.569336, 16.326904, 20.904541, 1.831055, 0.486364, 0.508592, -0.002345, 0.001075, 0.000000
33019.000000, 1.831055, 3.509521, 4.577637, 17.089844, 33.111572, 39.672852, 33.721924, 16.326904, 20.904541, 1.831055, 0.484163, 0.507524, 0.002201, 0.001068, 0.000000
33201.000000, 1.831055, 3.509521, 4.577637, 17.089844, 33.111572, 39.825439, 33.874512, 16.326904, 20.751953, 1.831055, 0.481982, 0.506302, 0.002181, 0.001222, 0.000000
33384.000000, 1.831055, 3.509521, 4.577637, 17.089844, 33.264160, 39.978027, 34.027100, 16.326904, 20.751953, 1.831055, 0.479821, 0.505539, 0.002161, 0.000763, 0.000000
33564.000000, 1.831055, 3.509521, 4.577637, 17.242432, 33.416748, 40.130615, 34.027100, 16.479492, 20.904541, 1.831055, 0.484305, 0.504814, -0.004484, 0.000725, 0.000000
33747.000000, 1.831055, 3.509521, 4.577637, 17.242432, 33.416748, 40.283203, 34.179688, 16.479492, 20.904541, 1.831055, 0.482143, 0.503715, 0.002162, 0.001099, 0.000000
33928.000000, 1.831055, 3.509521, 4.577637, 17.242432, 33.569336, 40.283203, 34.332275, 16.479492, 20.904541, 1.831055, 0.480000, 0.502889, 0.002143, 0.000826, 0.000000
34111.000000, 1.831055, 3.509521, 4.577637, 17.242432, 33.569336, 40.435791, 34.332275, 16.632080, 21.057129, 1.831055, 0.484444, 0.501863, -0.004444, 0.001026, 0.000000
34292.000000, 1.831055, 3.662109, 4.577637, 17.242432, 33.569336, 40.435791, 34.332275, 16.632080, 21.057129, 1.831055, 0.484444, 0.501266, 0.000000, 0.000597, 0.000000
34474.000000, 1.831055, 3.509521, 4.577637, 17.242432, 33.721924, 40.588379, 34.484863, 16.632080, 21.057129, 1.831055, 0.482301, 0.500493, 0.002144, 0.000773, 0.000000
34656.000000, 1.831055, 3.662109, 4.577637, 17.242432, 33.721924, 40.740967, 34.484863, 16.632080, 21.057129, 1.831055, 0.482301, 0.499668, 0.000000, 0.000825, 0.000000
34838.000000, 1.831055, 3.662109, 4.730225, 17.242432, 33.721924, 40.740967, 34.484863, 16.632080, 21.057129, 1.831055, 0.482301, 0.498982, 0.000000, 0.000686, 0.000000
35020.000000, 1.831055, 3.662109, 4.577637, 17.242432, 33.721924, 40.740967, 34.484863, 16.632080, 21.057129, 1.831055, 0.482301, 0.498258, 0.000000, 0.000725, 0.000000
35200.000000, 1.831055, 3.662109, 4.577637, 17.242432, 33.721924, 40.740967, 34.637451, 16.632080, 21.057129, 1.831055, 0.480176, 0.497543, 0.002125, 0.000714, 0.000000
35380.000000, 1.831055, 3.662109, 4.577637, 17.242432, 33.721924, 40.740967, 34.484863, 16.632080, 21.057129, 1.831055, 0.482301, 0.496983, -0.002125, 0.000560, 0.000000
35563.000000, 1.831055, 3.509521, 4.730225, 17.242432, 33.721924, 40.740967, 34.484863, 16.632080, 21.057129, 1.831055, 0.482301, 0.496551, 0.000000, 0.000433, 0.000000
35744.000000, 1.831055, 3.509521, 4.577637, 17.242432, 33.721924, 40.740967, 34.637451, 16.632080, 21.057129, 1.831055, 0.480176, 0.495836, 0.002125, 0.000714, 0.000000
35926.000000, 1.831055, 3.662109, 4.577637, 17.242432, 33.721924, 40.740967, 34.637451, 16.632080, 21.209717, 1.831055, 0.480176, 0.495369, 0.000000, 0.000467, 0.000000
36180.000000, 1.831055, 3.662109, 4.730225, 17.242432, 33.721924, 40.893555, 34.637451, 16.632080, 21.362305, 1.831055, 0.480176, 0.494945, 0.000000, 0.000425, 0.000000
36360.000000, 1.831055, 3.662109, 4.577637, 17.242432, 33.721924, 40.740967, 34.637451, 16.632080, 21.209717, 1.831055, 0.480176, 0.494226, 0.000000, 0.000719, 0.000000
36543.000000, 1.831055, 3.662109, 4.730225, 17.242432, 33.874512, 40.893555, 34.790039, 16.632080, 21.209717, 1.831055, 0.478070, 0.493515, 0.002106, 0.000712, 0.000000
36725.000000, 1.831055, 3.662109, 4.730225, 17.242432, 33.874512, 41.046143, 34.790039, 16.784668, 21.362305, 1.831055, 0.482456, 0.492957, -0.004386, 0.000558, 0.000000
36907.000000, 1.831055, 3.662109, 4.577637, 17.242432, 33.874512, 41.046143, 34.790039, 16.632080, 21.362305, 1.831055, 0.478070, 0.492418, 0.004386, 0.000539, 0.000000
37088.000000, 1.831055, 3.662109, 4.577637, 17.242432, 33.874512, 41.198730, 34.790039, 16.784668, 21.362305, 1.831055, 0.482456, 0.491990, -0.004386, 0.000429, 0.000000
37271.000000, 1.831055, 3.662109, 4.730225, 17.395020, 33.874512, 41.198730, 34.790039, 16.784668, 21.514893, 1.831055, 0.482456, 0.491361, 0.000000, 0.000629, 0.000000
37452.000000, 1.831055, 3.662109, 4.730225, 17.395020, 33.874512, 41.198730, 34.790039, 16.784668, 21.362305, 1.831055, 0.482456, 0.490896, 0.000000, 0.000465, 0.000000
37633.000000, 1.831055, 3.662109, 4.730225, 17.395020, 33.874512, 41.198730, 34.942627, 16.784668, 21.514893, 1.831055, 0.480349, 0.490400, 0.002107, 0.000496, 0.000000
37813.000000, 1.831055, 3.662109, 4.577637, 17.395020, 33.874512, 41.198730, 34.942627, 16.784668, 21.514893, 1.831055, 0.480349, 0.489944, 0.000000, 0.000456, 0.000000
37995.000000, 1.831055, 3.662109, 4.730225, 17.242432, 33.874512, 41.198730, 34.942627, 16.784668, 21.514893, 1.831055, 0.480349, 0.489411, 0.000000, 0.000533, 0.000000
38176.000000, 1.831055, 3.662109, 4.730225, 17.395020, 33.874512, 41.198730, 34.942627, 16.784668, 21.514893, 1.831055, 0.480349, 0.488917, 0.000000, 0.000494, 0.000000
38356.000000, 1.831055, 3.662109, 4.577637, 17.242432, 33.874512, 41.046143, 34.790039, 16.632080, 21.362305, 1.831055, 0.478070, 0.488426, 0.002279, 0.000491, 0.000000
38538.000000, 1.831055, 3.662109, 4.577637, 17.242432, 33.721924, 41.046143, 34.790039, 16.632080, 21.362305, 1.831055, 0.478070, 0.488050, 0.000000, 0.000376, 0.000000
38721.000000, 1.831055, 3.662109, 4.577637, 17.089844, 33.569336, 40.893555, 34.637451, 16.632080, 21.362305, 1.831055, 0.480176, 0.487629, -0.002106, 0.000421, 0.000000
38904.000000, 1.831055, 3.662109, 4.577637, 17.089844, 33.569336, 40.893555, 34.484863, 16.632080, 21.362305, 1.831055, 0.482301, 0.487242, -0.002125, 0.000387, 0.000000
39085.000000, 1.831055, 3.509521, 4.730225, 17.089844, 33.416748, 40.893555, 34.484863, 16.632080, 21.209717, 1.831055, 0.482301, 0.486894, 0.000000, 0.000348, 0.000000
39267.000000, 1.831055, 3.662109, 4.577637, 17.089844, 33.569336, 40.893555, 34.484863, 16.632080, 21.362305, 1.831055, 0.482301, 0.486544, 0.000000, 0.000349, 0.000000
39522.000000, 1.831055, 3.662109, 4.577637, 17.089844, 33.569336, 40.893555, 34.484863, 16.632080, 21.209717, 1.831055, 0.482301, 0.486157, 0.000000, 0.000387, 0.000000
39701.000000, 1.831055, 3.509521, 4.577637, 17.089844, 33.721924, 41.046143, 34.637451, 16.632080, 21.362305, 1.831055, 0.480176, 0.485739, 0.002125, 0.000419, 0.000000
39881.000000, 1.831055, 3.662109, 4.577637, 17.089844, 33.721924, 41.046143, 34.484863, 16.632080, 21.209717, 1.831055, 0.482301, 0.485466, -0.002125, 0.000272, 0.000000
40063.000000, 1.831055, 3.662109, 4.577637, 17.242432, 33.721924, 41.046143, 34.637451, 16.632080, 21.362305, 2.136230, 0.480176, 0.485198, 0.002125, 0.000268, 0.000000
40245.000000, 1.831055, 3.662109, 4.577637, 17.242432, 33.721924, 41.046143, 34.637451, 16.632080, 21.514893, 1.831055, 0.480176, 0.484930, 0.000000, 0.000269, 0.000000
40428.000000, 1.831055, 3.662109, 4.577637, 17.242432, 33.569336, 41.046143, 34.637451, 16.632080, 21.514893, 1.831055, 0.480176, 0.484625, 0.000000, 0.000305, 0.000000
40607.000000, 1.831055, 3.662109, 4.730225, 17.242432, 33.569336, 41.046143, 34.637451, 16.632080, 21.514893, 1.831055, 0.480176, 0.484356, 0.000000, 0.000269, 0.000000
40788.000000, 1.831055, 3.662109, 4.577637, 17.242432, 33.569336, 41.046143, 34.484863, 16.632080, 21.514893, 1.831055, 0.482301, 0.484156, -0.002125, 0.000200, 0.000000
40968.000000, 1.831055, 3.662109, 4.577637, 17.089844, 33.569336, 41.046143, 34.484863, 16.632080, 21.362305, 1.831055, 0.482301, 0.483919, 0.000000, 0.000237, 0.000000
41149.000000, 1.831055, 3.662109, 4.577637, 17.089844, 33.416748, 41.046143, 34.484863, 16.632080, 21.362305, 1.831055, 0.482301, 0.483718, 0.000000, 0.000201, 0.000000
41331.000000, 1.831055, 3.509521, 4.577637, 17.089844, 33.416748, 41.046143, 34.332275, 16.632080, 21.362305, 1.831055, 0.484444, 0.483656, -0.002144, 0.000062, 0.000000
41513.000000, 1.831055, 3.662109, 4.577637, 17.089844, 33.416748, 41.046143, 34.332275, 16.632080, 21.209717, 1.831055, 0.484444, 0.483523, 0.000000, 0.000133, 0.000000
41695.000000, 1.831055, 3.662109, 4.577637, 17.242432, 33.416748, 41.198730, 34.484863, 16.632080, 21.362305, 1.831055, 0.482301, 0.483392, 0.002144, 0.000131, 0.000000
41878.000000, 1.831055, 3.662109, 4.577637, 17.242432, 33.569336, 41.198730, 34.637451, 16.784668, 21.362305, 1.831055, 0.484582, 0.483296, -0.002281, 0.000096, 0.000000
42060.000000, 1.831055, 3.662109, 4.577637, 17.242432, 33.721924, 41.351318, 34.790039, 16.784668, 21.209717, 2.136230, 0.482456, 0.483203, 0.002125, 0.000093, 0.000000
42242.000000, 1.831055, 3.662109, 4.577637, 17.395020, 33.874512, 41.351318, 34.942627, 16.784668, 21.209717, 1.831055, 0.480349, 0.483007, 0.002107, 0.000196, 0.000000
42423.000000, 1.831055, 3.662109, 4.730225, 17.395020, 34.027100, 41.503906, 34.942627, 16.784668, 21.209717, 1.831055, 0.480349, 0.482812, 0.000000, 0.000195, 0.000000
42675.000000, 1.831055, 3.662109, 4.730225, 17.395020, 34.027100, 41.503906, 35.095215, 16.784668, 21.209717, 1.831055, 0.478261, 0.482621, 0.002088, 0.000191, 0.000000
42858.000000, 1.831055, 3.662109, 4.882813, 17.395020, 34.179688, 41.503906, 34.942627, 16.784668, 21.209717, 1.831055, 0.480349, 0.482464, -0.002088, 0.000157, 0.000000
43041.000000, 1.831055, 3.662109, 4.730225, 17.395020, 34.027100, 41.656494, 34.942627, 16.784668, 21.057129, 1.831055, 0.480349, 0.482307, 0.000000, 0.000157, 0.000000
43222.000000, 1.831055, 3.662109, 4.730225, 17.395020, 34.027100, 41.503906, 34.790039, 16.784668, 21.209717, 1.831055, 0.482456, 0.482218, -0.002107, 0.000089, 0.000000
43405.000000, 1.831055, 3.662109, 4.730225, 17.395020, 34.027100, 41.503906, 34.942627, 16.784668, 21.362305, 1.831055, 0.480349, 0.482059, 0.002107, 0.000159, 0.000000
43585.000000, 1.831055, 3.662109, 4.730225, 17.395020, 33.874512, 41.351318, 34.942627, 16.784668, 21.362305, 1.831055, 0.480349, 0.481936, 0.000000, 0.000123, 0.000000
43767.000000, 1.831055, 3.662109, 4.730225, 17.395020, 33.874512, 41.503906, 34.942627, 16.784668, 21.362305, 1.831055, 0.480349, 0.481812, 0.000000, 0.000123, 0.000000
43948.000000, 1.831055, 3.662109, 4.730225, 17.395020, 34.027100, 41.503906, 35.095215, 16.784668, 21.514893, 2.136230, 0.478261, 0.481692, 0.002088, 0.000121, 0.000000
44130.000000, 1.831055, 3.662109, 4.730225, 17.395020, 34.027100, 41.503906, 34.942627, 16.784668, 21.514893, 1.831055, 0.480349, 0.481566, -0.002088, 0.000125, 0.000000
44312.000000, 1.831055, 3.662109, 4.730225, 17.242432, 34.027100, 41.351318, 34.942627, 16.784668, 21.362305, 1.831055, 0.480349, 0.481476, 0.000000, 0.000091, 0.000000
44494.000000, 1.831055, 3.662109, 4.882813, 17.242432, 34.027100, 41.503906, 34.942627, 16.784668, 21.514893, 1.831055, 0.480349, 0.481385, 0.000000, 0.000091, 0.000000
44676.000000, 1.831055, 3.662109, 4.730225, 17.395020, 34.027100, 41.503906, 34.942627, 16.784668, 21.362305, 1.831055, 0.480349, 0.481329, 0.000000, 0.000056, 0.000000
44858.000000, 1.831055, 3.662109, 4.730225, 17.242432, 34.027100, 41.503906, 34.942627, 16.784668, 21.514893, 1.831055, 0.480349, 0.481236, 0.000000, 0.000093, 0.000000
45040.000000, 1.831055, 3.814697, 4.730225, 17.395020, 34.027100, 41.503906, 34.942627, 16.784668, 21.514893, 1.831055, 0.480349, 0.481178, 0.000000, 0.000059, 0.000000
45220.000000, 1.831055, 3.814697, 4.730225, 17.395020, 34.179688, 41.656494, 35.095215, 16.784668, 21.667480, 1.831055, 0.478261, 0.481120, 0.002088, 0.000057, 0.000000
45402.000000, 1.831055, 3.814697, 4.730225, 17.395020, 34.179688, 41.503906, 34.942627, 16.784668, 21.514893, 1.831055, 0.480349, 0.481128, -0.002088, -0.000008, 0.000000
45586.000000, 1.831055, 3.814697, 4.730225, 17.547607, 34.179688, 41.656494, 34.942627, 16.784668, 21.667480, 1.831055, 0.480349, 0.481068, 0.000000, 0.000061, 0.000000
45768.000000, 1.831055, 3.814697, 4.730225, 17.547607, 34.332275, 41.809082, 35.095215, 16.784668, 21.667480, 1.831055, 0.478261, 0.481008, 0.002088, 0.000060, 0.000000
45948.000000, 1.831055, 3.814697, 4.730225, 17.547607, 34.332275, 41.809082, 35.095215, 16.784668, 21.667480, 1.983643, 0.478261, 0.480981, 0.000000, 0.000027, 0.000000
46130.000000, 1.831055, 3.814697, 4.730225, 17.547607, 34.332275, 41.809082, 35.247803, 16.784668, 21.820068, 1.831055, 0.476190, 0.480854, 0.002070, 0.000127, 0.000000
46311.000000, 1.831055, 3.814697, 4.730225, 17.547607, 34.332275, 41.809082, 35.095215, 16.784668, 21.667480, 1.831055, 0.478261, 0.480759, -0.002070, 0.000095, 0.000000
46494.000000, 1.831055, 3.814697, 4.730225, 17.547607, 34.484863, 41.961670, 35.095215, 16.784668, 21.667480, 2.136230, 0.478261, 0.480697, 0.000000, 0.000062, 0.000000
46674.000000, 1.831055, 3.814697, 4.730225, 17.547607, 34.484863, 41.961670, 35.095215, 16.784668, 21.820068, 2.136230, 0.478261, 0.480635, 0.000000, 0.000062, 0.000000
46856.000000, 1.831055, 3.814697, 4.882813, 17.700195, 34.484863, 41.961670, 35.095215, 16.784668, 21.514893, 2.136230, 0.478261, 0.480573, 0.000000, 0.000062, 0.000000
47039.000000, 1.831055, 3.814697, 4.730225, 17.700195, 34.484863, 41.961670, 35.247803, 16.937256, 21.820068, 1.831055, 0.480519, 0.480545, -0.002259, 0.000027, 0.000000
47220.000000, 1.831055, 3.814697, 4.730225, 17.700195, 34.484863, 41.961670, 35.095215, 16.784668, 21.667480, 2.136230, 0.478261, 0.480516, 0.002259, 0.000029, 0.000000
47402.000000, 1.831055, 3.814697, 4.730225, 17.700195, 34.484863, 41.961670, 35.095215, 16.784668, 21.667480, 1.831055, 0.478261, 0.480454, 0.000000, 0.000062, 0.000000
47655.000000, 1.831055, 3.814697, 4.882813, 17.700195, 34.484863, 41.961670, 35.095215, 16.784668, 21.667480, 1.831055, 0.478261, 0.480391, 0.000000, 0.000062, 0.000000
47836.000000, 1.831055, 3.814697, 4.730225, 17.700195, 34.484863, 41.961670, 35.095215, 16.784668, 21.667480, 2.136230, 0.478261, 0.480362, 0.000000, 0.000029, 0.000000
48019.000000, 1.831055, 3.814697, 4.730225, 17.700195, 34.332275, 41.961670, 35.095215, 16.784668, 21.667480, 1.831055, 0.478261, 0.480332, 0.000000, 0.000029, 0.000000
48201.000000, 1.831055, 3.814697, 4.730225, 17.700195, 34.484863, 41.961670, 34.942627, 16.784668, 21.667480, 1.831055, 0.480349, 0.480335, -0.002088, -0.000003, 0.000000
48384.000000, 1.831055, 3.814697, 4.882813, 17.700195, 34.332275, 41.961670, 34.942627, 16.784668, 21.667480, 1.831055, 0.480349, 0.480338, 0.000000, -0.000003, 0.000000
48568.000000, 1.831055, 3.814697, 4.730225, 17.700195, 34.332275, 41.809082, 34.942627, 16.784668, 21.667480, 2.136230, 0.480349, 0.480373, 0.000000, -0.000035, 0.000000
48751.000000, 1.831055, 3.814697, 4.882813, 17.700195, 34.332275, 41.809082, 34.790039, 16.784668, 21.362305, 1.831055, 0.482456, 0.480373, -0.002107, 0.000000, 0.000000
48933.000000, 1.831055, 3.814697, 4.730225, 17.700195, 34.484863, 41.961670, 34.942627, 16.784668, 21.667480, 2.136230, 0.480349, 0.480408, 0.002107, -0.000035, 0.000000
49114.000000, 1.831055, 3.967285, 4.730225, 17.700195, 34.332275, 41.809082, 34.942627, 16.784668, 21.514893, 2.136230, 0.480349, 0.480376, 0.000000, 0.000032, 0.000000
49296.000000, 1.831055, 3.814697, 4.730225, 17.700195, 34.332275, 41.809082, 34.790039, 16.784668, 21.514893, 1.831055, 0.482456, 0.480376, -0.002107, 0.000000, 0.000000
49478.000000, 1.831055, 3.814697, 4.730225, 17.700195, 34.332275, 41.961670, 34.942627, 16.784668, 21.667480, 2.136230, 0.480349, 0.480343, 0.002107, 0.000032, 0.000000
49659.000000, 1.831055, 3.967285, 4.882813, 17.700195, 34.332275, 41.809082, 34.942627, 16.784668, 21.514893, 2.136230, 0.480349, 0.480343, 0.000000, 0.000000, 0.000000
49839.000000, 1.831055, 3.814697, 4.882813, 17.700195, 34.332275, 41.809082, 34.790039, 16.784668, 21.667480, 1.831055, 0.482456, 0.480376, -0.002107, -0.000032, 0.000000
50023.000000, 1.831055, 3.814697, 4.882813, 17.700195, 34.332275, 41.809082, 34.790039, 16.784668, 21.514893, 1.831055, 0.482456, 0.480408, 0.000000, -0.000032, 0.000000
50206.000000, 1.831055, 3.967285, 4.730225, 17.700195, 34.332275, 41.809082, 34.942627, 16.784668, 21.514893, 1.831055, 0.480349, 0.480408, 0.002107, 0.000000, 0.000000
50385.000000, 1.831055, 3.967285, 4.882813, 17.700195, 34.332275, 41.809082, 34.942627, 16.784668, 21.667480, 1.831055, 0.480349, 0.480443, 0.000000, -0.000035, 0.000000
50566.000000, 1.831055, 3.967285, 4.882813, 17.700195, 34.332275, 41.809082, 34.790039, 16.784668, 21.514893, 1.831055, 0.482456, 0.480511, -0.002107, -0.000067, 0.000000
50751.000000, 1.831055, 3.967285, 4.730225, 17.700195, 34.332275, 41.809082, 34.790039, 16.632080, 21.667480, 1.831055, 0.478070, 0.480478, 0.004386, 0.000032, 0.000000
50932.000000, 1.831055, 3.967285, 4.882813, 17.700195, 34.332275, 41.656494, 34.942627, 16.632080, 21.514893, 1.831055, 0.475983, 0.480381, 0.002088, 0.000097, 0.000000
51114.000000, 1.831055, 3.967285, 4.882813, 17.547607, 34.332275, 41.809082, 34.942627, 16.784668, 21.667480, 2.136230, 0.480349, 0.480351, -0.004367, 0.000030, 0.000000
51298.000000, 1.831055, 3.967285, 4.882813, 17.700195, 34.332275, 41.809082, 34.942627, 16.632080, 21.667480, 1.831055, 0.475983, 0.480254, 0.004367, 0.000097, 0.000000
51480.000000, 1.831055, 3.967285, 4.882813, 17.700195, 34.332275, 41.809082, 34.790039, 16.632080, 21.667480, 1.831055, 0.478070, 0.480189, -0.002088, 0.000065, 0.000000
51662.000000, 1.983643, 3.967285, 4.882813, 17.700195, 34.332275, 41.809082, 34.790039, 16.632080, 21.667480, 1.831055, 0.478070, 0.480156, 0.000000, 0.000032, 0.000000
51844.000000, 1.831055, 3.967285, 4.882813, 17.700195, 34.332275, 41.809082, 34.790039, 16.632080, 21.667480, 1.831055, 0.478070, 0.480091, 0.000000, 0.000065, 0.000000
52384.000000, 1.831055, 3.967285, 4.882813, 17.700195, 34.332275, 41.809082, 34.790039, 16.632080, 21.820068, 1.831055, 0.478070, 0.480059, 0.000000, 0.000032, 0.000000
52563.000000, 1.831055, 3.967285, 4.882813, 17.700195, 34.332275, 41.656494, 34.790039, 16.632080, 21.667480, 1.831055, 0.478070, 0.480026, 0.000000, 0.000032, 0.000000
52743.000000, 1.831055, 3.967285, 4.882813, 17.700195, 34.332275, 41.809082, 34.790039, 16.632080, 21.667480, 1.831055, 0.478070, 0.479994, 0.000000, 0.000032, 0.000000
52924.000000, 1.831055, 3.967285, 5.035400, 17.700195, 34.332275, 41.809082, 34.790039, 16.632080, 21.820068, 2.136230, 0.478070, 0.479962, 0.000000, 0.000032, 0.000000
