Time, v, b, c, g, gy, y, o, r, cl, nir, Value, Average Value, Delta, Average Delta
25853.000000, 0.915527, 1.983643, 2.441406, 10.833740, 19.226074, 18.005371, 18.157959, 8.392334, 19.531250, 1.831055, 0.462185, 0.477602, 0.003917, 0.001400, 0.000000
26034.000000, 0.915527, 1.983643, 2.441406, 10.833740, 19.073486, 18.005371, 18.005371, 8.392334, 19.836426, 1.831055, 0.466102, 0.476785, -0.003917, 0.000817, 0.000000
26216.000000, 0.915527, 1.983643, 2.441406, 10.681152, 18.768311, 18.157959, 18.005371, 8.392334, 19.989014, 2.136230, 0.466102, 0.475955, 0.000000, 0.000829, 0.000000
26397.000000, 0.915527, 1.983643, 2.441406, 10.681152, 18.768311, 17.852783, 18.005371, 8.392334, 19.989014, 2.136230, 0.466102, 0.475126, 0.000000, 0.000829, 0.000000
26576.000000, 0.915527, 1.831055, 2.441406, 10.528564, 19.073486, 17.700195, 18.615723, 8.239746, 20.141602, 2.136230, 0.442623, 0.474087, 0.023479, 0.001040, 0.000000
26757.000000, 0.915527, 1.983643, 2.441406, 10.528564, 19.378662, 18.005371, 18.615723, 8.544922, 20.294189, 2.136230, 0.459016, 0.473021, -0.016393, 0.001066, 0.000000
26940.000000, 0.915527, 1.983643, 2.593994, 10.528564, 19.531250, 18.005371, 18.920898, 8.544922, 20.751953, 2.136230, 0.451613, 0.471727, 0.007403, 0.001294, 0.000000
27120.000000, 0.915527, 1.983643, 2.593994, 10.681152, 19.531250, 18.157959, 18.920898, 8.697510, 21.362305, 2.136230, 0.459677, 0.470576, -0.008065, 0.001151, 0.000000
27302.000000, 0.915527, 1.983643, 2.441406, 10.681152, 19.531250, 18.463135, 18.920898, 8.697510, 21.362305, 2.136230, 0.459677, 0.470311, 0.000000, 0.000265, 0.000000
27483.000000, 0.915527, 1.983643, 2.441406, 10.681152, 19.531250, 18.463135, 19.073486, 8.697510, 21.057129, 2.136230, 0.456000, 0.469634, 0.003677, 0.000677, 0.000000
27663.000000, 0.915527, 1.983643, 2.441406, 10.681152, 19.683838, 18.615723, 18.920898, 8.697510, 21.514893, 2.136230, 0.459677, 0.469254, -0.003677, 0.000380, 0.000000
27846.000000, 0.915527, 1.983643, 2.441406, 10.528564, 19.378662, 18.310547, 18.920898, 8.544922, 21.362305, 2.136230, 0.451613, 0.468757, 0.008065, 0.000496, 0.000000
28025.000000, 0.915527, 1.831055, 2.593994, 10.375977, 19.226074, 18.310547, 18.920898, 8.544922, 21.820068, 2.136230, 0.451613, 0.468494, 0.000000, 0.000264, 0.000000
28204.000000, 0.915527, 1.831055, 2.593994, 10.375977, 19.226074, 18.157959, 18.920898, 8.544922, 21.972656, 2.136230, 0.451613, 0.467982, 0.000000, 0.000511, 0.000000
28383.000000, 0.915527, 1.831055, 2.441406, 10.528564, 19.378662, 18.157959, 19.226074, 8.697510, 22.277832, 2.136230, 0.452381, 0.466529, -0.000768, 0.001454, 0.000000
28566.000000, 0.915527, 1.831055, 2.593994, 10.375977, 19.073486, 18.157959, 18.920898, 8.697510, 21.667480, 2.136230, 0.459677, 0.466141, -0.007296, 0.000387, 0.000000
28748.000000, 0.915527, 1.831055, 2.288818, 10.375977, 18.920898, 18.157959, 18.768311, 8.544922, 21.057129, 2.136230, 0.455285, 0.465687, 0.004393, 0.000455, 0.000000
28927.000000, 0.915527, 1.831055, 2.288818, 10.375977, 18.920898, 18.005371, 18.768311, 8.544922, 21.362305, 2.136230, 0.455285, 0.465121, 0.000000, 0.000566, 0.000000
29108.000000, 0.915527, 1.831055, 2.441406, 10.223389, 18.768311, 17.852783, 18.768311, 8.392334, 21.362305, 2.136230, 0.447154, 0.465162, 0.008130, -0.000042, 0.000000
29288.000000, 0.915527, 1.831055, 2.288818, 10.223389, 18.768311, 17.852783, 18.768311, 8.392334, 21.972656, 2.136230, 0.447154, 0.464960, 0.000000, 0.000203, 0.000000
29468.000000, 0.915527, 1.831055, 2.288818, 10.223389, 18.768311, 17.852783, 18.768311, 8.544922, 22.430420, 2.136230, 0.455285, 0.464638, -0.008130, 0.000322, 0.000000
29648.000000, 0.915527, 1.831055, 2.441406, 10.223389, 18.768311, 17.852783, 18.920898, 8.544922, 22.277832, 2.136230, 0.451613, 0.464486, 0.003672, 0.000153, 0.000000
29828.000000, 0.915527, 1.831055, 2.441406, 10.223389, 18.920898, 17.852783, 18.920898, 8.544922, 22.583008, 2.136230, 0.451613, 0.463260, 0.000000, 0.001225, 0.000000
30008.000000, 0.915527, 1.831055, 2.288818, 10.070801, 18.768311, 17.852783, 18.920898, 8.544922, 22.430420, 2.136230, 0.451613, 0.463073, 0.000000, 0.000187, 0.000000
30190.000000, 0.915527, 1.831055, 2.288818, 10.070801, 18.768311, 18.005371, 18.920898, 8.544922, 23.040771, 2.136230, 0.451613, 0.462663, 0.000000, 0.000410, 0.000000
30369.000000, 0.915527, 1.831055, 2.288818, 10.070801, 18.920898, 18.005371, 18.920898, 8.697510, 23.040771, 2.136230, 0.459677, 0.462043, -0.008065, 0.000620, 0.000000
30549.000000, 0.915527, 1.831055, 2.441406, 10.070801, 19.073486, 18.005371, 19.226074, 8.697510, 23.345947, 2.441406, 0.452381, 0.461750, 0.007296, 0.000293, 0.000000
30730.000000, 0.915527, 1.831055, 2.441406, 10.070801, 19.073486, 18.005371, 19.226074, 8.544922, 23.498535, 2.136230, 0.444444, 0.461437, 0.007937, 0.000313, 0.000000
30912.000000, 0.915527, 1.831055, 2.441406, 10.223389, 19.073486, 18.157959, 19.378662, 8.697510, 23.345947, 2.136230, 0.448819, 0.460869, -0.004374, 0.000568, 0.000000
31092.000000, 0.915527, 1.831055, 2.288818, 10.223389, 19.226074, 18.463135, 19.378662, 8.850098, 23.803711, 2.441406, 0.456693, 0.461035, -0.007874, -0.000165, 0.000000
31272.000000, 0.915527, 1.831055, 2.441406, 10.223389, 19.073486, 18.310547, 19.378662, 8.850098, 23.040771, 2.136230, 0.456693, 0.461172, 0.000000, -0.000137, 0.000000
31453.000000, 0.915527, 1.831055, 2.441406, 10.223389, 19.531250, 18.768311, 19.683838, 9.002686, 23.498535, 2.441406, 0.457364, 0.460921, -0.000671, 0.000251, 0.000000
31636.000000, 0.915527, 1.983643, 2.441406, 10.223389, 19.378662, 18.463135, 19.836426, 9.002686, 23.193359, 2.441406, 0.453846, 0.460692, 0.003518, 0.000229, 0.000000
31817.000000, 0.915527, 1.831055, 2.288818, 10.223389, 19.226074, 18.615723, 19.683838, 8.850098, 23.040771, 2.136230, 0.449612, 0.460404, 0.004234, 0.000288, 0.000000
31994.000000, 0.915527, 1.831055, 2.288818, 10.223389, 19.378662, 18.615723, 19.531250, 9.002686, 23.193359, 2.136230, 0.460938, 0.459803, -0.011325, 0.000601, 0.000000
32175.000000, 0.915527, 1.831055, 2.441406, 10.223389, 19.226074, 18.768311, 19.683838, 9.002686, 23.040771, 2.441406, 0.457364, 0.459334, 0.003573, 0.000468, 0.000000
32355.000000, 0.915527, 1.831055, 2.593994, 10.223389, 19.226074, 18.768311, 19.683838, 9.002686, 23.803711, 2.441406, 0.457364, 0.459228, 0.000000, 0.000106, 0.000000
32537.000000, 0.915527, 1.831055, 2.441406, 10.223389, 19.378662, 18.768311, 19.683838, 9.002686, 24.108887, 2.441406, 0.457364, 0.459287, 0.000000, -0.000060, 0.000000
32718.000000, 0.915527, 1.831055, 2.441406, 10.070801, 19.226074, 18.615723, 19.836426, 9.002686, 24.108887, 2.441406, 0.453846, 0.459373, 0.003518, -0.000086, 0.000000
32900.000000, 0.915527, 1.831055, 2.441406, 10.070801, 19.378662, 18.615723, 19.989014, 9.002686, 24.414063, 2.441406, 0.450382, 0.459052, 0.003464, 0.000321, 0.000000
33081.000000, 0.915527, 1.831055, 2.441406, 10.070801, 19.378662, 18.463135, 19.989014, 9.002686, 24.108887, 2.441406, 0.450382, 0.458375, 0.000000, 0.000677, 0.000000
33262.000000, 0.915527, 1.831055, 2.441406, 10.070801, 19.531250, 18.768311, 20.141602, 9.002686, 24.414063, 2.441406, 0.446970, 0.458138, 0.003412, 0.000237, 0.000000
33443.000000, 0.915527, 1.831055, 2.593994, 10.223389, 19.531250, 18.768311, 19.989014, 9.002686, 24.261475, 2.441406, 0.450382, 0.457846, -0.003412, 0.000292, 0.000000
33625.000000, 0.915527, 1.983643, 2.441406, 10.223389, 19.531250, 18.768311, 19.989014, 9.002686, 24.108887, 2.441406, 0.450382, 0.457396, 0.000000, 0.000449, 0.000000
33804.000000, 0.915527, 1.831055, 2.441406, 10.223389, 19.378662, 18.768311, 19.989014, 9.002686, 23.956299, 2.441406, 0.450382, 0.456953, 0.000000, 0.000443, 0.000000
33985.000000, 0.915527, 1.831055, 2.288818, 10.223389, 19.378662, 18.768311, 20.141602, 9.002686, 23.956299, 2.441406, 0.446970, 0.456458, 0.003412, 0.000495, 0.000000
34165.000000, 0.915527, 1.831055, 2.288818, 10.223389, 19.531250, 18.768311, 20.294189, 9.155273, 24.414063, 2.441406, 0.451128, 0.456177, -0.004158, 0.000281, 0.000000
34346.000000, 0.915527, 1.831055, 2.441406, 10.375977, 19.683838, 18.920898, 20.446777, 9.155273, 24.566650, 2.441406, 0.447761, 0.456195, 0.003367, -0.000018, 0.000000
34527.000000, 0.915527, 1.983643, 2.593994, 10.375977, 19.836426, 19.073486, 20.446777, 9.155273, 24.719238, 2.441406, 0.447761, 0.455914, 0.000000, 0.000281, 0.000000
34708.000000, 0.915527, 1.983643, 2.441406, 10.375977, 19.836426, 19.073486, 20.599365, 9.155273, 24.414063, 2.441406, 0.444444, 0.455572, 0.003317, 0.000342, 0.000000
34887.000000, 0.915527, 1.983643, 2.441406, 10.375977, 19.989014, 19.226074, 20.751953, 9.307861, 25.177002, 2.441406, 0.448529, 0.455283, -0.004085, 0.000289, 0.000000
35069.000000, 0.915527, 1.983643, 2.441406, 10.375977, 19.989014, 19.226074, 20.751953, 9.155273, 24.719238, 2.441406, 0.441176, 0.454873, 0.007353, 0.000411, 0.000000
35250.000000, 0.915527, 1.983643, 2.441406, 10.375977, 19.836426, 19.226074, 20.599365, 9.155273, 24.566650, 2.441406, 0.444444, 0.454653, -0.003268, 0.000220, 0.000000
35430.000000, 1.068115, 1.983643, 2.441406, 10.375977, 19.836426, 19.226074, 20.599365, 9.155273, 24.566650, 2.441406, 0.444444, 0.454511, 0.000000, 0.000142, 0.000000
35610.000000, 0.915527, 1.983643, 2.441406, 10.375977, 19.836426, 19.531250, 20.599365, 9.307861, 24.871826, 2.441406, 0.451852, 0.454457, -0.007407, 0.000054, 0.000000
35792.000000, 1.068115, 1.983643, 2.441406, 10.528564, 19.989014, 19.683838, 20.904541, 9.460449, 25.482178, 2.441406, 0.452555, 0.454139, -0.000703, 0.000318, 0.000000
35973.000000, 1.068115, 1.983643, 2.441406, 10.681152, 19.989014, 19.836426, 20.751953, 9.460449, 25.329590, 2.441406, 0.455882, 0.453945, -0.003328, 0.000194, 0.000000
36155.000000, 1.068115, 1.983643, 2.441406, 10.528564, 19.836426, 19.683838, 20.599365, 9.460449, 24.719238, 2.441406, 0.459259, 0.453868, -0.003377, 0.000077, 0.000000
36335.000000, 0.915527, 1.983643, 2.441406, 10.528564, 19.836426, 19.989014, 20.599365, 9.613037, 25.482178, 2.441406, 0.466667, 0.453957, -0.007407, -0.000089, 0.000000
36518.000000, 1.068115, 1.983643, 2.441406, 10.681152, 19.531250, 19.989014, 20.446777, 9.613037, 25.482178, 2.746582, 0.470149, 0.454028, -0.003483, -0.000071, 0.000000
36700.000000, 1.068115, 1.983643, 2.441406, 10.681152, 19.989014, 19.989014, 20.446777, 9.460449, 25.634766, 2.441406, 0.462687, 0.454046, 0.007463, -0.000018, 0.000000
36883.000000, 1.068115, 1.983643, 2.441406, 10.528564, 19.989014, 19.836426, 20.599365, 9.460449, 25.329590, 2.441406, 0.459259, 0.454142, 0.003427, -0.000096, 0.000000
37062.000000, 1.068115, 1.983643, 2.441406, 10.528564, 20.141602, 19.836426, 20.751953, 9.460449, 25.482178, 2.441406, 0.455882, 0.454187, 0.003377, -0.000044, 0.000000
37244.000000, 1.068115, 1.983643, 2.593994, 10.528564, 20.141602, 19.836426, 20.904541, 9.460449, 25.634766, 2.441406, 0.452555, 0.454109, 0.003328, 0.000078, 0.000000
37424.000000, 1.068115, 1.983643, 2.441406, 10.528564, 20.141602, 19.531250, 20.904541, 9.460449, 25.177002, 2.441406, 0.452555, 0.453900, 0.000000, 0.000208, 0.000000
37606.000000, 0.915527, 1.983643, 2.441406, 10.528564, 20.141602, 19.683838, 21.057129, 9.460449, 25.787354, 2.441406, 0.449275, 0.453702, 0.003279, 0.000199, 0.000000
37785.000000, 1.068115, 1.983643, 2.441406, 10.528564, 20.141602, 19.531250, 21.057129, 9.460449, 25.634766, 2.441406, 0.449275, 0.453443, 0.000000, 0.000259, 0.000000
37964.000000, 1.068115, 1.983643, 2.441406, 10.528564, 20.141602, 19.531250, 21.209717, 9.460449, 25.787354, 2.441406, 0.446043, 0.453134, 0.003232, 0.000309, 0.000000
38143.000000, 0.915527, 1.983643, 2.593994, 10.223389, 20.141602, 19.531250, 21.057129, 9.460449, 26.092529, 2.441406, 0.449275, 0.452875, -0.003232, 0.000259, 0.000000
38325.000000, 1.068115, 1.983643, 2.441406, 10.223389, 20.141602, 19.378662, 21.057129, 9.307861, 25.939941, 2.441406, 0.442029, 0.452866, 0.007246, 0.000009, 0.000000
38505.000000, 0.915527, 1.983643, 2.441406, 10.070801, 20.141602, 19.378662, 20.904541, 9.155273, 25.939941, 2.746582, 0.437956, 0.452542, 0.004073, 0.000324, 0.000000
38684.000000, 1.068115, 1.983643, 2.593994, 10.070801, 19.989014, 19.226074, 20.904541, 9.155273, 25.787354, 2.441406, 0.437956, 0.452332, 0.000000, 0.000210, 0.000000
38863.000000, 1.068115, 1.983643, 2.441406, 10.375977, 19.989014, 18.920898, 21.057129, 9.307861, 26.245117, 2.441406, 0.442029, 0.452061, -0.004073, 0.000272, 0.000000
39045.000000, 1.068115, 1.983643, 2.593994, 10.528564, 20.141602, 18.920898, 21.209717, 9.307861, 26.092529, 2.441406, 0.438849, 0.451740, 0.003180, 0.000320, 0.000000
39224.000000, 1.068115, 1.983643, 2.441406, 10.681152, 20.294189, 19.226074, 21.209717, 9.460449, 25.482178, 2.746582, 0.446043, 0.451587, -0.007194, 0.000153, 0.000000
39407.000000, 1.068115, 1.983643, 2.441406, 10.681152, 20.294189, 19.683838, 21.209717, 9.460449, 25.482178, 2.441406, 0.446043, 0.451377, 0.000000, 0.000210, 0.000000
39585.000000, 1.068115, 1.983643, 2.441406, 10.681152, 20.294189, 19.989014, 21.362305, 9.613037, 25.939941, 2.441406, 0.450000, 0.451352, -0.003957, 0.000025, 0.000000
39765.000000, 1.068115, 1.983643, 2.441406, 10.681152, 20.446777, 19.989014, 21.514893, 9.613037, 26.397705, 2.746582, 0.446809, 0.451279, 0.003191, 0.000074, 0.000000
39946.000000, 1.068115, 1.983643, 2.441406, 10.833740, 20.446777, 20.141602, 21.514893, 9.613037, 26.550293, 2.441406, 0.446809, 0.451205, 0.000000, 0.000074, 0.000000
40127.000000, 1.068115, 2.136230, 2.441406, 10.833740, 20.446777, 20.141602, 21.362305, 9.613037, 26.397705, 2.441406, 0.450000, 0.451168, -0.003191, 0.000037, 0.000000
40309.000000, 1.068115, 2.136230, 2.441406, 10.681152, 20.446777, 19.836426, 21.514893, 9.613037, 25.939941, 2.441406, 0.446809, 0.450970, 0.003191, 0.000198, 0.000000
40490.000000, 1.068115, 2.136230, 2.593994, 10.833740, 20.599365, 19.989014, 21.667480, 9.765625, 27.008057, 2.746582, 0.450704, 0.450900, -0.003896, 0.000070, 0.000000
40671.000000, 1.068115, 2.136230, 2.441406, 10.681152, 20.446777, 19.989014, 21.514893, 9.613037, 27.160645, 2.746582, 0.446809, 0.450769, 0.003896, 0.000130, 0.000000
40853.000000, 1.068115, 2.136230, 2.441406, 10.681152, 20.294189, 19.836426, 21.362305, 9.460449, 26.245117, 2.441406, 0.442857, 0.450703, 0.003951, 0.000066, 0.000000
41034.000000, 1.068115, 2.136230, 2.441406, 10.681152, 20.294189, 19.836426, 21.362305, 9.460449, 26.397705, 2.441406, 0.442857, 0.450637, 0.000000, 0.000066, 0.000000
41214.000000, 1.068115, 1.983643, 2.441406, 10.681152, 20.294189, 19.836426, 21.362305, 9.613037, 26.855469, 2.746582, 0.450000, 0.450556, -0.007143, 0.000081, 0.000000
41394.000000, 1.068115, 1.983643, 2.593994, 10.528564, 20.294189, 19.683838, 21.362305, 9.613037, 26.855469, 2.746582, 0.450000, 0.450531, 0.000000, 0.000025, 0.000000
41572.000000, 1.068115, 2.136230, 2.441406, 10.681152, 20.294189, 19.836426, 21.362305, 9.613037, 27.160645, 2.746582, 0.450000, 0.450506, 0.000000, 0.000025, 0.000000
41752.000000, 1.068115, 2.136230, 2.441406, 10.681152, 20.294189, 19.683838, 21.362305, 9.613037, 26.855469, 2.746582, 0.450000, 0.450481, 0.000000, 0.000025, 0.000000
41933.000000, 1.068115, 1.983643, 2.441406, 10.681152, 20.294189, 19.836426, 21.362305, 9.613037, 27.008057, 2.746582, 0.450000, 0.450456, 0.000000, 0.000025, 0.000000
42114.000000, 1.068115, 2.136230, 2.593994, 10.681152, 20.294189, 19.836426, 21.362305, 9.613037, 26.702881, 2.441406, 0.450000, 0.450307, 0.000000, 0.000149, 0.000000
42291.000000, 1.068115, 2.136230, 2.441406, 10.681152, 20.446777, 19.989014, 21.514893, 9.613037, 27.008057, 2.746582, 0.446809, 0.450222, 0.003191, 0.000086, 0.000000
42473.000000, 1.068115, 2.136230, 2.441406, 10.681152, 20.446777, 19.989014, 21.514893, 9.613037, 26.702881, 2.746582, 0.446809, 0.450258, 0.000000, -0.000036, 0.000000
42653.000000, 1.068115, 2.136230, 2.593994, 10.681152, 20.446777, 19.989014, 21.514893, 9.613037, 26.855469, 2.746582, 0.446809, 0.450227, 0.000000, 0.000031, 0.000000
42834.000000, 1.068115, 2.136230, 2.441406, 10.681152, 20.446777, 19.836426, 21.514893, 9.613037, 26.550293, 2.441406, 0.446809, 0.450075, 0.000000, 0.000152, 0.000000
43013.000000, 1.068115, 2.136230, 2.441406, 10.681152, 20.294189, 19.989014, 21.362305, 9.613037, 26.550293, 2.441406, 0.450000, 0.449972, -0.003191, 0.000103, 0.000000
43193.000000, 1.068115, 2.136230, 2.593994, 10.681152, 20.294189, 19.989014, 21.209717, 9.460449, 26.245117, 2.441406, 0.446043, 0.449798, 0.003957, 0.000174, 0.000000
43375.000000, 1.068115, 2.136230, 2.441406, 10.681152, 20.141602, 19.836426, 21.057129, 9.460449, 25.482178, 2.441406, 0.449275, 0.449728, -0.003232, 0.000070, 0.000000
43556.000000, 1.068115, 2.136230, 2.441406, 10.528564, 19.989014, 19.836426, 21.057129, 9.460449, 25.482178, 2.441406, 0.449275, 0.449722, 0.000000, 0.000005, 0.000000
43737.000000, 1.068115, 1.983643, 2.441406, 10.528564, 19.989014, 19.683838, 20.904541, 9.307861, 25.329590, 2.441406, 0.445255, 0.449481, 0.004020, 0.000241, 0.000000
43991.000000, 1.068115, 1.983643, 2.441406, 10.528564, 19.989014, 19.683838, 20.904541, 9.307861, 25.177002, 2.441406, 0.445255, 0.449295, 0.000000, 0.000186, 0.000000
44172.000000, 1.068115, 1.983643, 2.441406, 10.528564, 19.989014, 19.531250, 20.751953, 9.307861, 25.024414, 2.441406, 0.448529, 0.449159, -0.003274, 0.000136, 0.000000
44351.000000, 0.915527, 1.983643, 2.593994, 10.528564, 19.989014, 19.531250, 20.751953, 9.307861, 25.024414, 2.441406, 0.448529, 0.449023, 0.000000, 0.000136, 0.000000
44532.000000, 1.068115, 1.983643, 2.441406, 10.528564, 19.989014, 19.683838, 20.751953, 9.307861, 25.177002, 2.441406, 0.448529, 0.448941, 0.000000, 0.000082, 0.000000
44713.000000, 1.068115, 1.983643, 2.441406, 10.528564, 19.989014, 19.531250, 20.904541, 9.155273, 25.177002, 2.441406, 0.437956, 0.448750, 0.010573, 0.000191, 0.000000
44890.000000, 1.068115, 1.983643, 2.441406, 10.528564, 19.836426, 19.531250, 20.751953, 9.155273, 24.871826, 2.441406, 0.441176, 0.448608, -0.003220, 0.000142, 0.000000
45071.000000, 1.068115, 2.136230, 2.441406, 10.528564, 19.989014, 19.531250, 20.751953, 9.307861, 25.177002, 2.441406, 0.448529, 0.448632, -0.007353, -0.000024, 0.000000
45254.000000, 1.068115, 1.983643, 2.593994, 10.528564, 19.989014, 19.531250, 20.751953, 9.155273, 24.871826, 2.441406, 0.441176, 0.448491, 0.007353, 0.000142, 0.000000
45435.000000, 1.068115, 2.136230, 2.441406, 10.528564, 19.989014, 19.531250, 20.751953, 9.307861, 25.024414, 2.441406, 0.448529, 0.448462, -0.007353, 0.000028, 0.000000
45617.000000, 1.068115, 2.136230, 2.441406, 10.528564, 19.989014, 19.683838, 20.751953, 9.307861, 25.024414, 2.441406, 0.448529, 0.448434, 0.000000, 0.000028, 0.000000
45796.000000, 1.068115, 2.136230, 2.593994, 10.528564, 19.989014, 19.683838, 20.904541, 9.307861, 25.329590, 2.441406, 0.445255, 0.448407, 0.003274, 0.000026, 0.000000
45977.000000, 1.068115, 2.136230, 2.441406, 10.528564, 19.989014, 19.683838, 20.751953, 9.307861, 25.482178, 2.441406, 0.448529, 0.448367, -0.003274, 0.000040, 0.000000
46159.000000, 1.068115, 2.136230, 2.441406, 10.681152, 20.141602, 19.378662, 21.057129, 9.307861, 25.177002, 2.441406, 0.442029, 0.448279, 0.006500, 0.000088, 0.000000
46338.000000, 1.068115, 2.136230, 2.441406, 10.681152, 20.446777, 19.836426, 21.667480, 9.613037, 26.550293, 2.746582, 0.443662, 0.448216, -0.001633, 0.000063, 0.000000
46520.000000, 1.068115, 2.136230, 2.441406, 10.681152, 19.989014, 19.683838, 20.599365, 9.155273, 25.177002, 2.441406, 0.444444, 0.448216, -0.000782, 0.000000, 0.000000
46703.000000, 1.068115, 2.136230, 2.441406, 10.681152, 19.836426, 19.531250, 20.294189, 9.155273, 24.566650, 2.441406, 0.451128, 0.448256, -0.006683, -0.000040, 0.000000
46884.000000, 1.068115, 2.136230, 2.441406, 10.681152, 20.294189, 20.141602, 21.057129, 9.307861, 25.939941, 2.441406, 0.442029, 0.448269, 0.009099, -0.000013, 0.000000
47066.000000, 1.068115, 2.136230, 2.441406, 10.528564, 20.294189, 19.989014, 21.057129, 9.307861, 25.939941, 2.441406, 0.442029, 0.448232, 0.000000, 0.000037, 0.000000
47246.000000, 0.915527, 2.136230, 2.441406, 10.528564, 20.141602, 19.683838, 20.904541, 9.307861, 25.177002, 2.441406, 0.445255, 0.448245, -0.003226, -0.000012, 0.000000
47428.000000, 1.068115, 2.136230, 2.593994, 10.681152, 20.294189, 19.683838, 21.209717, 9.460449, 25.939941, 2.441406, 0.446043, 0.448155, -0.000788, 0.000089, 0.000000
47610.000000, 1.068115, 2.136230, 2.593994, 10.681152, 20.446777, 19.989014, 21.820068, 9.613037, 27.160645, 2.746582, 0.440559, 0.447971, 0.005484, 0.000185, 0.000000
47788.000000, 1.068115, 2.288818, 2.593994, 10.681152, 20.599365, 20.141602, 21.667480, 9.613037, 27.313232, 2.746582, 0.443662, 0.447783, -0.003103, 0.000188, 0.000000
47970.000000, 1.068115, 2.136230, 2.593994, 10.681152, 20.446777, 19.836426, 21.514893, 9.460449, 26.550293, 2.441406, 0.439716, 0.447482, 0.003946, 0.000301, 0.000000
48151.000000, 1.068115, 2.136230, 2.593994, 10.681152, 20.446777, 19.989014, 21.362305, 9.460449, 26.245117, 2.441406, 0.442857, 0.447116, -0.003141, 0.000366, 0.000000
48331.000000, 1.068115, 2.136230, 2.593994, 10.681152, 20.446777, 19.989014, 21.362305, 9.460449, 26.550293, 2.441406, 0.442857, 0.446696, 0.000000, 0.000420, 0.000000
48512.000000, 1.068115, 2.136230, 2.746582, 10.681152, 20.446777, 20.141602, 21.362305, 9.460449, 26.702881, 2.593994, 0.442857, 0.446391, 0.000000, 0.000305, 0.000000
48691.000000, 1.068115, 2.136230, 2.746582, 10.681152, 20.446777, 19.989014, 21.362305, 9.460449, 26.550293, 2.441406, 0.442857, 0.446139, 0.000000, 0.000252, 0.000000
48871.000000, 1.068115, 2.136230, 2.593994, 10.833740, 20.446777, 19.989014, 21.362305, 9.460449, 26.550293, 2.593994, 0.442857, 0.445938, 0.000000, 0.000200, 0.000000
49052.000000, 1.068115, 2.136230, 2.746582, 10.833740, 20.446777, 19.989014, 21.362305, 9.460449, 26.550293, 2.746582, 0.442857, 0.445789, 0.000000, 0.000149, 0.000000
49233.000000, 1.068115, 2.136230, 2.746582, 10.833740, 20.599365, 19.989014, 21.514893, 9.613037, 27.160645, 2.746582, 0.446809, 0.445701, -0.003951, 0.000088, 0.000000
49414.000000, 1.068115, 2.136230, 2.593994, 10.833740, 20.599365, 19.989014, 21.514893, 9.460449, 26.702881, 2.746582, 0.439716, 0.445553, 0.007092, 0.000147, 0.000000
49596.000000, 1.068115, 2.288818, 2.746582, 10.833740, 20.599365, 19.989014, 21.667480, 9.613037, 27.008057, 2.746582, 0.443662, 0.445467, -0.003946, 0.000086, 0.000000
49778.000000, 1.068115, 2.136230, 2.593994, 10.833740, 20.599365, 20.141602, 21.667480, 9.613037, 27.160645, 2.746582, 0.443662, 0.445430, 0.000000, 0.000037, 0.000000
49957.000000, 1.068115, 2.136230, 2.593994, 10.833740, 20.599365, 20.141602, 21.667480, 9.613037, 27.008057, 2.746582, 0.443662, 0.445344, 0.000000, 0.000086, 0.000000
50138.000000, 1.068115, 2.136230, 2.593994, 10.833740, 20.599365, 20.141602, 21.667480, 9.613037, 27.313232, 2.746582, 0.443662, 0.445369, 0.000000, -0.000025, 0.000000
50318.000000, 1.068115, 2.136230, 2.746582, 10.833740, 20.599365, 20.141602, 21.667480, 9.613037, 27.313232, 2.746582, 0.443662, 0.445457, 0.000000, -0.000088, 0.000000
50499.000000, 1.068115, 2.136230, 2.593994, 10.986328, 20.751953, 20.141602, 21.667480, 9.613037, 27.465820, 2.746582, 0.443662, 0.445545, 0.000000, -0.000088, 0.000000
50681.000000, 1.068115, 2.288818, 2.593994, 10.986328, 20.751953, 20.294189, 21.667480, 9.613037, 27.618408, 2.746582, 0.443662, 0.445570, 0.000000, -0.000025, 0.000000
50861.000000, 1.068115, 2.136230, 2.593994, 10.986328, 20.751953, 20.294189, 21.667480, 9.613037, 27.465820, 2.746582, 0.443662, 0.445644, 0.000000, -0.000074, 0.000000
51042.000000, 1.068115, 2.288818, 2.746582, 10.986328, 20.751953, 20.294189, 21.667480, 9.613037, 27.465820, 2.746582, 0.443662, 0.445607, 0.000000, 0.000037, 0.000000
51223.000000, 1.068115, 2.288818, 2.593994, 10.986328, 20.599365, 20.141602, 21.514893, 9.613037, 26.855469, 2.746582, 0.446809, 0.445619, -0.003147, -0.000012, 0.000000
51405.000000, 1.068115, 2.288818, 2.593994, 10.833740, 20.599365, 20.141602, 21.514893, 9.613037, 26.855469, 2.746582, 0.446809, 0.445570, 0.000000, 0.000049, 0.000000
51584.000000, 1.068115, 2.288818, 2.746582, 10.833740, 20.751953, 20.141602, 21.514893, 9.613037, 27.008057, 2.746582, 0.446809, 0.445570, 0.000000, 0.000000, 0.000000
51765.000000, 1.068115, 2.288818, 2.593994, 10.833740, 20.751953, 20.294189, 21.514893, 9.613037, 27.313232, 2.746582, 0.446809, 0.445570, 0.000000, 0.000000, 0.000000
51945.000000, 1.068115, 2.288818, 2.593994, 10.833740, 20.599365, 20.141602, 21.362305, 9.460449, 26.702881, 2.746582, 0.442857, 0.445460, 0.003951, 0.000110, 0.000000
