26.550293, 37.994385, 1.831055, 0.753247, 0.834545, 0.011730, -0.004097, 0.000000
11337.000000, 3.509521, 9.460449, 12.247803, 26.550293, 37.994385, 1.831055, 0.753247, 0.834545, 0.011730, -0.004097, 0.000000
11337.000000, 3.509521, 9.460449, 12.247803, 26.550293, 37.994385, 1.831055, 0.753247, 0.834545, 0.011730, -0.004097, 0.000000
11337.000000, 3.509521, 9.460449, 12.Time, v, b, c, g, gy, y, o, r, cl, nir, Value, Average Value, Delta, Average Delta
12159.000000, 4.119873, 7.171631, 10.223389, 32.653809, 50.048828, 62.408447, 65.765381, 37.689209, 43.792725, 2.746582, 0.573086, 0.627060, 0.005738, 0.002288, 0.000000
12343.000000, 4.119873, 7.324219, 10.070801, 33.264160, 50.354004, 61.950684, 66.070557, 37.994385, 44.555664, 2.746582, 0.575058, 0.625150, -0.001972, 0.001910, 0.000000
12525.000000, 4.119873, 7.171631, 10.223389, 33.264160, 49.896240, 61.035156, 65.917969, 37.841797, 43.640137, 2.746582, 0.574074, 0.623282, 0.000984, 0.001868, 0.000000
12708.000000, 4.272461, 7.171631, 10.375977, 32.653809, 50.506592, 62.713623, 66.680908, 38.146973, 43.640137, 2.746582, 0.572082, 0.621673, 0.001992, 0.001609, 0.000000
FIRST DELTA HIT
12909.000000, 4.272461, 7.171631, 10.375977, 32.196045, 50.659180, 64.086914, 67.291260, 38.452148, 45.776367, 2.746582, 0.571429, 0.619901, 0.000654, 0.001771, 0.000000
13091.000000, 4.119873, 7.171631, 10.223389, 32.958984, 51.116943, 63.323975, 67.138672, 38.299561, 46.234131, 3.051758, 0.570455, 0.618130, 0.000974, 0.001772, 0.000000
13273.000000, 4.119873, 7.171631, 10.223389, 32.806396, 51.269531, 62.255859, 67.291260, 38.452148, 45.928955, 2.746582, 0.571429, 0.616740, -0.000974, 0.001390, 0.000000
RXN DONE
Calculated Distance: 32.48
TIMETORUN: 57408.09
13518.000000, 4.119873, 7.171631, 10.223389, 32.806396, 51.116943, 62.408447, 67.443848, 38.452148, 45.471191, 2.746582, 0.570136, 0.615197, 0.001293, 0.001543, 0.000000
13701.000000, 4.272461, 7.171631, 10.223389, 32.348633, 51.269531, 63.018799, 67.901611, 38.604736, 45.623779, 2.746582, 0.568539, 0.613598, 0.001596, 0.001599, 0.000000
13885.000000, 4.272461, 7.171631, 10.375977, 32.196045, 51.269531, 63.934326, 68.206787, 38.604736, 45.776367, 2.746582, 0.565996, 0.611638, 0.002544, 0.001961, 0.000000
14068.000000, 4.272461, 7.171631, 10.223389, 32.196045, 51.574707, 63.781738, 68.206787, 38.757324, 46.234131, 2.746582, 0.568233, 0.609656, -0.002237, 0.001982, 0.000000
14251.000000, 4.272461, 7.171631, 10.223389, 32.196045, 51.269531, 63.323975, 68.054199, 38.757324, 45.776367, 2.746582, 0.569507, 0.607710, -0.001274, 0.001946, 0.000000
14436.000000, 4.272461, 7.171631, 10.223389, 32.043457, 51.116943, 63.476563, 68.206787, 38.909912, 45.318604, 2.746582, 0.570470, 0.605957, -0.000963, 0.001753, 0.000000
14618.000000, 4.272461, 7.019043, 10.223389, 31.890869, 50.506592, 63.781738, 67.749023, 38.604736, 45.318604, 2.746582, 0.569820, 0.604611, 0.000650, 0.001347, 0.000000
14801.000000, 4.272461, 7.171631, 10.223389, 32.196045, 51.269531, 64.544678, 68.664551, 38.909912, 45.776367, 2.746582, 0.566667, 0.602965, 0.003153, 0.001645, 0.000000
14984.000000, 4.272461, 7.171631, 10.223389, 32.348633, 51.269531, 64.239502, 68.817139, 38.909912, 45.776367, 2.746582, 0.565410, 0.601443, 0.001256, 0.001522, 0.000000
15168.000000, 4.272461, 7.171631, 10.223389, 32.043457, 51.574707, 64.239502, 68.817139, 38.909912, 46.081543, 2.746582, 0.565410, 0.600060, 0.000000, 0.001383, 0.000000
15350.000000, 4.272461, 7.019043, 10.223389, 31.738281, 51.574707, 64.544678, 68.969727, 38.909912, 46.234131, 2.746582, 0.564159, 0.598636, 0.001251, 0.001425, 0.000000
15533.000000, 4.272461, 7.019043, 10.223389, 31.738281, 51.574707, 64.239502, 68.817139, 38.757324, 46.386719, 2.746582, 0.563193, 0.597229, 0.000966, 0.001406, 0.000000
15717.000000, 4.272461, 7.019043, 10.070801, 31.738281, 51.574707, 63.781738, 68.817139, 38.757324, 46.539307, 3.051758, 0.563193, 0.595837, 0.000000, 0.001393, 0.000000
15898.000000, 4.272461, 7.019043, 10.070801, 31.738281, 51.727295, 64.086914, 69.274902, 38.757324, 46.691895, 3.051758, 0.559471, 0.594053, 0.003722, 0.001784, 0.000000
16081.000000, 4.272461, 7.019043, 10.223389, 31.433105, 51.879883, 64.697266, 69.580078, 38.909912, 46.539307, 3.051758, 0.559211, 0.592568, 0.000261, 0.001485, 0.000000
16264.000000, 4.272461, 7.019043, 10.223389, 31.433105, 51.879883, 64.697266, 69.885254, 39.062500, 46.691895, 3.051758, 0.558952, 0.591266, 0.000259, 0.001302, 0.000000
16447.000000, 4.272461, 7.019043, 10.223389, 31.890869, 52.032471, 64.697266, 70.343018, 39.062500, 46.539307, 3.051758, 0.555315, 0.589723, 0.003637, 0.001543, 0.000000
16629.000000, 4.272461, 7.171631, 10.223389, 31.890869, 51.574707, 63.476563, 69.885254, 38.757324, 45.928955, 3.051758, 0.554585, 0.588196, 0.000729, 0.001527, 0.000000
16812.000000, 4.272461, 7.171631, 10.375977, 32.196045, 52.337646, 64.544678, 71.258545, 39.062500, 47.149658, 3.051758, 0.548180, 0.586566, 0.006405, 0.001629, 0.000000
16994.000000, 4.272461, 7.019043, 10.223389, 31.585693, 52.032471, 67.138672, 71.868896, 39.672852, 47.607422, 3.051758, 0.552017, 0.585179, -0.003837, 0.001387, 0.000000
17178.000000, 4.272461, 6.866455, 10.375977, 30.822754, 51.116943, 63.018799, 68.664551, 40.740967, 42.419434, 3.051758, 0.593333, 0.584551, -0.041316, 0.000628, 0.000000
17361.000000, 4.730225, 6.561279, 9.613037, 23.193359, 62.103271, 72.784424, 80.108643, 36.926270, 50.811768, 3.356934, 0.460952, 0.581987, 0.132381, 0.002564, 0.000000
17543.000000, 5.187988, 7.934570, 10.833740, 32.806396, 54.473877, 58.288574, 64.086914, 29.144287, 44.097900, 1.831055, 0.454762, 0.579276, 0.006190, 0.002711, 0.000000
17727.000000, 5.340576, 7.171631, 11.138916, 33.264160, 59.814453, 74.768066, 79.498291, 36.621094, 50.201416, 3.051758, 0.460653, 0.576403, -0.005891, 0.002873, 0.000000
17910.000000, 5.187988, 7.019043, 10.833740, 32.348633, 61.645508, 71.563721, 78.430176, 37.384033, 47.912598, 3.356934, 0.476654, 0.573795, -0.016001, 0.002608, 0.000000
18094.000000, 5.493164, 7.934570, 11.444092, 33.874512, 60.119629, 70.648193, 80.261230, 36.773682, 49.591064, 3.051758, 0.458175, 0.571050, 0.018479, 0.002746, 0.000000
