Time, v, b, c, g, gy, y, o, r, cl, nir, Value, Average Value, Delta, Average Delta
52770.000000, 4.882813, 14.190674, 12.359619, 48.217773, 78.735352, 126.190190, 86.059570, 59.051514, 36.163330, 3.051758, 0.686170, 0.687835, 0.001219, 0.000077, 0.000000
52953.000000, 4.882813, 14.190674, 12.207031, 48.217773, 78.735352, 126.190190, 86.059570, 59.204102, 36.468506, 3.051758, 0.687943, 0.687785, -0.001773, 0.000050, 0.000000
53140.000000, 4.882813, 14.190674, 12.207031, 48.217773, 78.735352, 126.190190, 85.906982, 59.051514, 36.468506, 3.051758, 0.687389, 0.687764, 0.000554, 0.000021, 0.000000
53396.000000, 4.882813, 14.190674, 12.207031, 48.217773, 78.735352, 126.190190, 85.906982, 59.051514, 36.315918, 3.051758, 0.687389, 0.687743, 0.000000, 0.000021, 0.000000
53581.000000, 4.882813, 14.343262, 12.207031, 48.217773, 78.582764, 126.190190, 85.906982, 59.051514, 36.621094, 3.051758, 0.687389, 0.687676, 0.000000, 0.000067, 0.000000
53764.000000, 4.882813, 14.343262, 12.207031, 48.217773, 78.735352, 126.190190, 85.906982, 58.898926, 36.468506, 3.051758, 0.685613, 0.687590, 0.001776, 0.000086, 0.000000
53950.000000, 4.882813, 14.343262, 12.359619, 48.370361, 78.582764, 125.885010, 85.754395, 59.051514, 36.621094, 3.051758, 0.688612, 0.687643, -0.002999, -0.000053, 0.000000
54137.000000, 4.882813, 14.190674, 12.207031, 48.370361, 78.735352, 125.732420, 85.754395, 58.898926, 36.468506, 3.051758, 0.686833, 0.687606, 0.001779, 0.000038, 0.000000
54321.000000, 4.882813, 14.190674, 12.207031, 48.217773, 78.582764, 125.732420, 85.601807, 58.898926, 36.468506, 3.051758, 0.688057, 0.687578, -0.001224, 0.000027, 0.000000
54507.000000, 4.882813, 14.343262, 12.359619, 48.217773, 78.430176, 125.732420, 85.601807, 58.593750, 36.468506, 3.051758, 0.684492, 0.687467, 0.003565, 0.000112, 0.000000
54692.000000, 4.882813, 14.343262, 12.359619, 48.217773, 78.582764, 125.732420, 85.601807, 58.593750, 36.621094, 3.051758, 0.684492, 0.687346, 0.000000, 0.000120, 0.000000
54875.000000, 4.882813, 14.190674, 12.359619, 48.217773, 78.582764, 125.885010, 85.601807, 58.593750, 36.621094, 3.051758, 0.684492, 0.687254, 0.000000, 0.000093, 0.000000
55061.000000, 4.882813, 14.343262, 12.359619, 48.065186, 78.582764, 126.037600, 85.601807, 58.746338, 36.468506, 3.051758, 0.686275, 0.687150, -0.001783, 0.000103, 0.000000
55246.000000, 4.882813, 14.343262, 12.359619, 48.065186, 78.582764, 125.885010, 85.754395, 58.746338, 36.621094, 3.051758, 0.685053, 0.687102, 0.001221, 0.000048, 0.000000
55430.000000, 4.882813, 14.343262, 12.359619, 48.065186, 78.735352, 125.885010, 85.601807, 58.746338, 36.468506, 3.051758, 0.686275, 0.687111, -0.001221, -0.000009, 0.000000
55617.000000, 4.882813, 14.495850, 12.359619, 48.217773, 78.887939, 125.885010, 85.449219, 58.746338, 36.468506, 3.051758, 0.687500, 0.687157, -0.001225, -0.000046, 0.000000
55804.000000, 4.882813, 14.495850, 12.359619, 48.217773, 78.887939, 125.732420, 85.449219, 58.746338, 36.621094, 3.051758, 0.687500, 0.687176, 0.000000, -0.000019, 0.000000
55986.000000, 4.882813, 14.495850, 12.359619, 48.370361, 78.887939, 125.579830, 85.449219, 58.746338, 36.621094, 3.051758, 0.687500, 0.687214, 0.000000, -0.000038, 0.000000
56173.000000, 4.882813, 14.495850, 12.359619, 48.370361, 78.735352, 125.427250, 85.449219, 58.898926, 36.315918, 3.051758, 0.689286, 0.687251, -0.001786, -0.000038, 0.000000
56360.000000, 4.882813, 14.495850, 12.359619, 48.370361, 78.735352, 125.274660, 85.601807, 58.898926, 36.315918, 3.051758, 0.688057, 0.687316, 0.001229, -0.000065, 0.000000
56545.000000, 4.882813, 14.648438, 12.359619, 48.370361, 78.887939, 125.579830, 85.601807, 58.746338, 36.315918, 3.051758, 0.686275, 0.687354, 0.001783, -0.000038, 0.000000
56731.000000, 4.882813, 14.495850, 12.359619, 48.522949, 78.887939, 125.579830, 85.754395, 58.746338, 36.468506, 3.051758, 0.685053, 0.687381, 0.001221, -0.000027, 0.000000
56917.000000, 4.882813, 14.495850, 12.359619, 48.370361, 78.887939, 125.732420, 85.754395, 58.746338, 36.315918, 3.051758, 0.685053, 0.687408, 0.000000, -0.000027, 0.000000
57103.000000, 4.882813, 14.648438, 12.359619, 48.370361, 78.887939, 125.885010, 85.601807, 58.746338, 36.163330, 3.051758, 0.686275, 0.687427, -0.001221, -0.000019, 0.000000
57288.000000, 4.882813, 14.495850, 12.359619, 48.522949, 78.887939, 126.037600, 85.754395, 58.898926, 36.315918, 3.051758, 0.686833, 0.687473, -0.000558, -0.000046, 0.000000
57475.000000, 4.882813, 14.495850, 12.359619, 48.522949, 78.887939, 126.037600, 85.601807, 58.746338, 36.315918, 3.051758, 0.686275, 0.687446, 0.000558, 0.000027, 0.000000
57660.000000, 4.882813, 14.648438, 12.512207, 48.522949, 78.887939, 126.037600, 85.601807, 58.898926, 36.163330, 3.051758, 0.688057, 0.687427, -0.001783, 0.000019, 0.000000
57847.000000, 4.882813, 14.648438, 12.359619, 48.675537, 78.887939, 126.190190, 85.754395, 58.898926, 36.315918, 3.051758, 0.686833, 0.687304, 0.001224, 0.000122, 0.000000
58030.000000, 4.882813, 14.648438, 12.512207, 48.675537, 78.887939, 126.037600, 85.601807, 58.898926, 36.315918, 3.051758, 0.688057, 0.687256, -0.001224, 0.000048, 0.000000
58217.000000, 4.882813, 14.801025, 12.512207, 48.522949, 78.887939, 126.037600, 85.601807, 58.746338, 36.315918, 3.051758, 0.686275, 0.687199, 0.001783, 0.000057, 0.000000
58402.000000, 4.882813, 14.648438, 12.512207, 48.675537, 79.040527, 126.037600, 85.449219, 58.898926, 36.315918, 3.051758, 0.689286, 0.687227, -0.003011, -0.000027, 0.000000
58588.000000, 4.882813, 14.648438, 12.512207, 48.675537, 79.040527, 126.342770, 85.601807, 58.898926, 36.315918, 3.051758, 0.688057, 0.687254, 0.001229, -0.000027, 0.000000
58775.000000, 4.882813, 14.801025, 12.512207, 48.675537, 78.887939, 126.190190, 85.601807, 58.746338, 36.315918, 3.051758, 0.686275, 0.687235, 0.001783, 0.000019, 0.000000
58960.000000, 4.882813, 14.953613, 12.512207, 48.675537, 79.040527, 126.037600, 85.601807, 58.746338, 36.315918, 3.051758, 0.686275, 0.687189, 0.000000, 0.000046, 0.000000
59145.000000, 4.882813, 14.801025, 12.512207, 48.675537, 79.040527, 126.190190, 85.601807, 58.746338, 36.468506, 3.051758, 0.686275, 0.687208, 0.000000, -0.000019, 0.000000
59332.000000, 4.882813, 14.801025, 12.512207, 48.828125, 79.040527, 126.190190, 85.601807, 58.746338, 36.315918, 3.051758, 0.686275, 0.687191, 0.000000, 0.000017, 0.000000
59589.000000, 4.882813, 14.801025, 12.512207, 48.828125, 79.040527, 126.342770, 85.601807, 58.898926, 36.468506, 3.051758, 0.688057, 0.687201, -0.001783, -0.000010, 0.000000
59776.000000, 4.882813, 14.801025, 12.512207, 48.828125, 79.040527, 126.342770, 85.601807, 58.746338, 36.315918, 3.051758, 0.686275, 0.687165, 0.001783, 0.000036, 0.000000
60031.000000, 4.882813, 14.801025, 12.512207, 48.828125, 79.193115, 126.342770, 85.601807, 58.898926, 36.468506, 3.051758, 0.688057, 0.687194, -0.001783, -0.000029, 0.000000
60216.000000, 4.882813, 14.953613, 12.512207, 48.828125, 79.040527, 126.342770, 85.601807, 58.746338, 36.315918, 3.051758, 0.686275, 0.687168, 0.001783, 0.000026, 0.000000
60400.000000, 4.882813, 14.953613, 12.512207, 48.828125, 79.193115, 126.342770, 85.449219, 58.746338, 36.315918, 3.051758, 0.687500, 0.687170, -0.001225, -0.000002, 0.000000
60587.000000, 4.882813, 14.953613, 12.512207, 48.980713, 79.193115, 126.190190, 85.449219, 58.746338, 36.315918, 3.051758, 0.687500, 0.687172, 0.000000, -0.000002, 0.000000
60773.000000, 4.882813, 14.953613, 12.512207, 48.980713, 79.193115, 126.342770, 85.601807, 58.898926, 36.315918, 3.051758, 0.688057, 0.687174, -0.000557, -0.000002, 0.000000
60961.000000, 4.882813, 14.953613, 12.664795, 48.828125, 79.193115, 126.342770, 85.601807, 58.746338, 36.163330, 3.051758, 0.686275, 0.687175, 0.001783, -0.000002, 0.000000
61147.000000, 4.882813, 14.953613, 12.664795, 48.980713, 79.345703, 126.342770, 85.754395, 58.746338, 36.468506, 3.051758, 0.685053, 0.687139, 0.001221, 0.000036, 0.000000
61332.000000, 4.882813, 14.953613, 12.664795, 48.980713, 79.345703, 126.342770, 85.601807, 58.898926, 36.163330, 3.051758, 0.688057, 0.687131, -0.003004, 0.000009, 0.000000
61518.000000, 4.882813, 14.953613, 12.664795, 48.980713, 79.498291, 126.495360, 85.754395, 58.746338, 36.468506, 3.051758, 0.685053, 0.687067, 0.003004, 0.000063, 0.000000
61703.000000, 4.882813, 15.106201, 12.664795, 49.133301, 79.498291, 126.495360, 85.754395, 58.746338, 36.468506, 3.051758, 0.685053, 0.687004, 0.000000, 0.000063, 0.000000
61887.000000, 4.882813, 15.258789, 12.664795, 48.980713, 79.498291, 126.647950, 85.754395, 58.898926, 36.621094, 3.051758, 0.686833, 0.686987, -0.001779, 0.000017, 0.000000
