ing For Valve On
Program Started
Time, v, b, c, g, gy, y, o, r, cl, nir,  Value, Average Value, Delta, Average Delta
27878.000000, 1.220703, 1.525879, 3.662109, 14.495850, 20.141602, 10.223389, 14.648438, 12.512207, 18.310547, 0.915527, 0.854167, 1.065984, 0.008991, 0.006499
28048.000000, 1.220703, 1.525879, 3.662109, 14.648438, 20.141602, 10.223389, 14.648438, 12.512207, 18.157959, 0.915527, 0.854167, 1.059813, 0.000000, 0.006172
28218.000000, 1.220703, 1.525879, 3.662109, 14.495850, 20.294189, 10.375977, 14.801025, 12.817383, 18.310547, 0.915527, 0.865979, 1.054150, -0.011813, 0.005663
28389.000000, 1.373291, 1.525879, 3.662109, 14.495850, 20.294189, 10.528564, 15.106201, 12.817383, 18.157959, 0.915527, 0.848485, 1.048293, 0.017494, 0.005857
28560.000000, 1.220703, 1.525879, 3.814697, 14.648438, 20.446777, 10.833740, 15.106201, 12.969971, 18.615723, 1.220703, 0.858586, 1.042978, -0.010101, 0.005315
28731.000000, 1.373291, 1.525879, 3.662109, 14.801025, 20.599365, 10.833740, 15.258789, 13.122559, 18.615723, 0.915527, 0.860000, 1.037371, -0.001414, 0.005608
28902.000000, 1.373291, 1.525879, 3.814697, 14.648438, 20.751953, 10.986328, 15.411377, 12.969971, 18.615723, 1.220703, 0.841584, 1.031549, 0.018416, 0.005822
29072.000000, 1.373291, 1.525879, 3.814697, 14.648438, 20.904541, 11.138916, 15.411377, 13.122559, 19.226074, 1.220703, 0.851485, 1.025946, -0.009901, 0.005603
29244.000000, 1.373291, 1.525879, 3.814697, 14.648438, 20.751953, 11.138916, 15.563965, 12.969971, 18.768311, 1.220703, 0.833333, 1.020423, 0.018152, 0.005523
29414.000000, 1.373291, 1.525879, 3.662109, 14.343262, 20.904541, 11.291504, 15.716553, 13.122559, 19.073486, 1.220703, 0.834951, 1.014925, -0.001618, 0.005498
29585.000000, 1.373291, 1.678467, 3.814697, 14.648438, 21.057129, 11.444092, 15.869141, 13.275146, 19.683838, 1.220703, 0.836538, 1.009508, -0.001587, 0.005418
29756.000000, 1.373291, 1.525879, 3.662109, 14.648438, 21.057129, 11.444092, 16.021729, 13.275146, 19.073486, 1.220703, 0.828571, 1.003968, 0.007967, 0.005540
29926.000000, 1.373291, 1.525879, 3.662109, 14.801025, 21.362305, 11.749268, 16.326904, 13.427734, 19.531250, 1.220703, 0.822430, 0.998333, 0.006142, 0.005635
30097.000000, 1.373291, 1.525879, 3.814697, 14.801025, 21.362305, 11.901855, 16.479492, 13.427734, 19.531250, 1.220703, 0.814815, 0.992581, 0.007615, 0.005752
30268.000000, 1.373291, 1.525879, 3.662109, 14.801025, 21.362305, 11.901855, 16.479492, 13.427734, 19.226074, 1.220703, 0.814815, 0.987168, 0.000000, 0.005413
30439.000000, 1.373291, 1.525879, 3.662109, 14.648438, 21.667480, 12.054443, 16.632080, 13.580322, 19.683838, 1.220703, 0.816514, 0.981873, -0.001699, 0.005295
30610.000000, 1.373291, 1.678467, 3.662109, 14.648438, 21.667480, 12.207031, 16.784668, 13.732910, 19.683838, 1.220703, 0.818182, 0.976328, -0.001668, 0.005544
30781.000000, 1.373291, 1.525879, 3.662109, 14.648438, 21.667480, 12.207031, 16.937256, 13.580322, 19.531250, 1.220703, 0.801802, 0.970850, 0.016380, 0.005478
30953.000000, 1.373291, 1.525879, 3.509521, 14.648438, 21.820068, 12.512207, 17.242432, 13.732910, 19.836426, 1.220703, 0.796460, 0.965331, 0.005342, 0.005519
31124.000000, 1.373291, 1.678467, 3.662109, 14.648438, 21.972656, 12.512207, 17.242432, 13.580322, 19.836426, 1.220703, 0.787611, 0.959676, 0.008850, 0.005655
31294.000000, 1.373291, 1.525879, 3.662109, 14.648438, 22.125244, 12.512207, 17.547607, 13.732910, 19.836426, 1.220703, 0.782609, 0.953985, 0.005002, 0.005691
31465.000000, 1.373291, 1.525879, 3.662109, 14.648438, 22.277832, 12.817383, 17.700195, 13.732910, 20.294189, 1.220703, 0.775862, 0.948451, 0.006747, 0.005534
31636.000000, 1.373291, 1.678467, 3.662109, 14.495850, 22.277832, 12.664795, 17.700195, 13.885498, 19.989014, 1.220703, 0.784483, 0.943049, -0.008621, 0.005402
31809.000000, 1.373291, 1.678467, 3.662109, 14.495850, 22.430420, 12.664795, 17.852783, 14.038086, 20.141602, 1.220703, 0.786325, 0.937676, -0.001842, 0.005373
31981.000000, 1.373291, 1.678467, 3.509521, 14.495850, 22.735596, 12.817383, 18.310547, 13.885498, 20.446777, 1.220703, 0.758333, 0.931872, 0.027991, 0.005804
32152.000000, 1.373291, 1.678467, 3.662109, 14.495850, 22.735596, 12.969971, 18.310547, 13.885498, 20.446777, 1.220703, 0.758333, 0.926359, 0.000000, 0.005513
32322.000000, 1.373291, 1.525879, 3.662109, 14.495850, 22.735596, 13.122559, 18.463135, 13.732910, 20.141602, 1.220703, 0.743802, 0.920652, 0.014532, 0.005707
32492.000000, 1.373291, 1.525879, 3.509521, 14.343262, 22.888184, 13.580322, 18.768311, 14.038086, 20.599365, 1.220703, 0.747967, 0.915009, -0.004166, 0.005643
32664.000000, 1.525879, 1.525879, 3.662109, 14.343262, 22.888184, 13.580322, 18.768311, 14.038086, 20.599365, 1.220703, 0.747967, 0.909366, 0.000000, 0.005643
32836.000000, 1.525879, 1.525879, 3.509521, 14.343262, 22.888184, 13.732910, 18.768311, 14.038086, 20.446777, 1.220703, 0.747967, 0.904000, 0.000000, 0.005366
