Time, v, b, c, g, gy, y, o, r, cl, nir, Value, Average Value, Delta, Average Delta
26299.000000, 1.678467, 3.662109, 4.272461, 17.395020, 30.822754, 39.215088, 31.127930, 16.937256, 18.310547, 1.525879, 0.544118, 0.604273, 0.000000, 0.002090, 0.000000
26480.000000, 1.678467, 3.509521, 4.272461, 17.242432, 30.517578, 38.909912, 31.280518, 16.937256, 17.852783, 1.831055, 0.541463, 0.600863, 0.002654, 0.003411, 0.000000
26662.000000, 1.678467, 3.509521, 4.425049, 17.242432, 30.670166, 39.062500, 31.280518, 16.937256, 18.005371, 1.525879, 0.541463, 0.597816, 0.000000, 0.003047, 0.000000
26843.000000, 1.678467, 3.509521, 4.425049, 17.242432, 30.364990, 39.367676, 31.127930, 17.089844, 17.700195, 1.525879, 0.549020, 0.594174, -0.007556, 0.003641, 0.000000
27025.000000, 1.678467, 3.509521, 4.272461, 17.242432, 30.517578, 39.825439, 31.280518, 17.089844, 18.157959, 1.525879, 0.546341, 0.592562, 0.002678, 0.001613, 0.000000
27205.000000, 1.678467, 3.509521, 4.425049, 17.089844, 30.517578, 39.520264, 31.433105, 17.089844, 18.157959, 1.525879, 0.543689, 0.590872, 0.002652, 0.001690, 0.000000
27388.000000, 1.678467, 3.509521, 4.272461, 17.242432, 30.822754, 39.825439, 31.890869, 17.242432, 18.310547, 1.525879, 0.540670, 0.588973, 0.003019, 0.001898, 0.000000
27568.000000, 1.831055, 3.662109, 4.272461, 17.547607, 31.127930, 40.435791, 32.348633, 17.395020, 18.157959, 1.525879, 0.537736, 0.586794, 0.002934, 0.002179, 0.000000
27750.000000, 1.831055, 3.662109, 4.425049, 17.700195, 31.585693, 41.198730, 32.653809, 17.700195, 18.615723, 1.525879, 0.542056, 0.585105, -0.004320, 0.001689, 0.000000
27933.000000, 1.831055, 3.662109, 4.425049, 17.700195, 31.585693, 41.198730, 32.653809, 17.700195, 18.463135, 1.525879, 0.542056, 0.583310, 0.000000, 0.001795, 0.000000
28115.000000, 1.831055, 3.662109, 4.425049, 17.547607, 31.433105, 41.198730, 32.806396, 17.700195, 18.615723, 1.525879, 0.539535, 0.581778, 0.002521, 0.001532, 0.000000
28296.000000, 1.831055, 3.662109, 4.272461, 17.395020, 31.433105, 40.740967, 32.501221, 17.547607, 18.463135, 1.525879, 0.539906, 0.580234, -0.000371, 0.001544, 0.000000
28478.000000, 1.678467, 3.509521, 4.425049, 17.089844, 30.975342, 40.588379, 32.501221, 17.395020, 18.463135, 1.525879, 0.535211, 0.578507, 0.004695, 0.001727, 0.000000
28659.000000, 1.831055, 3.509521, 4.272461, 17.242432, 30.975342, 40.740967, 32.501221, 17.395020, 18.768311, 1.525879, 0.535211, 0.576702, 0.000000, 0.001804, 0.000000
28841.000000, 1.831055, 3.509521, 4.272461, 17.242432, 31.127930, 41.198730, 32.958984, 17.547607, 18.920898, 1.525879, 0.532407, 0.574787, 0.002804, 0.001916, 0.000000
29023.000000, 1.831055, 3.509521, 4.272461, 17.242432, 31.433105, 40.740967, 33.111572, 17.547607, 18.005371, 1.525879, 0.529954, 0.573081, 0.002454, 0.001706, 0.000000
29202.000000, 1.831055, 3.509521, 4.272461, 17.089844, 31.280518, 41.198730, 32.806396, 17.547607, 18.768311, 1.525879, 0.534884, 0.571459, -0.004930, 0.001622, 0.000000
29384.000000, 1.831055, 3.509521, 4.272461, 17.242432, 31.127930, 41.351318, 33.111572, 17.547607, 19.226074, 1.525879, 0.529954, 0.569792, 0.004930, 0.001667, 0.000000
29566.000000, 1.831055, 3.509521, 4.272461, 17.242432, 31.738281, 41.503906, 33.569336, 17.700195, 18.615723, 1.525879, 0.527273, 0.568193, 0.002681, 0.001599, 0.000000
29747.000000, 1.831055, 3.662109, 4.425049, 17.395020, 31.890869, 41.961670, 33.569336, 17.852783, 18.615723, 1.525879, 0.531818, 0.566303, -0.004546, 0.001890, 0.000000
29930.000000, 1.831055, 3.662109, 4.272461, 17.547607, 31.738281, 42.266846, 33.721924, 17.852783, 18.920898, 1.525879, 0.529412, 0.565096, 0.002406, 0.001207, 0.000000
30112.000000, 1.831055, 3.662109, 4.272461, 17.547607, 31.890869, 42.419434, 33.721924, 17.852783, 18.768311, 1.525879, 0.529412, 0.563480, 0.000000, 0.001616, 0.000000
30294.000000, 1.831055, 3.662109, 4.272461, 17.547607, 32.043457, 42.572021, 33.874512, 18.005371, 19.073486, 1.525879, 0.531532, 0.562082, -0.002120, 0.001398, 0.000000
30477.000000, 1.831055, 3.509521, 4.272461, 17.395020, 31.890869, 42.419434, 33.874512, 18.005371, 18.768311, 1.525879, 0.531532, 0.560776, 0.000000, 0.001306, 0.000000
30657.000000, 1.831055, 3.509521, 4.272461, 17.547607, 32.043457, 42.419434, 34.179688, 18.005371, 18.615723, 1.525879, 0.526786, 0.559252, 0.004746, 0.001524, 0.000000
30840.000000, 1.831055, 3.662109, 4.272461, 17.700195, 32.348633, 42.724609, 34.484863, 18.157959, 19.073486, 1.525879, 0.526549, 0.557984, 0.000237, 0.001268, 0.000000
31020.000000, 1.831055, 3.662109, 4.425049, 17.547607, 32.196045, 42.572021, 34.484863, 18.005371, 19.073486, 1.525879, 0.522124, 0.556572, 0.004425, 0.001412, 0.000000
31200.000000, 1.831055, 3.509521, 4.425049, 17.395020, 31.890869, 42.572021, 34.332275, 18.005371, 19.073486, 1.831055, 0.524444, 0.555238, -0.002321, 0.001333, 0.000000
31382.000000, 1.831055, 3.509521, 4.425049, 17.242432, 31.585693, 42.266846, 33.874512, 17.852783, 18.920898, 1.525879, 0.527027, 0.553923, -0.002583, 0.001315, 0.000000
31564.000000, 1.831055, 3.509521, 4.272461, 17.242432, 31.738281, 42.266846, 33.874512, 17.852783, 19.378662, 1.525879, 0.527027, 0.552564, 0.000000, 0.001359, 0.000000
31746.000000, 1.831055, 3.509521, 4.425049, 17.089844, 31.585693, 42.266846, 33.721924, 17.852783, 19.073486, 1.525879, 0.529412, 0.551420, -0.002385, 0.001144, 0.000000
31928.000000, 1.831055, 3.509521, 4.272461, 17.242432, 31.585693, 42.419434, 33.874512, 18.005371, 18.920898, 1.525879, 0.531532, 0.550386, -0.002120, 0.001034, 0.000000
32111.000000, 1.831055, 3.509521, 4.272461, 17.395020, 31.738281, 42.572021, 34.484863, 18.005371, 18.768311, 1.525879, 0.522124, 0.549467, 0.009408, 0.000918, 0.000000
32294.000000, 1.831055, 3.509521, 4.272461, 17.395020, 31.738281, 42.724609, 34.332275, 18.005371, 18.768311, 1.525879, 0.524444, 0.548491, -0.002321, 0.000976, 0.000000
32476.000000, 1.831055, 3.509521, 4.272461, 17.242432, 31.890869, 43.182373, 34.179688, 18.157959, 19.226074, 1.525879, 0.531250, 0.547452, -0.006806, 0.001039, 0.000000
32659.000000, 1.831055, 3.662109, 4.425049, 17.395020, 32.043457, 43.182373, 34.637451, 18.310547, 19.073486, 1.525879, 0.528634, 0.546391, 0.002616, 0.001062, 0.000000
32839.000000, 1.831055, 3.662109, 4.272461, 17.395020, 32.043457, 43.029785, 34.484863, 18.157959, 18.920898, 1.525879, 0.526549, 0.545404, 0.002086, 0.000986, 0.000000
33020.000000, 1.831055, 3.509521, 4.425049, 17.395020, 32.043457, 43.182373, 34.484863, 18.157959, 19.073486, 1.831055, 0.526549, 0.544382, 0.000000, 0.001023, 0.000000
33202.000000, 1.831055, 3.509521, 4.272461, 17.242432, 31.890869, 43.029785, 34.484863, 18.005371, 19.226074, 1.831055, 0.522124, 0.543623, 0.004425, 0.000759, 0.000000
33382.000000, 1.831055, 3.509521, 4.425049, 17.089844, 31.890869, 42.877197, 34.332275, 18.005371, 19.226074, 1.525879, 0.524444, 0.542710, -0.002321, 0.000913, 0.000000
33565.000000, 1.831055, 3.509521, 4.272461, 17.242432, 31.890869, 43.029785, 34.484863, 18.157959, 19.378662, 1.831055, 0.526549, 0.541931, -0.002104, 0.000778, 0.000000
33747.000000, 1.831055, 3.509521, 4.272461, 17.242432, 32.043457, 43.029785, 34.637451, 18.157959, 19.226074, 1.678467, 0.524229, 0.541181, 0.002320, 0.000751, 0.000000
33928.000000, 1.831055, 3.509521, 4.272461, 17.242432, 32.043457, 43.182373, 34.790039, 18.157959, 19.073486, 1.525879, 0.521930, 0.540371, 0.002299, 0.000810, 0.000000
34109.000000, 1.831055, 3.509521, 4.425049, 17.395020, 32.043457, 43.182373, 34.790039, 18.310547, 19.073486, 1.525879, 0.526316, 0.539605, -0.004386, 0.000766, 0.000000
34292.000000, 1.831055, 3.509521, 4.272461, 17.242432, 32.196045, 43.334961, 34.790039, 18.310547, 19.378662, 1.525879, 0.526316, 0.538852, 0.000000, 0.000753, 0.000000
34472.000000, 1.831055, 3.509521, 4.272461, 17.242432, 32.043457, 43.182373, 34.637451, 18.157959, 18.920898, 1.525879, 0.524229, 0.538102, 0.002087, 0.000750, 0.000000
34652.000000, 1.831055, 3.509521, 4.272461, 17.242432, 32.043457, 43.334961, 34.790039, 18.157959, 19.836426, 1.831055, 0.521930, 0.537304, 0.002299, 0.000798, 0.000000
34832.000000, 1.831055, 3.509521, 4.272461, 17.089844, 32.043457, 43.029785, 34.637451, 18.157959, 19.073486, 1.831055, 0.524229, 0.536684, -0.002299, 0.000620, 0.000000
35013.000000, 1.831055, 3.509521, 4.425049, 17.089844, 32.043457, 43.029785, 34.790039, 18.005371, 19.226074, 1.525879, 0.517544, 0.536008, 0.006685, 0.000676, 0.000000
35193.000000, 1.831055, 3.509521, 4.272461, 17.089844, 32.043457, 43.182373, 34.790039, 18.005371, 19.378662, 1.831055, 0.517544, 0.535342, 0.000000, 0.000666, 0.000000
35375.000000, 1.831055, 3.509521, 4.272461, 17.089844, 32.043457, 43.334961, 34.942627, 18.157959, 19.683838, 1.831055, 0.519651, 0.534763, -0.002107, 0.000579, 0.000000
35558.000000, 1.831055, 3.509521, 4.425049, 17.089844, 32.196045, 43.182373, 34.942627, 18.157959, 19.531250, 1.831055, 0.519651, 0.534228, 0.000000, 0.000535, 0.000000
35739.000000, 1.831055, 3.509521, 4.272461, 17.089844, 32.196045, 43.334961, 35.095215, 18.157959, 19.378662, 1.831055, 0.517391, 0.533659, 0.002259, 0.000569, 0.000000
35922.000000, 1.831055, 3.662109, 4.272461, 17.089844, 32.196045, 43.487549, 34.942627, 18.157959, 19.378662, 1.831055, 0.519651, 0.533160, -0.002259, 0.000499, 0.000000
36103.000000, 1.831055, 3.509521, 4.425049, 17.242432, 32.348633, 43.487549, 35.247803, 18.310547, 19.683838, 1.831055, 0.519481, 0.532623, 0.000170, 0.000537, 0.000000
36285.000000, 1.831055, 3.662109, 4.272461, 17.242432, 32.348633, 43.640137, 35.247803, 18.310547, 19.531250, 1.831055, 0.519481, 0.532050, 0.000000, 0.000573, 0.000000
36466.000000, 1.831055, 3.509521, 4.272461, 17.242432, 32.501221, 43.487549, 35.247803, 18.310547, 19.531250, 1.831055, 0.519481, 0.531565, 0.000000, 0.000485, 0.000000
36648.000000, 1.831055, 3.509521, 4.272461, 17.242432, 32.348633, 43.640137, 35.400391, 18.157959, 19.531250, 1.831055, 0.512931, 0.530979, 0.006549, 0.000586, 0.000000
36829.000000, 1.831055, 3.509521, 4.272461, 17.242432, 32.348633, 43.487549, 35.247803, 18.157959, 19.531250, 1.831055, 0.515152, 0.530348, -0.002220, 0.000630, 0.000000
37010.000000, 1.831055, 3.509521, 4.425049, 17.089844, 32.348633, 43.487549, 35.247803, 18.157959, 19.531250, 1.831055, 0.515152, 0.529762, 0.000000, 0.000587, 0.000000
37191.000000, 1.831055, 3.509521, 4.272461, 17.089844, 32.348633, 43.487549, 35.400391, 18.157959, 19.531250, 1.831055, 0.512931, 0.529184, 0.002220, 0.000578, 0.000000
37372.000000, 1.831055, 3.509521, 4.272461, 17.089844, 32.348633, 43.334961, 35.400391, 18.157959, 19.531250, 1.831055, 0.512931, 0.528697, 0.000000, 0.000487, 0.000000
37554.000000, 1.831055, 3.509521, 4.272461, 17.242432, 32.348633, 43.487549, 35.400391, 18.157959, 19.683838, 1.831055, 0.512931, 0.528287, 0.000000, 0.000410, 0.000000
37805.000000, 1.831055, 3.662109, 4.272461, 17.242432, 32.348633, 43.487549, 35.400391, 18.157959, 19.683838, 1.831055, 0.512931, 0.527882, 0.000000, 0.000404, 0.000000
37987.000000, 1.831055, 3.662109, 4.272461, 17.242432, 32.348633, 43.640137, 35.400391, 18.310547, 19.683838, 1.831055, 0.517241, 0.527469, -0.004310, 0.000413, 0.000000
38242.000000, 1.831055, 3.662109, 4.272461, 17.242432, 32.501221, 43.792725, 35.552979, 18.310547, 19.836426, 1.831055, 0.515021, 0.527021, 0.002220, 0.000448, 0.000000
38422.000000, 1.831055, 3.662109, 4.272461, 17.242432, 32.501221, 43.945313, 35.552979, 18.310547, 19.683838, 1.831055, 0.515021, 0.526614, 0.000000, 0.000407, 0.000000
38605.000000, 1.831055, 3.662109, 4.272461, 17.242432, 32.501221, 44.097900, 35.552979, 18.310547, 19.683838, 1.831055, 0.515021, 0.526208, 0.000000, 0.000407, 0.000000
38787.000000, 1.831055, 3.662109, 4.272461, 17.242432, 32.501221, 43.945313, 35.552979, 18.310547, 19.683838, 1.831055, 0.515021, 0.525685, 0.000000, 0.000523, 0.000000
38968.000000, 1.831055, 3.662109, 4.425049, 17.242432, 32.501221, 44.097900, 35.400391, 18.310547, 19.683838, 1.831055, 0.517241, 0.525237, -0.002220, 0.000448, 0.000000
39149.000000, 1.831055, 3.662109, 4.272461, 17.242432, 32.501221, 44.097900, 35.552979, 18.310547, 19.836426, 1.831055, 0.515021, 0.524796, 0.002220, 0.000441, 0.000000
39332.000000, 1.831055, 3.662109, 4.272461, 17.242432, 32.501221, 43.945313, 35.552979, 18.310547, 19.683838, 1.831055, 0.515021, 0.524401, 0.000000, 0.000395, 0.000000
39512.000000, 1.831055, 3.662109, 4.272461, 17.242432, 32.653809, 44.097900, 35.552979, 18.310547, 19.531250, 1.831055, 0.515021, 0.524052, 0.000000, 0.000349, 0.000000
39694.000000, 1.831055, 3.662109, 4.425049, 17.242432, 32.653809, 44.097900, 35.552979, 18.310547, 19.378662, 1.831055, 0.515021, 0.523636, 0.000000, 0.000416, 0.000000
39876.000000, 1.831055, 3.662109, 4.425049, 17.242432, 32.501221, 44.097900, 35.400391, 18.310547, 19.378662, 1.831055, 0.517241, 0.523254, -0.002220, 0.000382, 0.000000
40059.000000, 1.831055, 3.662109, 4.425049, 17.242432, 32.501221, 43.945313, 35.400391, 18.310547, 19.378662, 1.831055, 0.517241, 0.522911, 0.000000, 0.000343, 0.000000
40241.000000, 1.831055, 3.662109, 4.425049, 17.395020, 32.501221, 44.097900, 35.552979, 18.310547, 19.683838, 1.831055, 0.515021, 0.522528, 0.002220, 0.000383, 0.000000
40423.000000, 1.831055, 3.662109, 4.272461, 17.242432, 32.501221, 44.250488, 35.552979, 18.310547, 19.683838, 1.831055, 0.515021, 0.522218, 0.000000, 0.000311, 0.000000
40604.000000, 1.831055, 3.662109, 4.425049, 17.242432, 32.501221, 44.250488, 35.705566, 18.310547, 19.989014, 1.831055, 0.512821, 0.521873, 0.002201, 0.000344, 0.000000
40785.000000, 1.831055, 3.662109, 4.425049, 17.242432, 32.653809, 44.097900, 35.705566, 18.463135, 19.531250, 1.831055, 0.517094, 0.521638, -0.004273, 0.000236, 0.000000
40968.000000, 1.831055, 3.662109, 4.425049, 17.395020, 32.806396, 44.097900, 35.705566, 18.463135, 19.378662, 1.831055, 0.517094, 0.521440, 0.000000, 0.000198, 0.000000
41150.000000, 1.831055, 3.662109, 4.425049, 17.395020, 32.806396, 44.250488, 35.705566, 18.463135, 19.531250, 1.831055, 0.517094, 0.521166, 0.000000, 0.000274, 0.000000
41331.000000, 1.831055, 3.662109, 4.425049, 17.395020, 32.806396, 44.403076, 35.858154, 18.463135, 19.531250, 1.831055, 0.514894, 0.520934, 0.002200, 0.000232, 0.000000
41514.000000, 1.831055, 3.662109, 4.425049, 17.547607, 32.806396, 44.403076, 35.858154, 18.463135, 19.683838, 1.831055, 0.514894, 0.520744, 0.000000, 0.000190, 0.000000
41694.000000, 1.831055, 3.662109, 4.425049, 17.547607, 32.958984, 44.555664, 36.010742, 18.463135, 19.836426, 1.831055, 0.512712, 0.520450, 0.002182, 0.000294, 0.000000
41874.000000, 1.831055, 3.662109, 4.425049, 17.547607, 32.806396, 44.403076, 35.858154, 18.463135, 19.836426, 1.831055, 0.514894, 0.520227, -0.002182, 0.000223, 0.000000
42056.000000, 1.831055, 3.662109, 4.425049, 17.547607, 32.806396, 44.403076, 35.858154, 18.463135, 19.989014, 1.831055, 0.514894, 0.520003, 0.000000, 0.000223, 0.000000
42310.000000, 1.831055, 3.662109, 4.425049, 17.547607, 32.806396, 44.250488, 35.705566, 18.310547, 19.836426, 1.831055, 0.512821, 0.519715, 0.002073, 0.000288, 0.000000
42493.000000, 1.831055, 3.662109, 4.425049, 17.395020, 32.653809, 44.250488, 35.705566, 18.310547, 19.989014, 1.831055, 0.512821, 0.519428, 0.000000, 0.000288, 0.000000
42673.000000, 1.831055, 3.662109, 4.425049, 17.395020, 32.653809, 44.097900, 35.705566, 18.310547, 19.683838, 1.831055, 0.512821, 0.519213, 0.000000, 0.000215, 0.000000
42855.000000, 1.831055, 3.662109, 4.425049, 17.395020, 32.653809, 44.250488, 35.705566, 18.310547, 19.836426, 1.831055, 0.512821, 0.519001, 0.000000, 0.000211, 0.000000
43036.000000, 1.831055, 3.662109, 4.425049, 17.395020, 32.653809, 44.250488, 35.552979, 18.310547, 19.836426, 1.831055, 0.515021, 0.518892, -0.002201, 0.000109, 0.000000
43220.000000, 1.831055, 3.662109, 4.425049, 17.395020, 32.653809, 44.097900, 35.552979, 18.310547, 19.531250, 1.831055, 0.515021, 0.518747, 0.000000, 0.000145, 0.000000
43474.000000, 1.831055, 3.662109, 4.425049, 17.395020, 32.653809, 44.403076, 35.705566, 18.463135, 19.836426, 1.831055, 0.517094, 0.518594, -0.002073, 0.000153, 0.000000
43657.000000, 1.831055, 3.662109, 4.425049, 17.395020, 32.653809, 44.250488, 35.552979, 18.310547, 19.683838, 1.831055, 0.515021, 0.518410, 0.002073, 0.000185, 0.000000
43837.000000, 1.831055, 3.662109, 4.425049, 17.395020, 32.806396, 44.250488, 35.552979, 18.310547, 19.683838, 1.831055, 0.515021, 0.518188, 0.000000, 0.000221, 0.000000
44019.000000, 1.831055, 3.662109, 4.425049, 17.395020, 32.653809, 44.250488, 35.705566, 18.310547, 19.836426, 1.831055, 0.512821, 0.517900, 0.002201, 0.000288, 0.000000
44200.000000, 1.831055, 3.814697, 4.425049, 17.395020, 32.806396, 44.403076, 35.705566, 18.463135, 19.836426, 1.831055, 0.517094, 0.517823, -0.004273, 0.000077, 0.000000
44383.000000, 1.831055, 3.814697, 4.425049, 17.395020, 32.806396, 44.250488, 35.705566, 18.463135, 19.683838, 1.831055, 0.517094, 0.517710, 0.000000, 0.000113, 0.000000
44565.000000, 1.831055, 3.814697, 4.425049, 17.395020, 32.653809, 44.250488, 35.705566, 18.310547, 19.683838, 1.831055, 0.512821, 0.517426, 0.004273, 0.000284, 0.000000
44746.000000, 1.831055, 3.814697, 4.425049, 17.395020, 32.653809, 44.403076, 35.705566, 18.463135, 19.836426, 1.831055, 0.517094, 0.517249, -0.004273, 0.000178, 0.000000
44930.000000, 1.831055, 3.814697, 4.425049, 17.395020, 32.653809, 44.403076, 35.705566, 18.310547, 19.836426, 1.831055, 0.512821, 0.517038, 0.004273, 0.000211, 0.000000
45110.000000, 1.831055, 3.814697, 4.425049, 17.395020, 32.653809, 44.250488, 35.552979, 18.310547, 19.683838, 1.831055, 0.515021, 0.516860, -0.002201, 0.000177, 0.000000
45293.000000, 1.831055, 3.662109, 4.577637, 17.395020, 32.653809, 44.250488, 35.552979, 18.310547, 19.836426, 1.831055, 0.515021, 0.516751, 0.000000, 0.000109, 0.000000
45474.000000, 1.831055, 3.662109, 4.425049, 17.395020, 32.806396, 44.403076, 35.705566, 18.310547, 19.989014, 1.831055, 0.512821, 0.516572, 0.002201, 0.000179, 0.000000
45656.000000, 1.831055, 3.814697, 4.425049, 17.395020, 32.806396, 44.250488, 35.552979, 18.310547, 19.836426, 1.831055, 0.515021, 0.516395, -0.002201, 0.000177, 0.000000
45837.000000, 1.831055, 3.814697, 4.425049, 17.395020, 32.806396, 44.250488, 35.705566, 18.310547, 19.989014, 1.831055, 0.512821, 0.516219, 0.002201, 0.000176, 0.000000
46017.000000, 1.831055, 3.814697, 4.425049, 17.395020, 32.806396, 44.250488, 35.552979, 18.310547, 19.836426, 1.831055, 0.515021, 0.516113, -0.002201, 0.000106, 0.000000
46201.000000, 1.831055, 3.814697, 4.425049, 17.547607, 32.806396, 44.403076, 35.552979, 18.310547, 20.141602, 1.831055, 0.515021, 0.515939, 0.000000, 0.000174, 0.000000
46383.000000, 1.831055, 3.967285, 4.577637, 17.395020, 32.806396, 44.250488, 35.552979, 18.310547, 19.836426, 1.831055, 0.515021, 0.515766, 0.000000, 0.000174, 0.000000
46563.000000, 1.831055, 3.814697, 4.425049, 17.547607, 32.653809, 44.250488, 35.552979, 18.310547, 19.683838, 1.831055, 0.515021, 0.515624, 0.000000, 0.000142, 0.000000
46745.000000, 1.831055, 3.814697, 4.425049, 17.547607, 32.806396, 44.555664, 35.705566, 18.463135, 19.989014, 1.831055, 0.517094, 0.515549, -0.002073, 0.000074, 0.000000
46928.000000, 1.831055, 3.814697, 4.425049, 17.547607, 32.958984, 44.555664, 35.705566, 18.463135, 19.989014, 1.831055, 0.517094, 0.515440, 0.000000, 0.000110, 0.000000
47110.000000, 1.831055, 3.814697, 4.425049, 17.547607, 32.958984, 44.555664, 35.705566, 18.463135, 19.836426, 1.831055, 0.517094, 0.515433, 0.000000, 0.000007, 0.000000
47292.000000, 1.983643, 3.814697, 4.425049, 17.547607, 32.958984, 44.555664, 35.705566, 18.463135, 19.683838, 1.831055, 0.517094, 0.515426, 0.000000, 0.000007, 0.000000
47472.000000, 1.831055, 3.814697, 4.425049, 17.547607, 33.111572, 44.708252, 35.705566, 18.463135, 20.294189, 1.831055, 0.517094, 0.515387, 0.000000, 0.000039, 0.000000
47654.000000, 1.831055, 3.814697, 4.577637, 17.547607, 33.111572, 44.555664, 35.705566, 18.463135, 20.294189, 1.831055, 0.517094, 0.515347, 0.000000, 0.000039, 0.000000
47836.000000, 1.831055, 3.814697, 4.425049, 17.547607, 32.958984, 44.403076, 35.705566, 18.310547, 19.989014, 1.831055, 0.512821, 0.515277, 0.004273, 0.000070, 0.000000
48016.000000, 1.831055, 3.814697, 4.425049, 17.547607, 32.958984, 44.555664, 35.705566, 18.310547, 20.141602, 1.831055, 0.512821, 0.515172, 0.000000, 0.000105, 0.000000
48197.000000, 1.831055, 3.814697, 4.425049, 17.547607, 33.111572, 44.555664, 35.705566, 18.310547, 20.141602, 1.831055, 0.512821, 0.515069, 0.000000, 0.000102, 0.000000
48379.000000, 1.983643, 3.814697, 4.425049, 17.547607, 33.111572, 44.555664, 35.858154, 18.310547, 19.836426, 1.831055, 0.510638, 0.514933, 0.002182, 0.000136, 0.000000
48561.000000, 1.831055, 3.814697, 4.425049, 17.547607, 32.958984, 44.555664, 35.705566, 18.310547, 19.683838, 1.831055, 0.512821, 0.514831, -0.002182, 0.000102, 0.000000
48744.000000, 1.831055, 3.814697, 4.577637, 17.700195, 32.958984, 44.555664, 35.705566, 18.310547, 19.683838, 1.831055, 0.512821, 0.514829, 0.000000, 0.000002, 0.000000
48924.000000, 1.831055, 3.814697, 4.425049, 17.700195, 33.111572, 44.555664, 35.705566, 18.310547, 19.531250, 1.831055, 0.512821, 0.514793, 0.000000, 0.000036, 0.000000
49106.000000, 1.831055, 3.814697, 4.425049, 17.700195, 33.264160, 44.708252, 35.858154, 18.310547, 19.683838, 1.831055, 0.510638, 0.514724, 0.002182, 0.000069, 0.000000
49287.000000, 1.983643, 3.967285, 4.730225, 18.310547, 32.043457, 44.555664, 35.400391, 18.310547, 20.294189, 1.831055, 0.517241, 0.514790, -0.006603, -0.000066, 0.000000
49470.000000, 2.288818, 4.577637, 5.493164, 20.751953, 31.433105, 43.945313, 34.942627, 18.157959, 18.005371, 1.525879, 0.519651, 0.514894, -0.002409, -0.000103, 0.000000
49655.000000, 1.831055, 3.814697, 4.425049, 16.784668, 31.127930, 43.640137, 34.942627, 18.157959, 19.531250, 1.525879, 0.519651, 0.514997, 0.000000, -0.000103, 0.000000
49838.000000, 1.831055, 3.967285, 4.425049, 17.547607, 30.822754, 42.419434, 34.027100, 17.852783, 19.226074, 1.525879, 0.524664, 0.515178, -0.005013, -0.000181, 0.000000
50021.000000, 1.831055, 3.814697, 4.425049, 16.784668, 32.958984, 45.318604, 36.010742, 18.768311, 21.362305, 1.831055, 0.521186, 0.515238, 0.003477, -0.000061, 0.000000
50204.000000, 1.831055, 3.814697, 4.425049, 17.395020, 31.738281, 43.334961, 34.637451, 18.005371, 19.378662, 1.525879, 0.519824, 0.515312, 0.001363, -0.000074, 0.000000
50388.000000, 1.831055, 3.814697, 4.272461, 17.089844, 31.890869, 43.487549, 34.332275, 18.005371, 19.378662, 1.525879, 0.524444, 0.515457, -0.004621, -0.000145, 0.000000
50570.000000, 1.831055, 3.814697, 4.425049, 17.242432, 32.043457, 43.182373, 34.179688, 18.005371, 19.226074, 1.525879, 0.526786, 0.515638, -0.002341, -0.000181, 0.000000
50754.000000, 1.831055, 3.814697, 4.425049, 17.395020, 32.348633, 44.097900, 34.942627, 18.310547, 19.836426, 1.831055, 0.524017, 0.515776, 0.002768, -0.000138, 0.000000
50936.000000, 1.831055, 3.814697, 4.425049, 17.395020, 32.196045, 43.640137, 34.942627, 18.157959, 19.989014, 1.831055, 0.519651, 0.515814, 0.004367, -0.000037, 0.000000
51119.000000, 1.831055, 3.814697, 4.425049, 17.395020, 32.348633, 43.792725, 35.095215, 18.157959, 19.836426, 1.831055, 0.517391, 0.515850, 0.002259, -0.000036, 0.000000
51300.000000, 1.831055, 3.814697, 4.425049, 17.395020, 32.501221, 43.792725, 34.942627, 18.157959, 19.531250, 1.831055, 0.519651, 0.515921, -0.002259, -0.000071, 0.000000
51482.000000, 1.831055, 3.814697, 4.425049, 17.547607, 32.196045, 43.792725, 34.942627, 18.157959, 19.683838, 1.831055, 0.519651, 0.515993, 0.000000, -0.000071, 0.000000
51666.000000, 1.831055, 3.814697, 4.425049, 17.242432, 32.196045, 43.334961, 34.637451, 18.005371, 19.683838, 1.831055, 0.519824, 0.516066, -0.000173, -0.000074, 0.000000
51850.000000, 1.831055, 3.814697, 4.425049, 17.089844, 31.890869, 43.334961, 34.637451, 17.852783, 19.683838, 1.831055, 0.515419, 0.516038, 0.004405, 0.000028, 0.000000
52030.000000, 1.831055, 3.814697, 4.425049, 17.089844, 32.043457, 43.334961, 34.484863, 18.005371, 19.683838, 1.831055, 0.522124, 0.516113, -0.006705, -0.000075, 0.000000
52215.000000, 1.831055, 3.814697, 4.272461, 17.089844, 32.043457, 43.334961, 34.637451, 17.852783, 19.836426, 1.831055, 0.515419, 0.516120, 0.006705, -0.000006, 0.000000
52397.000000, 1.831055, 3.814697, 4.425049, 17.242432, 32.196045, 43.640137, 34.790039, 18.005371, 19.836426, 1.831055, 0.517544, 0.516158, -0.002125, -0.000039, 0.000000
52581.000000, 1.831055, 3.814697, 4.425049, 17.547607, 32.806396, 44.097900, 35.400391, 18.310547, 19.989014, 1.831055, 0.517241, 0.516226, 0.000302, -0.000068, 0.000000
52764.000000, 1.831055, 3.814697, 4.425049, 17.395020, 32.653809, 43.945313, 35.247803, 18.157959, 19.836426, 1.831055, 0.515152, 0.516196, 0.002090, 0.000030, 0.000000
