Time, v, b, c, g, gy, y, o, r, cl, nir, Value, Average Value, Delta, Average Delta
53149.000000, 1.983643, 3.967285, 4.882813, 18.920898, 36.468506, 47.302246, 38.146973, 21.057129, 18.463135, 1.831055, 0.552000, 0.553213, 0.000000, 0.000062, 0.000000
53402.000000, 1.983643, 4.119873, 4.882813, 18.920898, 36.315918, 47.302246, 38.146973, 21.057129, 18.310547, 1.831055, 0.552000, 0.553152, 0.000000, 0.000062, 0.000000
53582.000000, 1.983643, 3.967285, 4.882813, 18.920898, 36.315918, 47.302246, 37.994385, 21.057129, 18.310547, 1.831055, 0.554217, 0.553124, -0.002217, 0.000027, 0.000000
53909.000000, 1.983643, 3.967285, 4.882813, 18.920898, 36.163330, 47.302246, 37.994385, 21.057129, 18.310547, 1.831055, 0.554217, 0.553124, 0.000000, 0.000000, 0.000000
54089.000000, 1.983643, 3.967285, 4.730225, 18.920898, 36.315918, 47.302246, 37.994385, 20.904541, 18.310547, 1.831055, 0.550201, 0.553062, 0.004016, 0.000062, 0.000000
54271.000000, 1.983643, 4.119873, 4.730225, 19.073486, 36.163330, 47.149658, 37.841797, 20.904541, 18.310547, 1.831055, 0.552419, 0.553035, -0.002219, 0.000028, 0.000000
54453.000000, 1.983643, 4.119873, 4.882813, 18.920898, 36.163330, 47.302246, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.552939, 0.002219, 0.000096, 0.000000
54634.000000, 1.983643, 4.119873, 4.882813, 18.920898, 36.315918, 47.149658, 37.841797, 20.904541, 18.463135, 1.831055, 0.552419, 0.552877, -0.002219, 0.000062, 0.000000
54816.000000, 1.983643, 3.967285, 4.730225, 18.920898, 36.315918, 47.302246, 37.841797, 20.904541, 18.463135, 1.831055, 0.552419, 0.552815, 0.000000, 0.000062, 0.000000
54997.000000, 1.983643, 3.967285, 4.882813, 18.920898, 36.315918, 47.302246, 37.841797, 20.904541, 18.463135, 1.831055, 0.552419, 0.552752, 0.000000, 0.000062, 0.000000
55179.000000, 1.983643, 4.119873, 4.882813, 18.920898, 36.315918, 47.302246, 37.841797, 20.904541, 18.463135, 1.831055, 0.552419, 0.552691, 0.000000, 0.000062, 0.000000
55359.000000, 1.983643, 4.119873, 4.882813, 18.920898, 36.315918, 47.302246, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.552594, 0.002219, 0.000096, 0.000000
55541.000000, 1.983643, 4.119873, 4.882813, 18.920898, 36.468506, 47.149658, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.552498, 0.000000, 0.000096, 0.000000
55724.000000, 1.983643, 4.119873, 5.035400, 19.073486, 36.315918, 47.302246, 38.146973, 20.904541, 18.310547, 1.831055, 0.548000, 0.552368, 0.002201, 0.000130, 0.000000
55905.000000, 1.983643, 4.119873, 4.882813, 19.073486, 36.468506, 47.149658, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.552272, -0.002201, 0.000096, 0.000000
56087.000000, 1.831055, 4.119873, 4.882813, 19.073486, 36.315918, 47.149658, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.552176, 0.000000, 0.000096, 0.000000
56268.000000, 1.983643, 4.119873, 4.882813, 19.073486, 36.315918, 47.149658, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.552148, 0.000000, 0.000028, 0.000000
56451.000000, 1.983643, 4.119873, 4.882813, 19.073486, 36.315918, 47.149658, 37.841797, 20.904541, 18.463135, 1.831055, 0.552419, 0.552120, -0.002219, 0.000028, 0.000000
56634.000000, 1.983643, 4.119873, 4.882813, 19.073486, 36.468506, 47.149658, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.552059, 0.002219, 0.000062, 0.000000
56812.000000, 1.983643, 4.119873, 4.882813, 19.073486, 36.315918, 47.149658, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.551997, 0.000000, 0.000062, 0.000000
56994.000000, 1.983643, 4.119873, 4.882813, 19.073486, 36.468506, 47.149658, 37.994385, 20.904541, 18.310547, 1.831055, 0.550201, 0.551963, 0.000000, 0.000034, 0.000000
57177.000000, 1.983643, 4.119873, 4.882813, 19.073486, 36.468506, 47.454834, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.551866, 0.000000, 0.000096, 0.000000
57358.000000, 1.983643, 4.119873, 4.882813, 19.073486, 36.468506, 47.302246, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.551866, 0.000000, 0.000000, 0.000000
57613.000000, 1.983643, 4.119873, 4.882813, 19.073486, 36.468506, 47.454834, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.551832, 0.000000, 0.000034, 0.000000
57795.000000, 1.983643, 4.119873, 4.882813, 19.073486, 36.315918, 47.454834, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.551736, 0.000000, 0.000096, 0.000000
57973.000000, 1.983643, 4.119873, 4.882813, 19.073486, 36.468506, 47.454834, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.551702, 0.000000, 0.000034, 0.000000
58153.000000, 1.983643, 4.119873, 4.882813, 19.073486, 36.468506, 47.454834, 37.841797, 20.904541, 18.463135, 1.831055, 0.552419, 0.551702, -0.002219, 0.000000, 0.000000
58334.000000, 1.983643, 4.119873, 4.882813, 19.073486, 36.468506, 47.302246, 37.841797, 20.904541, 18.463135, 1.831055, 0.552419, 0.551736, 0.000000, -0.000034, 0.000000
58517.000000, 1.983643, 4.119873, 5.035400, 19.073486, 36.468506, 47.454834, 37.841797, 20.904541, 18.463135, 1.831055, 0.552419, 0.551674, 0.000000, 0.000062, 0.000000
58699.000000, 1.983643, 4.119873, 4.882813, 19.073486, 36.468506, 47.302246, 37.841797, 20.751953, 18.463135, 1.831055, 0.548387, 0.551550, 0.004032, 0.000124, 0.000000
58881.000000, 1.983643, 4.119873, 5.035400, 19.073486, 36.468506, 47.302246, 37.689209, 20.904541, 18.463135, 1.831055, 0.554656, 0.551522, -0.006269, 0.000028, 0.000000
59064.000000, 2.136230, 4.119873, 4.882813, 19.073486, 36.468506, 47.302246, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.551461, 0.004455, 0.000062, 0.000000
59246.000000, 1.983643, 4.119873, 4.882813, 19.226074, 36.468506, 47.454834, 37.841797, 20.904541, 18.463135, 1.831055, 0.552419, 0.551433, -0.002219, 0.000028, 0.000000
59571.000000, 1.983643, 4.119873, 4.882813, 19.226074, 36.468506, 47.454834, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.551371, 0.002219, 0.000062, 0.000000
59753.000000, 1.983643, 4.272461, 4.882813, 19.226074, 36.468506, 47.454834, 37.994385, 20.904541, 18.310547, 1.831055, 0.550201, 0.551343, 0.000000, 0.000028, 0.000000
59933.000000, 1.983643, 4.119873, 4.882813, 19.226074, 36.468506, 47.454834, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.551282, 0.000000, 0.000062, 0.000000
60113.000000, 2.136230, 4.272461, 4.882813, 19.226074, 36.468506, 47.454834, 37.841797, 20.904541, 18.463135, 1.831055, 0.552419, 0.551254, -0.002219, 0.000028, 0.000000
60295.000000, 1.983643, 4.272461, 4.882813, 19.226074, 36.468506, 47.454834, 37.841797, 20.904541, 18.463135, 1.831055, 0.552419, 0.551260, 0.000000, -0.000006, 0.000000
60478.000000, 1.983643, 4.272461, 4.882813, 19.378662, 36.621094, 47.454834, 37.841797, 20.904541, 18.463135, 1.831055, 0.552419, 0.551267, 0.000000, -0.000006, 0.000000
60661.000000, 1.983643, 4.272461, 4.882813, 19.226074, 36.621094, 47.454834, 37.841797, 20.904541, 18.463135, 1.831055, 0.552419, 0.551273, 0.000000, -0.000006, 0.000000
60844.000000, 2.136230, 4.272461, 4.882813, 19.378662, 36.621094, 47.607422, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.551184, 0.002219, 0.000089, 0.000000
61023.000000, 2.136230, 4.272461, 4.882813, 19.378662, 36.773682, 47.607422, 37.994385, 21.057129, 18.463135, 1.831055, 0.554217, 0.551218, -0.004016, -0.000034, 0.000000
61205.000000, 2.136230, 4.272461, 4.882813, 19.378662, 36.773682, 47.607422, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.551190, 0.004016, 0.000028, 0.000000
61387.000000, 1.983643, 4.272461, 4.882813, 19.378662, 36.773682, 47.607422, 37.994385, 21.057129, 18.463135, 1.831055, 0.554217, 0.551225, -0.004016, -0.000034, 0.000000
61572.000000, 1.983643, 4.272461, 4.882813, 19.378662, 36.773682, 47.607422, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.551197, 0.004016, 0.000028, 0.000000
61753.000000, 2.136230, 4.272461, 4.882813, 19.378662, 36.773682, 47.607422, 37.994385, 21.057129, 18.463135, 1.831055, 0.554217, 0.551231, -0.004016, -0.000034, 0.000000
61936.000000, 2.136230, 4.272461, 5.035400, 19.378662, 36.773682, 47.607422, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.551203, 0.004016, 0.000028, 0.000000
62117.000000, 1.983643, 4.272461, 5.035400, 19.378662, 36.773682, 47.607422, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.551176, 0.000000, 0.000028, 0.000000
62299.000000, 2.136230, 4.272461, 5.035400, 19.378662, 36.926270, 47.607422, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.551148, 0.000000, 0.000028, 0.000000
62479.000000, 2.136230, 4.272461, 4.882813, 19.378662, 36.773682, 47.607422, 38.146973, 20.904541, 18.463135, 1.831055, 0.548000, 0.551086, 0.002201, 0.000062, 0.000000
62661.000000, 2.136230, 4.272461, 4.882813, 19.378662, 36.773682, 47.607422, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.551092, -0.002201, -0.000006, 0.000000
62843.000000, 2.136230, 4.272461, 5.035400, 19.378662, 36.926270, 47.607422, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.551099, 0.000000, -0.000006, 0.000000
63026.000000, 2.136230, 4.272461, 4.882813, 19.378662, 36.773682, 47.760010, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.551105, 0.000000, -0.000006, 0.000000
63209.000000, 1.983643, 4.272461, 5.035400, 19.378662, 36.926270, 47.607422, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.551111, 0.000000, -0.000006, 0.000000
63390.000000, 2.136230, 4.272461, 5.035400, 19.378662, 36.773682, 47.607422, 37.994385, 20.904541, 18.463135, 1.831055, 0.550201, 0.551117, 0.000000, -0.000006, 0.000000
63646.000000, 2.136230, 4.272461, 5.035400, 19.378662, 36.773682, 47.607422, 37.841797, 20.904541, 18.463135, 1.831055, 0.552419, 0.551191, -0.002219, -0.000074, 0.000000
63903.000000, 2.136230, 4.272461, 4.882813, 19.378662, 36.773682, 47.607422, 37.841797, 20.904541, 18.463135, 1.831055, 0.552419, 0.551231, 0.000000, -0.000040, 0.000000
64087.000000, 2.136230, 4.272461, 5.035400, 19.378662, 36.773682, 47.607422, 37.841797, 20.904541, 18.463135, 1.831055, 0.552419, 0.551238, 0.000000, -0.000006, 0.000000
64269.000000, 2.136230, 4.272461, 5.035400, 19.531250, 36.773682, 47.760010, 37.841797, 20.904541, 18.463135, 1.831055, 0.552419, 0.551244, 0.000000, -0.000006, 0.000000
64452.000000, 2.136230, 4.272461, 5.035400, 19.378662, 36.773682, 47.607422, 37.841797, 20.904541, 18.463135, 1.831055, 0.552419, 0.551251, 0.000000, -0.000006, 0.000000
64635.000000, 2.136230, 4.272461, 5.035400, 19.531250, 36.773682, 47.607422, 37.841797, 20.904541, 18.463135, 1.831055, 0.552419, 0.551230, 0.000000, 0.000021, 0.000000
64817.000000, 2.136230, 4.272461, 5.035400, 19.378662, 36.773682, 47.454834, 37.841797, 20.904541, 18.463135, 1.831055, 0.552419, 0.551270, 0.000000, -0.000040, 0.000000
65000.000000, 2.136230, 4.272461, 5.035400, 19.378662, 36.926270, 47.454834, 37.841797, 20.751953, 18.463135, 1.831055, 0.548387, 0.551248, 0.004032, 0.000022, 0.000000
65182.000000, 2.136230, 4.272461, 5.187988, 19.378662, 36.773682, 47.454834, 37.841797, 20.751953, 18.463135, 1.831055, 0.548387, 0.551226, 0.000000, 0.000022, 0.000000
65364.000000, 2.136230, 4.272461, 5.035400, 19.378662, 36.773682, 47.454834, 37.841797, 20.751953, 18.463135, 1.831055, 0.548387, 0.551171, 0.000000, 0.000056, 0.000000
65546.000000, 2.136230, 4.425049, 5.035400, 19.378662, 36.926270, 47.607422, 37.841797, 20.751953, 18.463135, 1.831055, 0.548387, 0.551115, 0.000000, 0.000056, 0.000000
65727.000000, 2.136230, 4.272461, 5.035400, 19.378662, 36.926270, 47.607422, 37.841797, 20.751953, 18.463135, 1.831055, 0.548387, 0.551060, 0.000000, 0.000056, 0.000000
65908.000000, 2.136230, 4.272461, 5.035400, 19.378662, 36.773682, 47.607422, 37.841797, 20.751953, 18.463135, 1.831055, 0.548387, 0.550970, 0.000000, 0.000090, 0.000000
66090.000000, 2.136230, 4.425049, 5.035400, 19.378662, 36.773682, 47.454834, 37.841797, 20.751953, 18.463135, 1.831055, 0.548387, 0.550880, 0.000000, 0.000090, 0.000000
66270.000000, 1.983643, 4.425049, 5.035400, 19.378662, 36.773682, 47.607422, 37.841797, 20.751953, 18.463135, 1.831055, 0.548387, 0.550852, 0.000000, 0.000028, 0.000000
66452.000000, 2.136230, 4.425049, 5.035400, 19.378662, 36.773682, 47.607422, 37.841797, 20.751953, 18.463135, 1.831055, 0.548387, 0.550790, 0.000000, 0.000062, 0.000000
66634.000000, 2.136230, 4.425049, 5.035400, 19.531250, 36.926270, 47.607422, 37.841797, 20.751953, 18.463135, 1.831055, 0.548387, 0.550762, 0.000000, 0.000028, 0.000000
66816.000000, 2.136230, 4.425049, 5.035400, 19.531250, 36.773682, 47.454834, 37.841797, 20.904541, 18.310547, 1.831055, 0.552419, 0.550762, -0.004032, 0.000000, 0.000000
66999.000000, 2.136230, 4.425049, 5.035400, 19.531250, 36.773682, 47.607422, 37.994385, 20.751953, 18.463135, 1.831055, 0.546185, 0.550667, 0.006235, 0.000096, 0.000000
67179.000000, 2.136230, 4.425049, 5.035400, 19.531250, 36.926270, 47.760010, 37.689209, 20.751953, 18.463135, 1.831055, 0.550607, 0.550639, -0.004423, 0.000028, 0.000000
67361.000000, 2.136230, 4.425049, 5.035400, 19.531250, 36.926270, 47.760010, 37.841797, 20.904541, 18.310547, 1.831055, 0.552419, 0.550639, -0.001812, 0.000000, 0.000000
67544.000000, 1.983643, 4.425049, 5.035400, 19.531250, 36.926270, 47.607422, 37.841797, 20.904541, 18.310547, 1.831055, 0.552419, 0.550673, 0.000000, -0.000034, 0.000000
67727.000000, 2.136230, 4.425049, 5.035400, 19.531250, 36.926270, 47.607422, 37.841797, 20.751953, 18.463135, 1.831055, 0.548387, 0.550645, 0.004032, 0.000028, 0.000000
67909.000000, 2.136230, 4.425049, 5.035400, 19.531250, 36.926270, 47.607422, 37.841797, 20.904541, 18.463135, 1.831055, 0.552419, 0.550713, -0.004032, -0.000068, 0.000000
68092.000000, 2.136230, 4.425049, 5.035400, 19.531250, 36.926270, 47.607422, 37.841797, 20.751953, 18.463135, 1.831055, 0.548387, 0.550685, 0.004032, 0.000028, 0.000000
68274.000000, 2.136230, 4.425049, 5.035400, 19.531250, 36.926270, 47.760010, 37.689209, 20.751953, 18.463135, 1.831055, 0.550607, 0.550691, -0.002220, -0.000006, 0.000000
68457.000000, 2.136230, 4.425049, 5.035400, 19.531250, 36.926270, 47.607422, 37.689209, 20.751953, 18.463135, 1.831055, 0.550607, 0.550698, 0.000000, -0.000006, 0.000000
68786.000000, 2.136230, 4.425049, 5.035400, 19.531250, 36.926270, 47.454834, 37.841797, 20.751953, 18.463135, 1.831055, 0.548387, 0.550636, 0.002220, 0.000062, 0.000000
68966.000000, 2.136230, 4.425049, 5.035400, 19.531250, 36.926270, 47.607422, 37.841797, 20.751953, 18.463135, 1.831055, 0.548387, 0.550608, 0.000000, 0.000028, 0.000000
69148.000000, 2.136230, 4.425049, 5.035400, 19.683838, 36.926270, 47.607422, 37.841797, 20.751953, 18.463135, 1.831055, 0.548387, 0.550580, 0.000000, 0.000028, 0.000000
69328.000000, 2.136230, 4.425049, 5.035400, 19.531250, 36.926270, 47.607422, 37.689209, 20.751953, 18.310547, 1.831055, 0.550607, 0.550586, -0.002220, -0.000006, 0.000000
