WaitFor Valve On
WaitProgram Started
Time, v, b, c, g, gy, y, o, r, cl, nir,  Value, Average Value, Delta, Average Delta
8567.000000, 1.068115, 3.662109, 7.781982, 22.735596, 10.070801, 3.814697, 4.119873, 6.713867, 8.087158, 0.610352, 1.629630, 1.273340, -0.046296, -0.023083
8735.000000, 0.915527, 3.662109, 7.476807, 21.820068, 9.613037, 3.967285, 4.272461, 7.019043, 8.087158, 0.610352, 1.642857, 1.280446, -0.013228, -0.022894
8903.000000, 1.068115, 3.662109, 7.934570, 20.599365, 9.307861, 3.662109, 3.814697, 5.950928, 7.934570, 0.610352, 1.560000, 1.285720, 0.082857, -0.020898
9067.000000, 0.915527, 3.204346, 6.866455, 18.157959, 8.697510, 3.509521, 3.662109, 5.798340, 7.934570, 0.305176, 1.583333, 1.291232, -0.023333, -0.020944
9235.000000, 0.915527, 3.662109, 7.476807, 21.972656, 9.307861, 4.119873, 3.967285, 6.866455, 8.087158, 0.610352, 1.730769, 1.299223, -0.147436, -0.023243
9400.000000, 0.915527, 3.204346, 6.866455, 19.073486, 8.850098, 3.814697, 3.662109, 6.103516, 7.934570, 0.610352, 1.666667, 1.305785, 0.064103, -0.021684
9564.000000, 0.915527, 3.356934, 7.324219, 20.141602, 9.002686, 3.814697, 3.662109, 6.561279, 8.239746, 0.610352, 1.791667, 1.314309, -0.125000, -0.023496
9732.000000, 0.915527, 3.204346, 6.866455, 19.226074, 8.850098, 3.662109, 3.814697, 6.256104, 8.544922, 0.610352, 1.640000, 1.319924, 0.151667, -0.020476
9898.000000, 0.915527, 2.899170, 6.256104, 17.089844, 8.239746, 3.509521, 3.662109, 5.493164, 8.392334, 0.305176, 1.500000, 1.322976, 0.140000, -0.017756
10064.000000, 0.762939, 2.899170, 6.256104, 18.005371, 8.392334, 3.662109, 3.662109, 6.103516, 8.544922, 0.305176, 1.666667, 1.328704, -0.166667, -0.020238
10232.000000, 0.915527, 2.899170, 6.256104, 18.310547, 8.239746, 3.509521, 3.662109, 5.798340, 8.392334, 0.610352, 1.583333, 1.332879, 0.083333, -0.018540
10400.000000, 0.762939, 2.899170, 6.408691, 17.547607, 8.850098, 3.662109, 3.814697, 6.256104, 8.087158, 0.305176, 1.640000, 1.337832, -0.056667, -0.019155
10567.000000, 0.762939, 2.899170, 6.408691, 17.852783, 9.002686, 3.814697, 3.814697, 6.256104, 8.087158, 0.305176, 1.640000, 1.342629, 0.000000, -0.018851
10731.000000, 0.915527, 2.899170, 7.171631, 19.989014, 9.765625, 4.119873, 3.967285, 6.866455, 8.544922, 0.610352, 1.730769, 1.348693, -0.090769, -0.019975
10899.000000, 0.762939, 2.899170, 6.256104, 18.310547, 8.697510, 3.662109, 3.662109, 6.103516, 8.087158, 0.610352, 1.666667, 1.353585, 0.064103, -0.018681
11066.000000, 0.915527, 2.746582, 6.103516, 17.395020, 9.002686, 3.967285, 3.814697, 6.256104, 8.239746, 0.305176, 1.640000, 1.371856, 0.026667, -0.018271
11233.000000, 0.915527, 3.051758, 6.866455, 19.836426, 9.918213, 4.119873, 4.425049, 6.866455, 8.239746, 0.610352, 1.551724, 1.388787, 0.088276, -0.016931
11399.000000, 0.915527, 3.051758, 6.866455, 20.904541, 10.070801, 4.425049, 4.577637, 7.171631, 8.239746, 0.610352, 1.566667, 1.405747, -0.014943, -0.016960
11568.000000, 0.915527, 3.051758, 6.866455, 20.751953, 10.223389, 4.272461, 4.577637, 7.171631, 8.544922, 0.610352, 1.566667, 1.422720, 0.000000, -0.016973
11733.000000, 0.762939, 2.746582, 6.103516, 18.463135, 9.307861, 4.119873, 4.119873, 6.561279, 8.392334, 0.610352, 1.592593, 1.440092, -0.025926, -0.017372
11901.000000, 0.915527, 2.746582, 6.103516, 18.310547, 9.307861, 4.272461, 4.272461, 6.713867, 8.850098, 0.610352, 1.571429, 1.457224, 0.021164, -0.017132
12069.000000, 0.915527, 2.746582, 5.798340, 17.395020, 8.850098, 4.272461, 4.119873, 6.408691, 8.392334, 0.610352, 1.555556, 1.474128, 0.015873, -0.016904
12236.000000, 0.915527, 2.746582, 6.256104, 18.157959, 9.765625, 4.272461, 4.272461, 6.866455, 8.239746, 0.610352, 1.607143, 1.491810, -0.051587, -0.017682
12403.000000, 0.915527, 2.899170, 6.561279, 19.836426, 10.375977, 4.577637, 4.730225, 7.324219, 8.239746, 0.610352, 1.548387, 1.508604, 0.058756, -0.016794
12570.000000, 0.915527, 3.051758, 6.408691, 19.531250, 10.070801, 4.577637, 4.577637, 7.324219, 8.392334, 0.610352, 1.600000, 1.526090, -0.051613, -0.017486
12739.000000, 0.915527, 2.899170, 6.103516, 18.310547, 9.765625, 4.577637, 4.577637, 6.866455, 8.239746, 0.610352, 1.500000, 1.541381, 0.100000, -0.015292
12906.000000, 0.915527, 2.746582, 5.950928, 17.547607, 9.613037, 4.425049, 4.272461, 6.713867, 8.087158, 0.610352, 1.571429, 1.558270, -0.071429, -0.016888
13075.000000, 0.762939, 2.593994, 5.798340, 17.395020, 9.613037, 4.577637, 4.272461, 6.713867, 8.239746, 0.610352, 1.571429, 1.575228, 0.000000, -0.016958
13239.000000, 0.915527, 2.593994, 5.950928, 17.547607, 9.765625, 4.577637, 4.425049, 6.866455, 8.392334, 0.610352, 1.551724, 1.591725, 0.019704, -0.016496
13407.000000, 0.915527, 2.593994, 5.798340, 17.547607, 9.918213, 4.730225, 4.577637, 6.866455, 8.392334, 0.610352, 1.500000, 1.606494, 0.051724, -0.014769
13574.000000, 0.762939, 2.593994, 5.645752, 17.395020, 9.765625, 4.730225, 4.577637, 7.019043, 8.239746, 0.610352, 1.533333, 1.619344, -0.033333, -0.012850
13742.000000, 0.915527, 2.746582, 5.798340, 18.310547, 10.223389, 4.882813, 4.730225, 7.171631, 8.392334, 0.610352, 1.516129, 1.632412, 0.017204, -0.013069
13910.000000, 0.915527, 2.746582, 5.950928, 18.615723, 10.223389, 5.035400, 4.882813, 7.476807, 8.239746, 0.610352, 1.531250, 1.644264, -0.015121, -0.011852
14080.000000, 0.915527, 2.593994, 5.645752, 18.157959, 10.223389, 5.035400, 4.882813, 7.476807, 8.239746, 0.610352, 1.531250, 1.655809, 0.000000, -0.011545
14248.000000, 0.915527, 2.593994, 5.645752, 18.005371, 10.223389, 5.035400, 4.882813, 7.019043, 8.392334, 0.610352, 1.437500, 1.664591, 0.093750, -0.008782
14416.000000, 0.915527, 2.593994, 5.645752, 17.395020, 10.070801, 5.035400, 4.882813, 7.019043, 8.392334, 0.610352, 1.437500, 1.671618, 0.000000, -0.007027
14584.000000, 0.915527, 2.593994, 5.645752, 17.700195, 10.375977, 5.187988, 5.035400, 7.324219, 8.544922, 0.610352, 1.454545, 1.673621, -0.017045, -0.002003
14754.000000, 0.915527, 2.593994, 5.645752, 18.005371, 10.528564, 5.340576, 5.035400, 7.476807, 8.544922, 0.610352, 1.484848, 1.674714, -0.030303, -0.001093
14939.000000, 0.915527, 2.593994, 5.798340, 18.157959, 10.986328, 5.493164, 5.493164, 7.629395, 8.697510, 0.610352, 1.388889, 1.671011, 0.095960, 0.003704
15106.000000, 0.915527, 2.746582, 5.645752, 18.005371, 10.833740, 5.645752, 5.340576, 7.629395, 8.697510, 0.610352, 1.428571, 1.665912, -0.039683, 0.005099
15274.000000, 0.915527, 2.746582, 5.645752, 18.615723, 10.986328, 5.798340, 5.340576, 7.781982, 8.544922, 0.610352, 1.457143, 1.662945, -0.028571, 0.002967
15443.000000, 0.915527, 2.746582, 5.645752, 18.463135, 11.291504, 5.950928, 5.645752, 7.934570, 8.697510, 0.610352, 1.405405, 1.651987, 0.051737, 0.010958
15610.000000, 0.915527, 2.746582, 5.645752, 18.463135, 11.444092, 5.950928, 5.645752, 7.934570, 8.697510, 0.610352, 1.405405, 1.645917, 0.000000, 0.006071
15777.000000, 0.915527, 2.746582, 5.645752, 18.005371, 11.444092, 5.950928, 5.645752, 7.781982, 8.850098, 0.610352, 1.378378, 1.635448, 0.027027, 0.010468
15944.000000, 0.915527, 2.593994, 5.493164, 18.005371, 11.444092, 5.950928, 5.798340, 7.781982, 8.697510, 0.610352, 1.342105, 1.625327, 0.036273, 0.010121
16112.000000, 0.915527, 2.746582, 5.645752, 17.547607, 11.291504, 6.103516, 5.645752, 7.781982, 8.697510, 0.610352, 1.378378, 1.616725, -0.036273, 0.008602
16279.000000, 0.915527, 2.593994, 5.493164, 17.852783, 11.596680, 6.256104, 5.950928, 7.934570, 8.850098, 0.610352, 1.333333, 1.609887, 0.045045, 0.006838
16446.000000, 0.915527, 2.593994, 5.340576, 17.852783, 11.596680, 6.256104, 5.950928, 7.934570, 8.697510, 0.610352, 1.333333, 1.597580, 0.000000, 0.012308
16613.000000, 0.915527, 2.746582, 5.340576, 17.700195, 11.596680, 6.408691, 5.950928, 7.934570, 8.697510, 0.610352, 1.333333, 1.588285, 0.000000, 0.009295
16779.000000, 0.915527, 2.593994, 5.340576, 17.547607, 11.749268, 6.561279, 6.103516, 7.934570, 8.850098, 0.610352, 1.300000, 1.580400, 0.033333, 0.007885
16945.000000, 0.915527, 2.593994, 5.340576, 17.700195, 12.054443, 6.713867, 6.256104, 8.087158, 8.850098, 0.610352, 1.292683, 1.570423, 0.007317, 0.009977
17112.000000, 0.915527, 2.593994, 5.340576, 17.852783, 12.054443, 6.713867, 6.256104, 8.087158, 9.002686, 0.610352, 1.292683, 1.557832, 0.000000, 0.012591
17278.000000, 0.915527, 2.899170, 5.340576, 18.005371, 12.207031, 7.019043, 6.256104, 8.392334, 9.002686, 0.610352, 1.341463, 1.551749, -0.048781, 0.006083
17446.000000, 0.915527, 2.593994, 5.340576, 18.005371, 12.359619, 7.019043, 6.408691, 8.239746, 9.155273, 0.610352, 1.285714, 1.542958, 0.055749, 0.008791
17614.000000, 0.915527, 2.593994, 5.340576, 18.157959, 12.512207, 7.019043, 6.561279, 8.239746, 8.850098, 0.610352, 1.255814, 1.533048, 0.029900, 0.009911
17780.000000, 0.915527, 2.593994, 5.340576, 17.547607, 12.512207, 7.171631, 6.561279, 8.239746, 9.002686, 0.610352, 1.255814, 1.526214, 0.000000, 0.006834
17947.000000, 0.915527, 2.593994, 5.340576, 17.700195, 12.664795, 7.171631, 6.713867, 8.392334, 9.155273, 0.610352, 1.250000, 1.518522, 0.005814, 0.007692
18114.000000, 0.915527, 2.593994, 5.187988, 17.547607, 12.512207, 7.171631, 6.713867, 8.239746, 9.002686, 0.610352, 1.227273, 1.510130, 0.022727, 0.008392
18281.000000, 0.915527, 2.593994, 5.187988, 17.547607, 12.664795, 7.324219, 6.866455, 8.544922, 9.002686, 0.610352, 1.244444, 1.503634, -0.017172, 0.006496
18450.000000, 0.915527, 2.593994, 5.187988, 18.005371, 12.969971, 7.629395, 6.866455, 8.697510, 9.155273, 0.610352, 1.266667, 1.500045, -0.022222, 0.003590
18618.000000, 0.915527, 2.593994, 5.187988, 18.005371, 12.969971, 7.629395, 7.019043, 8.697510, 9.155273, 0.610352, 1.239130, 1.494749, 0.027536, 0.005295
18784.000000, 0.915527, 2.593994, 5.187988, 18.157959, 12.969971, 7.781982, 7.019043, 8.850098, 9.155273, 0.610352, 1.260870, 1.486723, -0.021739, 0.008027
18953.000000, 0.915527, 2.593994, 5.035400, 17.242432, 12.664795, 7.781982, 6.866455, 8.544922, 9.155273, 0.610352, 1.244444, 1.480022, 0.016425, 0.006701
19120.000000, 0.915527, 2.593994, 5.035400, 18.005371, 13.122559, 7.934570, 7.171631, 8.697510, 9.155273, 0.610352, 1.212766, 1.474321, 0.031679, 0.005701
19287.000000, 0.915527, 2.593994, 5.035400, 17.700195, 13.122559, 7.934570, 7.324219, 8.697510, 9.307861, 0.610352, 1.187500, 1.468231, 0.025266, 0.006090
19453.000000, 0.915527, 2.593994, 5.187988, 18.005371, 13.427734, 8.087158, 7.476807, 8.850098, 9.307861, 0.610352, 1.183674, 1.461370, 0.003826, 0.006861
19619.000000, 0.915527, 2.593994, 5.035400, 17.852783, 13.580322, 8.087158, 7.476807, 8.850098, 9.307861, 0.610352, 1.183674, 1.454306, 0.000000, 0.007064
