
Time, v, b, c, g, gy, y, o, r, cl, nir, Value, Average Value, Delta, Average Delta
7790.00000, 13.12256, 53.86353, 23.34595, 48.06519, 56.61011, 51.87988, 35.70557, 17.39502, 48.82813, 2.74658, 0.48718, 0.01953, 0.00218, 0.00009
7943.00000, 12.96997, 53.86353, 23.34595, 48.06519, 56.61011, 51.87988, 35.70557, 17.54761, 48.67554, 2.74658, 0.49145, 0.01919, -0.00427, -0.00004
8100.00000, 13.12256, 53.86353, 23.34595, 48.06519, 56.45752, 51.87988, 35.70557, 17.54761, 48.82813, 2.74658, 0.49145, 0.01890, 0.00000, -0.00008
8256.00000, 13.12256, 53.86353, 23.34595, 48.06519, 56.45752, 51.87988, 35.85815, 17.54761, 48.82813, 2.74658, 0.48936, 0.01851, 0.00209, 0.00004
8409.00000, 13.12256, 53.86353, 23.34595, 48.06519, 56.61011, 51.87988, 35.70557, 17.54761, 48.67554, 2.74658, 0.49145, 0.01816, -0.00209, 0.00000
8565.00000, 13.12256, 53.86353, 23.34595, 48.06519, 56.45752, 51.87988, 35.70557, 17.54761, 48.82813, 2.74658, 0.49145, 0.01787, 0.00000, -0.00004
8721.00000, 13.12256, 53.86353, 23.34595, 48.06519, 56.45752, 52.03247, 35.70557, 17.54761, 48.82813, 2.74658, 0.49145, 0.01755, 0.00000, 0.00000
8875.00000, 13.12256, 53.86353, 23.34595, 48.06519, 56.61011, 51.87988, 35.70557, 17.54761, 48.82813, 2.74658, 0.49145, 0.01724, 0.00000, 0.00000
9028.00000, 13.12256, 53.86353, 23.34595, 48.06519, 56.61011, 51.87988, 35.70557, 17.39502, 48.82813, 2.74658, 0.48718, 0.01687, 0.00427, 0.00007
9183.00000, 13.12256, 53.86353, 23.34595, 48.06519, 56.45752, 51.87988, 35.70557, 17.54761, 48.82813, 2.74658, 0.49145, 0.01659, -0.00427, 0.00000
9336.00000, 13.12256, 53.86353, 23.34595, 48.06519, 56.61011, 52.03247, 35.70557, 17.54761, 48.82813, 2.74658, 0.49145, 0.01638, 0.00000, -0.00007
9490.00000, 13.12256, 53.86353, 23.34595, 47.91260, 56.61011, 51.87988, 35.85815, 17.54761, 48.82813, 2.74658, 0.48936, 0.01608, 0.00209, 0.00003
9643.00000, 12.96997, 53.86353, 23.34595, 48.06519, 56.61011, 51.87988, 35.70557, 17.54761, 48.82813, 2.74658, 0.49145, 0.01582, -0.00209, 0.00000
9797.00000, 13.12256, 53.86353, 23.34595, 48.06519, 56.45752, 51.87988, 35.70557, 17.39502, 48.82813, 2.74658, 0.48718, 0.01553, 0.00427, 0.00003
9952.00000, 13.12256, 53.71094, 23.34595, 48.06519, 56.61011, 51.87988, 35.70557, 17.54761, 48.82813, 2.74658, 0.49145, 0.01529, -0.00427, 0.00000


