Time, v, b, c, g, gy, y, o, r, cl, nir
8673.00000, 5.95093, 8.85010, 22.73560, 103.30200, 98.26660, 70.03784, 88.95874, 86.36475, 198.51685, 12.20703
8790.00000, 6.25610, 9.15527, 23.65112, 107.57446, 105.89600, 75.22583, 94.60449, 91.24756, 211.48682, 13.12256
8909.00000, 6.40869, 9.15527, 23.34595, 108.48999, 106.65894, 77.66724, 95.82520, 92.46826, 211.94458, 13.12256
9029.00000, 6.40869, 9.30786, 23.49854, 106.50635, 110.93140, 83.16040, 100.86060, 95.82520, 215.60669, 13.73291
9149.00000, 6.56128, 9.61304, 23.80371, 109.25293, 110.62622, 86.05957, 103.45459, 97.04590, 215.30151, 13.42773
9265.00000, 6.40869, 9.15527, 22.43042, 102.53906, 108.18481, 83.77075, 101.77612, 93.07861, 216.52222, 13.73291
9387.00000, 6.56128, 9.61304, 22.88818, 107.26929, 114.13574, 91.40015, 108.33740, 100.25024, 225.37231, 14.03809
9508.00000, 6.56128, 9.46045, 22.73560, 104.82788, 112.91504, 89.72168, 107.72705, 97.04590, 212.55493, 13.42773
9629.00000, 6.71387, 9.46045, 22.58301, 104.82788, 116.57715, 93.68896, 113.52539, 99.48730, 224.60938, 14.03809
9749.00000, 6.71387, 9.30786, 22.27783, 104.37012, 114.13574, 94.45190, 111.54175, 98.87695, 222.62573, 14.34326
9868.00000, 6.86646, 9.30786, 22.43042, 103.45459, 118.40820, 99.02954, 115.35645, 101.77612, 229.03442, 14.95361
9987.00000, 7.01904, 9.30786, 22.27783, 103.30200, 116.57715, 97.65625, 115.20386, 100.70801, 219.26880, 14.03809
10106.00000, 6.71387, 8.85010, 21.05713, 97.65625, 116.57715, 100.09766, 115.81421, 100.09766, 228.57666, 14.64844
10227.00000, 7.17163, 9.61304, 22.27783, 104.98047, 128.63159, 112.76245, 130.46265, 108.03223, 255.12695, 16.17432
10349.00000, 7.62939, 10.22339, 23.04077, 108.48999, 133.97217, 119.62891, 138.24463, 110.93140, 264.28223, 16.78467
10473.00000, 7.78198, 10.37598, 23.04077, 110.01587, 136.71875, 124.51172, 142.21191, 111.38916, 267.63916, 17.08984
10596.00000, 8.08716, 10.68115, 23.80371, 110.62622, 143.73779, 131.98853, 150.14648, 113.83057, 279.08325, 18.00537
10721.00000, 8.08716, 10.68115, 23.34595, 110.77881, 143.28003, 134.12476, 151.36719, 113.67798, 276.64185, 17.39502
10844.00000, 8.39233, 10.52856, 23.34595, 107.11670, 147.24731, 140.53345, 155.48706, 118.10303, 285.03418, 18.61572
10968.00000, 8.23975, 10.68115, 23.19336, 109.71069, 147.24731, 138.24463, 160.06470, 115.05127, 277.70996, 18.00537
11093.00000, 8.23975, 10.68115, 22.88818, 110.32104, 152.43530, 146.94214, 166.16821, 119.47632, 294.49463, 18.92090
11217.00000, 8.69751, 11.29150, 24.26147, 113.98315, 160.52246, 153.19824, 173.95020, 122.83325, 299.07227, 19.22607
11340.00000, 8.54492, 10.98633, 23.34595, 110.47363, 154.11377, 152.74048, 166.47339, 121.30737, 301.97144, 19.22607
11464.00000, 9.00269, 10.98633, 23.95630, 110.93140, 160.06470, 158.38623, 173.95020, 123.13843, 308.83789, 20.14160
11589.00000, 8.69751, 10.52856, 22.73560, 106.50635, 151.36719, 148.92578, 167.23633, 115.96680, 286.56006, 18.92090
11713.00000, 8.54492, 10.22339, 21.97266, 103.14941, 148.46802, 149.68872, 164.33716, 116.57715, 280.76172, 18.61572
11837.00000, 8.69751, 10.37598, 22.27783, 104.67529, 153.96118, 153.50342, 170.13550, 119.17114, 288.69629, 19.22607
11962.00000, 8.85010, 10.83374, 22.88818, 108.03223, 158.08105, 162.81128, 178.22266, 125.27466, 279.54102, 18.61572
12086.00000, 9.00269, 10.83374, 22.73560, 107.72705, 160.21729, 166.47339, 181.57959, 125.88501, 303.80249, 19.68384
12209.00000, 9.30786, 11.13892, 23.49854, 109.25293, 165.10010, 173.18726, 186.30981, 127.25830, 310.21118, 20.44678
12334.00000, 9.61304, 11.44409, 23.65112, 110.93140, 171.96655, 181.88477, 197.60132, 129.85229, 327.14844, 21.05713
12458.00000, 9.91821, 11.59668, 24.10889, 112.60986, 177.30713, 189.81934, 203.85742, 132.90405, 326.84326, 21.66748
12582.00000, 9.91821, 11.74927, 24.26147, 112.45728, 179.59595, 191.95557, 206.90918, 132.44629, 339.96582, 22.27783
12707.00000, 10.07080, 11.90186, 24.26147, 113.52539, 182.18994, 196.83838, 210.57129, 133.81958, 346.22192, 22.88818
12832.00000, 10.37598, 11.90186, 24.56665, 112.60986, 185.24170, 201.72119, 214.23340, 135.19287, 357.66602, 23.80371
12957.00000, 10.52856, 12.05444, 24.87183, 114.44092, 187.98828, 204.62036, 218.35327, 136.26099, 358.42896, 23.49854
13083.00000, 10.52856, 12.05444, 24.71924, 114.44092, 190.12451, 210.11353, 222.77832, 139.31274, 352.93579, 23.49854
13207.00000, 10.68115, 12.20703, 24.87183, 114.59351, 190.58228, 209.96094, 224.60938, 138.09204, 364.68506, 24.41406
13332.00000, 10.68115, 12.20703, 24.56665, 115.20386, 193.32886, 212.40234, 229.79736, 139.77051, 372.46704, 24.41406
13457.00000, 10.52856, 12.05444, 24.41406, 113.37280, 188.90381, 210.72388, 225.52490, 138.09204, 367.73682, 24.41406
13583.00000, 10.37598, 11.74927, 23.95630, 111.69434, 185.54688, 208.89282, 221.25244, 136.87134, 362.70142, 23.95630
13708.00000, 10.37598, 11.59668, 23.49854, 109.71069, 184.32617, 206.90918, 222.62573, 136.10840, 356.14014, 23.49854
13833.00000, 10.37598, 11.59668, 23.65112, 109.55811, 186.61499, 210.72388, 225.83008, 137.17651, 359.49707, 23.80371
13956.00000, 10.37598, 11.59668, 23.49854, 109.25293, 188.29346, 212.24976, 228.11890, 137.48169, 356.29272, 23.49854
14082.00000, 10.52856, 11.74927, 23.49854, 108.94775, 187.22534, 213.62305, 227.66113, 138.24463, 352.47803, 23.49854
14207.00000, 10.37598, 11.44409, 22.88818, 107.11670, 184.78394, 211.33423, 228.88184, 135.04028, 348.51074, 23.49854
14331.00000, 10.52856, 11.44409, 23.04077, 107.42188, 188.14087, 218.35327, 231.01807, 139.00757, 357.66602, 24.10889
