Time, v, b, c, g, gy, y, o, r, cl, nir
18890.00000, 54.47388, 158.38623, 120.08667, 396.72852, 396.72852, 396.72852, 396.72852, 223.08350, 396.72852, 64.23950
19017.00000, 55.23682, 160.52246, 121.61255, 396.72852, 396.72852, 396.72852, 396.72852, 224.91455, 396.72852, 64.69727
19144.00000, 55.54199, 161.89575, 122.07031, 396.72852, 396.72852, 396.72852, 396.72852, 226.28784, 396.72852, 64.84985
19272.00000, 55.38940, 160.98022, 121.15479, 396.72852, 396.72852, 396.72852, 396.72852, 223.99902, 396.72852, 64.69727
19398.00000, 55.08423, 161.28540, 121.45996, 396.72852, 396.72852, 396.72852, 396.72852, 224.45679, 396.72852, 65.15503
19526.00000, 55.23682, 161.28540, 121.30737, 396.72852, 396.72852, 396.72852, 396.72852, 223.99902, 396.72852, 65.30762
19653.00000, 55.69458, 162.65869, 122.07031, 396.72852, 396.72852, 396.72852, 396.72852, 225.06714, 396.72852, 65.76538
19780.00000, 55.54199, 161.74316, 121.30737, 396.72852, 396.72852, 396.72852, 396.72852, 223.69385, 396.72852, 64.69727
19908.00000, 56.15234, 164.18457, 122.52808, 396.72852, 396.72852, 396.72852, 396.72852, 227.35596, 396.72852, 65.00244
20035.00000, 56.76270, 164.94751, 124.20654, 396.72852, 396.72852, 396.72852, 396.72852, 228.42407, 396.72852, 66.22314
20161.00000, 56.91528, 166.16821, 124.81689, 396.72852, 396.72852, 396.72852, 396.72852, 229.03442, 396.72852, 66.22314
20289.00000, 56.91528, 165.25269, 123.74878, 396.72852, 396.72852, 396.72852, 396.72852, 228.27148, 396.72852, 65.91797
20415.00000, 56.45752, 163.57422, 122.52808, 396.72852, 396.72852, 396.72852, 396.72852, 224.30420, 396.72852, 65.76538
20541.00000, 56.30493, 162.96387, 122.68066, 396.72852, 396.72852, 396.72852, 396.72852, 224.91455, 396.72852, 66.22314
20668.00000, 56.61011, 164.94751, 123.13843, 396.72852, 396.72852, 396.72852, 396.72852, 225.83008, 396.72852, 66.22314
20796.00000, 56.91528, 166.93115, 124.20654, 396.72852, 396.72852, 396.72852, 396.72852, 227.81372, 396.72852, 66.68091
20922.00000, 57.37305, 167.69409, 125.12207, 396.72852, 396.72852, 396.72852, 396.72852, 231.01807, 396.72852, 67.44385
21049.00000, 56.91528, 166.62598, 124.51172, 396.72852, 396.72852, 396.72852, 396.72852, 227.50854, 396.72852, 67.13867
21176.00000, 57.22046, 166.93115, 125.12207, 396.72852, 396.72852, 396.72852, 396.72852, 230.71289, 396.72852, 66.98608
21301.00000, 57.06787, 165.71045, 124.35913, 396.72852, 396.72852, 396.72852, 396.72852, 227.20337, 396.72852, 66.07056
21428.00000, 56.61011, 164.79492, 123.29102, 396.72852, 396.72852, 396.72852, 396.72852, 226.28784, 396.72852, 64.84985
21556.00000, 56.76270, 164.48975, 123.74878, 396.72852, 396.72852, 396.72852, 396.72852, 223.69385, 396.72852, 64.69727
21683.00000, 55.84717, 162.96387, 121.61255, 396.72852, 396.72852, 396.72852, 396.72852, 224.45679, 396.72852, 63.47656
21811.00000, 57.22046, 166.77856, 123.59619, 396.72852, 396.72852, 396.72852, 396.72852, 231.01807, 396.72852, 63.62915
21938.00000, 57.22046, 168.45703, 124.35913, 396.72852, 396.72852, 396.72852, 396.72852, 231.17065, 396.72852, 65.46021
22065.00000, 57.22046, 167.23633, 124.35913, 396.72852, 396.72852, 396.72852, 396.72852, 228.27148, 396.72852, 65.46021
22193.00000, 57.22046, 167.23633, 124.66431, 396.72852, 396.72852, 396.72852, 396.72852, 228.27148, 396.72852, 66.22314
22320.00000, 57.06787, 167.23633, 124.05396, 396.72852, 396.72852, 396.72852, 396.72852, 227.35596, 396.72852, 66.07056
22448.00000, 57.06787, 166.93115, 123.59619, 396.72852, 396.72852, 396.72852, 396.72852, 226.59302, 396.72852, 66.37573
22575.00000, 56.91528, 165.71045, 123.59619, 396.72852, 396.72852, 396.72852, 396.72852, 224.76196, 396.72852, 66.22314
22702.00000, 56.76270, 165.40527, 123.29102, 396.72852, 396.72852, 396.72852, 396.72852, 225.98267, 396.72852, 66.52832
22830.00000, 56.91528, 166.32080, 123.44360, 396.72852, 396.72852, 396.72852, 396.72852, 225.98267, 396.72852, 66.22314
22957.00000, 57.37305, 167.54150, 124.05396, 396.72852, 396.72852, 396.72852, 396.72852, 226.74561, 396.72852, 65.76538
23085.00000, 57.52563, 167.84668, 124.51172, 396.72852, 396.72852, 396.72852, 396.72852, 226.13525, 396.72852, 65.61279
23212.00000, 57.52563, 168.30444, 124.35913, 396.72852, 396.72852, 396.72852, 396.72852, 226.59302, 396.72852, 66.07056
23340.00000, 57.37305, 167.69409, 123.74878, 396.72852, 396.72852, 396.72852, 396.72852, 227.20337, 396.72852, 66.83350
23467.00000, 57.06787, 167.08374, 123.13843, 396.72852, 396.72852, 396.72852, 396.72852, 223.99902, 396.72852, 65.76538
23595.00000, 56.76270, 166.32080, 123.13843, 396.72852, 396.72852, 396.72852, 396.72852, 222.32056, 396.72852, 66.52832
23720.00000, 56.91528, 165.86304, 123.13843, 396.72852, 396.72852, 396.72852, 396.72852, 223.84644, 396.72852, 66.68091
23848.00000, 57.52563, 167.69409, 123.90137, 396.72852, 396.72852, 396.72852, 396.72852, 224.91455, 396.72852, 65.30762
23975.00000, 57.67822, 168.45703, 123.90137, 396.72852, 396.72852, 396.72852, 396.72852, 225.21973, 396.72852, 65.15503
24103.00000, 57.98340, 169.98291, 124.20654, 396.72852, 396.72852, 396.72852, 396.72852, 225.67749, 396.72852, 65.30762
24230.00000, 58.59375, 171.96655, 125.73242, 396.72852, 396.72852, 396.72852, 396.72852, 227.35596, 396.72852, 65.30762
24358.00000, 59.05151, 173.03467, 126.64795, 396.72852, 396.72852, 396.72852, 396.72852, 228.27148, 396.72852, 65.46021
24485.00000, 59.05151, 173.18726, 126.19019, 396.72852, 396.72852, 396.72852, 396.72852, 228.88184, 396.72852, 65.91797
24612.00000, 58.74634, 172.57690, 125.73242, 396.72852, 396.72852, 396.72852, 396.72852, 226.59302, 396.72852, 66.22314
