,
Time, v, b, c, g, gy, y, o, r, cl, nir
22300.00000, 15.56396, 51.57471, 87.28027, 277.09961, 163.11646, 85.60181, 92.46826, 87.43286, 334.93042, 17.70020
22422.00000, 15.56396, 51.42212, 87.12769, 275.42114, 164.48975, 87.12769, 92.92603, 88.65356, 341.94946, 18.00537
22543.00000, 15.41138, 51.11694, 86.21216, 277.86255, 165.86304, 88.65356, 93.99414, 90.33203, 342.55981, 18.00537
22666.00000, 15.41138, 52.18506, 86.66992, 282.13501, 168.30444, 90.02686, 96.13037, 90.94238, 342.86499, 18.00537
22787.00000, 15.56396, 52.18506, 86.82251, 283.20313, 168.91479, 91.09497, 95.82520, 91.55273, 336.60889, 18.00537
22906.00000, 15.41138, 50.96436, 85.75439, 276.64185, 168.91479, 89.87427, 95.97778, 90.02686, 339.05029, 18.00537
23029.00000, 15.25879, 50.50659, 84.53369, 275.11597, 169.67773, 90.48462, 97.35107, 89.72168, 332.48901, 17.70020
23150.00000, 15.86914, 52.49023, 87.58545, 282.44019, 174.86572, 95.52002, 99.79248, 93.84155, 345.00122, 18.31055
23271.00000, 15.86914, 52.03247, 86.97510, 284.72900, 176.23901, 95.82520, 101.47095, 93.07861, 347.90039, 18.61572
23394.00000, 15.86914, 52.03247, 86.97510, 285.64453, 177.45972, 96.89331, 102.23389, 94.29932, 349.57886, 18.61572
23517.00000, 15.71655, 51.57471, 86.36475, 282.74536, 176.69678, 96.74072, 102.08130, 93.68896, 347.59521, 18.61572
23641.00000, 15.56396, 51.11694, 85.60181, 280.91431, 177.30713, 97.35107, 102.53906, 93.84155, 348.66333, 18.61572
23763.00000, 15.86914, 51.42212, 86.05957, 281.67725, 178.98560, 99.33472, 103.60718, 94.75708, 348.35815, 18.92090
23886.00000, 15.71655, 51.11694, 85.44922, 281.82983, 179.44336, 99.48730, 104.37012, 94.60449, 354.61426, 19.07349
24010.00000, 15.56396, 50.81177, 84.99146, 279.84619, 178.83301, 99.18213, 104.82788, 93.84155, 352.78320, 18.61572
24133.00000, 15.41138, 50.65918, 84.38110, 279.23584, 179.74854, 99.94507, 105.28564, 94.29932, 349.42627, 18.92090
24256.00000, 15.56396, 50.50659, 84.38110, 279.99878, 180.96924, 101.92871, 105.89600, 95.36743, 348.51074, 18.92090
24381.00000, 15.56396, 50.35400, 84.07593, 279.84619, 181.57959, 102.23389, 106.65894, 95.21484, 349.73145, 18.61572
24505.00000, 15.56396, 50.20142, 83.77075, 279.84619, 182.18994, 103.30200, 107.11670, 95.97778, 351.10474, 18.92090
24629.00000, 15.56396, 50.04883, 83.61816, 279.69360, 182.95288, 104.06494, 107.57446, 95.97778, 349.12109, 18.92090
24754.00000, 15.56396, 49.89624, 83.16040, 279.23584, 184.78394, 105.59082, 109.25293, 96.58813, 355.07202, 19.07349
24877.00000, 15.71655, 50.35400, 83.77075, 281.21948, 187.37793, 108.03223, 111.54175, 97.50366, 360.26001, 19.22607
25000.00000, 15.86914, 51.11694, 84.53369, 284.27124, 191.34521, 110.47363, 113.98315, 99.02954, 363.76953, 19.37866
25124.00000, 16.02173, 51.42212, 84.53369, 286.10229, 191.80298, 111.84692, 114.59351, 99.63989, 361.63330, 19.53125
