Time, Value
22887.00000, 832.00000
22913.00000, 832.00000
22937.00000, 832.00000
22963.00000, 831.00000
22988.00000, 831.00000
23012.00000, 831.00000
23038.00000, 831.00000
23062.00000, 831.00000
23087.00000, 830.00000
23112.00000, 830.00000
23137.00000, 830.00000
23163.00000, 830.00000
23187.00000, 829.00000
23212.00000, 829.00000
23237.00000, 829.00000
23262.00000, 829.00000
23287.00000, 828.00000
23312.00000, 828.00000
23337.00000, 828.00000
23362.00000, 827.00000
23387.00000, 827.00000
23412.00000, 827.00000
23437.00000, 827.00000
23462.00000, 826.00000
23486.00000, 826.00000
23512.00000, 826.00000
23536.00000, 826.00000
23562.00000, 825.00000
23587.00000, 825.00000
23611.00000, 825.00000
23637.00000, 824.00000
23661.00000, 824.00000
23686.00000, 824.00000
23712.00000, 823.00000
23736.00000, 823.00000
23762.00000, 823.00000
23786.00000, 823.00000
23811.00000, 822.00000
23836.00000, 822.00000
23861.00000, 822.00000
23886.00000, 821.00000
23911.00000, 821.00000
23936.00000, 820.00000
23961.00000, 820.00000
23986.00000, 820.00000
24011.00000, 819.00000
24036.00000, 819.00000
24061.00000, 819.00000
24085.00000, 818.00000
24111.00000, 818.00000
24135.00000, 818.00000
24161.00000, 817.00000
24186.00000, 817.00000
24210.00000, 816.00000
24236.00000, 816.00000
24260.00000, 816.00000
24285.00000, 815.00000
24311.00000, 815.00000
24335.00000, 815.00000
24361.00000, 814.00000
24385.00000, 814.00000
24410.00000, 814.00000
24436.00000, 813.00000
24460.00000, 813.00000
24485.00000, 812.00000
24510.00000, 812.00000
24535.00000, 812.00000
24560.00000, 812.00000
24585.00000, 811.00000
24610.00000, 811.00000
24635.00000, 811.00000
24660.00000, 810.00000
24684.00000, 810.00000
24710.00000, 810.00000
24735.00000, 809.00000
24760.00000, 809.00000
24785.00000, 809.00000
24809.00000, 808.00000
24835.00000, 808.00000
24859.00000, 808.00000
24884.00000, 808.00000
24910.00000, 807.00000
24934.00000, 807.00000
24960.00000, 807.00000
24984.00000, 806.00000
25009.00000, 806.00000
25035.00000, 806.00000
25059.00000, 805.00000
25084.00000, 805.00000
25109.00000, 805.00000
25134.00000, 804.00000
25159.00000, 804.00000
25184.00000, 804.00000
25209.00000, 803.00000
25234.00000, 803.00000
25259.00000, 803.00000
25283.00000, 803.00000
25309.00000, 802.00000
25334.00000, 802.00000
25359.00000, 802.00000
25384.00000, 801.00000
25408.00000, 801.00000
25434.00000, 801.00000
25458.00000, 800.00000
25483.00000, 800.00000
25509.00000, 800.00000
25533.00000, 800.00000
25559.00000, 799.00000
25583.00000, 799.00000
25608.00000, 799.00000
25634.00000, 799.00000
25658.00000, 798.00000
25683.00000, 798.00000
25708.00000, 798.00000
25733.00000, 798.00000
25759.00000, 797.00000
25783.00000, 797.00000
25808.00000, 797.00000
25833.00000, 797.00000
25858.00000, 796.00000
25882.00000, 796.00000
25908.00000, 796.00000
25933.00000, 796.00000
25958.00000, 795.00000
25983.00000, 795.00000
26007.00000, 795.00000
26033.00000, 795.00000
26058.00000, 794.00000
26082.00000, 794.00000
26108.00000, 794.00000
26132.00000, 794.00000
26158.00000, 793.00000
