3125.00000, 12.96997, 53.86353, 23.34595, 48.06519, 56.61011, 52.03247, 35.85815, 17.54761, 48.82813, 2.74658, 0.48936, 0.05437, 0.00000, 0.00000
3279.00000, 13.12256, 53.86353, 23.34595, 48.06519, 56.61011, 52.03247, 35.85815, 17.54761, 48.67554, 2.74658, 0.48936, 0.05151, 0.00000, 0.00000
3579.00000, 13.12256, 53.86353, 23.34595, 48.06519, 56.61011, 52.03247, 35.85815, 17.54761, 48.82813, 2.74658, 0.48936, 0.04894, 0.00000, 0.00000
3731.00000, 13.12256, 53.86353, 23.34595, 48.06519, 56.61011, 52.03247, 35.85815, 17.54761, 48.67554, 2.74658, 0.48936, 0.04661, 0.00000, 0.00000
3886.00000, 13.12256, 53.86353, 23.34595, 48.06519, 56.61011, 52.03247, 35.70557, 17.54761, 48.67554, 2.74658, 0.49145, 0.04458, -0.00209, -0.00010
4043.00000, 13.12256, 53.86353, 23.34595, 48.06519, 56.61011, 52.03247, 35.85815, 17.54761, 48.67554, 2.74658, 0.48936, 0.04264, 0.00209, 0.00000
4343.00000, 13.12256, 53.86353, 23.34595, 48.06519, 56.61011, 52.03247, 35.85815, 17.54761, 48.82813, 2.74658, 0.48936, 0.04078, 0.00000, 0.00009
4496.00000, 13.12256, 53.86353, 23.34595, 48.06519, 56.61011, 52.03247, 35.85815, 17.54761, 48.67554, 2.74658, 0.48936, 0.03915, 0.00000, 0.00000
4651.00000, 13.12256, 53.86353, 23.34595, 48.06519, 56.45752, 52.03247, 35.70557, 17.54761, 48.82813, 2.74658, 0.49145, 0.03772, -0.00209, -0.00008
4806.00000, 13.12256, 54.01611, 23.34595, 48.06519, 56.61011, 52.03247, 35.85815, 17.54761, 48.67554, 2.74658, 0.48936, 0.03633, 0.00209, 0.00000
4960.00000, 13.12256, 53.86353, 23.34595, 48.06519, 56.61011, 52.03247, 35.85815, 17.54761, 48.67554, 2.74658, 0.48936, 0.03495, 0.00000, 0.00007
5331.00000, 12.96997, 53.86353, 23.34595, 48.06519, 56.45752, 52.03247, 35.85815, 17.54761, 48.67554, 2.74658, 0.48936, 0.03375, 0.00000, 0.00000
5485.00000, 12.96997, 53.86353, 23.34595, 48.06519, 56.61011, 52.03247, 35.85815, 17.54761, 48.67554, 2.74658, 0.48936, 0.03262, 0.00000, 0.00000
5712.00000, 13.12256, 53.86353, 23.34595, 48.06519, 56.61011, 52.03247, 35.85815, 17.54761, 48.67554, 2.74658, 0.48936, 0.03157, 0.00000, 0.00000
5866.00000, 13.12256, 53.86353, 23.34595, 48.06519, 56.45752, 52.03247, 35.85815, 17.54761, 48.67554, 2.74658, 0.48936, 0.03059, 0.00000, 0.00000
